team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MINNESOTA TIMBERWOLVES,240,35,83,9,29,13,14,15,37,21,6,6,17,11
ATLANTA HAWKS,240,34,82,7,26,9,13,8,27,19,9,8,10,15
WASHINGTON WIZARDS,240,43,82,3,18,18,25,6,38,23,7,3,10,20
CHICAGO BULLS,240,38,95,6,21,15,19,17,32,25,4,5,14,18
MILWAUKEE BUCKS,240,36,77,9,22,21,29,6,33,24,7,8,8,21
CLEVELAND CAVALIERS,240,43,87,15,27,12,19,9,33,30,3,7,11,20
MEMPHIS GRIZZLIES,240,35,82,12,30,16,19,7,31,25,9,4,8,26
DETROIT PISTONS,240,26,72,6,23,28,37,10,36,17,2,3,17,18
OKLAHOMA CITY THUNDER,240,45,88,11,28,20,24,13,36,22,8,6,10,20
NEW ORLEANS PELICANS,240,42,88,8,20,18,23,6,27,25,4,3,9,18
HOUSTON ROCKETS,240,46,86,18,38,15,26,9,28,30,4,8,11,22
PHOENIX SUNS,240,44,93,9,25,14,20,14,30,20,7,6,8,23
DALLAS MAVERICKS,240,35,83,7,31,19,23,10,28,14,12,5,10,20
PORTLAND TRAIL BLAZERS,240,32,72,10,27,21,28,9,34,15,6,4,17,20
SACRAMENTO KINGS,240,34,74,10,21,16,24,8,33,13,5,3,10,19
UTAH JAZZ,240,33,74,9,27,18,22,7,36,19,7,6,11,22
