position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Murray, Jamal^",52,$23,DENVER NUGGETS,v por, 104-101,33:52,   38pt 5rb 6as 1to 4trey 14-19fg 6-6ft
PG,"Grant, Jerian^",50.5,$10,CHICAGO BULLS,@ nor, 128-132,47:18,   22pt 5rb 13as 2st 1bl 6to 2trey 6-7fg 8-8ft
PG,"Walker, Kemba^",49.7,$35,CHARLOTTE HORNETS,v sac, 112-107,39:58,   26pt 6rb 9as 1st 2bl 6to 5trey 6-20fg 9-10ft
SG,"Brogdon, Malcolm^",46.8,$17,MILWAUKEE BUCKS,v pho, 109-105,34:42,   32pt 4rb 2as 3st 1bl 5to 3trey 11-14fg 7-8ft
PG,"Bledsoe, Eric^",44.1,$31,MILWAUKEE BUCKS,v pho, 109-105,32:39,   19pt 3rb 7as 4st 1bl 4to 6-13fg 7-11ft
SG,"Harden, James^",43.9,$55,HOUSTON ROCKETS,v mia, 99-90,34:49,   28pt 2rb 5as 2st 2bl 6to 5trey 10-26fg 3-4ft
PG,"Teague, Jeff^",41.6,$23,MINNESOTA TIMBERWOLVES,@ lac, 126-118,34:18,   30pt 3rb 6as 1to 7-14fg 16-17ft
PG,"Paul, Chris^",38.2,$49,HOUSTON ROCKETS,v mia, 99-90,35:30,   16pt 6rb 6as 3st 3to 3trey 6-13fg 1-1ft
PG,"Lillard, Damian^",36.4,$41,PORTLAND TRAIL BLAZERS,@ den, 101-104,38:07,   25pt 2rb 8as 3to 4trey 10-18fg 1-2ft
SG,"Evans, Tyreke^",35.8,$36,MEMPHIS GRIZZLIES,v phi, 105-101,35:00,   18pt 4rb 8as 1st 2to 1trey 6-16fg 5-7ft
SG,"Booker, Devin^",34.8,$38,PHOENIX SUNS,@ mil, 105-109,36:07,   14pt 4rb 8as 3st 5to 1trey 2-14fg 9-9ft
SG,"Lamb, Jeremy",33,$16,CHARLOTTE HORNETS,v sac, 112-107,26:45,   18pt 5rb 2as 1st 1bl 3trey 7-12fg 1-2ft
PG,"Smith Jr., Dennis^",32.6,$24,DALLAS MAVERICKS,v was, 98-75,30:34,   17pt 3rb 6as 2st 3to 2trey 7-16fg 1-2ft
PG,"Fox, De'Aaron^",32.1,$16,SACRAMENTO KINGS,@ cha, 107-112,31:11,   16pt 3rb 7as 1st 1to 1trey 6-13fg 3-5ft
SG,"Williams, Louis",30.1,$39,LOS ANGELES CLIPPERS,v min, 118-126,35:38,   20pt 3rb 7as 4to 3trey 8-15fg 1-2ft
SG,"Holiday, Jrue^",29.8,$31,NEW ORLEANS PELICANS,v chi, 132-128,43:06,   12pt 4rb 6as 2st 2to 2trey 5-17fg
SG,"Chalmers, Mario",29.6,$10,MEMPHIS GRIZZLIES,v phi, 105-101,21:29,   17pt 3rb 3st 1trey 5-9fg 6-6ft
SG,"Beal, Bradley^",29.1,$34,WASHINGTON WIZARDS,@ dal, 75-98,35:59,   18pt 3rb 3as 2st 3to 3trey 4-14fg 7-12ft
PG,"Ferrell, Yogi",29,$14,DALLAS MAVERICKS,v was, 98-75,30:39,   14pt 5rb 2as 2st 2trey 6-16fg
PG,"Teodosic, Milos^",27.6,$14,LOS ANGELES CLIPPERS,v min, 118-126,27:56,   15pt 3rb 6as 1st 3to 3trey 5-9fg 2-2ft
SG,"LaVine, Zach^",26,$20,CHICAGO BULLS,@ nor, 128-132,24:15,   19pt 5rb 2as 2to 1trey 7-15fg 4-4ft
SG,"Bogdanovic, Bogdan^",24.9,$13,SACRAMENTO KINGS,@ cha, 107-112,28:31,   10pt 2rb 7as 1st 1to 2trey 3-10fg 2-2ft
SG,"McCollum, C.J.^",24.4,$29,PORTLAND TRAIL BLAZERS,@ den, 101-104,35:07,   12pt 2rb 4as 2st 2to 3-14fg 6-6ft
PG,"Wall, John^",24.1,$44,WASHINGTON WIZARDS,@ dal, 75-98,35:43,   11pt 3rb 5as 2bl 4to 4-15fg 3-4ft
SG,"Valentine, Denzel",23.9,$17,CHICAGO BULLS,@ nor, 128-132,38:12,   8pt 2rb 5as 2st 1bl 3to 2trey 3-7fg
SG,"Batum, Nicolas^",23.7,$21,CHARLOTTE HORNETS,v sac, 112-107,34:43,   14pt 6rb 3as 2to 1trey 6-13fg 1-1ft
