position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Curry, Stephen^",61.3,$44,GOLDEN STATE WARRIORS,v was, 144-122,31:35,   51pt 4rb 3as 1bl 2to 11trey 15-24fg 10-10ft
SG,"Bazemore, Kent^",54.1,$18,ATLANTA HAWKS,v dal, 111-104,33:27,   32pt 3rb 7as 3st 1to 3trey 12-22fg 5-6ft
SG,"Mitchell, Donovan^",51.5,$31,UTAH JAZZ,@ hou, 100-89,39:08,   38pt 5rb 7as 3to 4trey 14-25fg 6-8ft
SG,"Butler, Jimmy^",51.3,$38,MINNESOTA TIMBERWOLVES,@ tor, 105-112,37:16,   23pt 4rb 5as 6st 2to 4trey 7-13fg 5-10ft
PG,"Stephenson, Lance",47.6,$10,LOS ANGELES LAKERS,@ pho, 131-113,25:02,   23pt 8rb 8as 2st 3to 1trey 10-14fg 2-2ft
PG,"Fox, De'Aaron^",46.6,$21,SACRAMENTO KINGS,v mem, 97-92,37:09,   21pt 8rb 6as 1st 2bl 2to 7-16fg 7-12ft
PG,"Simmons, Ben^",46.1,$48,PHILADELPHIA 76ERS,@ mil, 108-123,37:32,   14pt 13rb 11as 1st 3to 6-15fg 2-6ft
SG,"Oladipo, Victor^",44.5,$36,INDIANA PACERS,@ sas, 116-96,33:25,   21pt 5rb 9as 2st 2to 3trey 7-12fg 4-4ft
PG,"Conley, Mike^",41.7,$27,MEMPHIS GRIZZLIES,@ sac, 92-97,36:10,   27pt 6rb 5as 1st 3to 4trey 10-22fg 3-4ft
SG,"Harden, James^",41.5,$54,HOUSTON ROCKETS,v uta, 89-100,31:38,   29pt 5rb 7as 1st 7to 3trey 10-19fg 6-9ft
SG,"LaVine, Zach^",41.3,$29,CHICAGO BULLS,v cha, 112-110,35:42,   32pt 4rb 5as 3to 1trey 10-22fg 11-12ft
PG,"Lowry, Kyle^",41.2,$33,TORONTO RAPTORS,v min, 112-105,34:56,   13pt 6rb 10as 4st 6to 1trey 4-9fg 4-4ft
PG,"Walker, Kemba^",40.6,$35,CHARLOTTE HORNETS,@ chi, 110-112,35:33,   23pt 3rb 6as 1st 1bl 1to 3trey 5-14fg 10-11ft
SG,"Dotson, Damyean",40,$10,NEW YORK KNICKS,@ mia, 87-110,34:28,   20pt 10rb 2as 1st 1bl 1to 3trey 8-14fg 1-2ft
SG,"Booker, Devin^",37.9,$35,PHOENIX SUNS,v lal, 113-131,29:05,   23pt 7rb 7as 4to 2trey 8-16fg 5-7ft
PG,"Bledsoe, Eric^",37.6,$28,MILWAUKEE BUCKS,v phi, 123-108,33:10,   18pt 8rb 4as 1st 1bl 2to 2trey 6-18fg 4-4ft
PG,"Smith Jr., Dennis^",37.4,$25,DALLAS MAVERICKS,@ atl, 104-111,29:33,   16pt 7rb 6as 2st 1bl 5to 1trey 6-12fg 3-5ft
SG,"McGruder, Rodney^",36.7,$14,MIAMI HEAT,v nyk, 110-87,31:17,   19pt 6rb 5as 1st 3trey 6-8fg 4-5ft
PG,"Payne, Cameron^",36,$11,CHICAGO BULLS,v cha, 112-110,30:51,   21pt 5rb 4as 1st 1bl 3to 7trey 7-13fg
SG,"Beal, Bradley^",35.6,$29,WASHINGTON WIZARDS,@ gsw, 122-144,19:25,   23pt 3rb 4as 1st 1trey 10-15fg 2-2ft
SG,"Evans, Tyreke",35.5,$23,INDIANA PACERS,@ sas, 116-96,22:40,   19pt 5as 2st 1bl 5trey 7-14fg
PG,"Ball, Lonzo^",33.4,$26,LOS ANGELES LAKERS,@ pho, 131-113,28:16,   12pt 7rb 6as 2st 2to 1trey 5-9fg 1-1ft
PG,"Russell, D'Angelo^",30.2,$24,BROOKLYN NETS,@ cle, 102-86,27:09,   18pt 1rb 8as 1to 2trey 5-14fg 6-6ft
PG,"Teague, Jeff^",29.9,$22,MINNESOTA TIMBERWOLVES,@ tor, 105-112,29:58,   12pt 2rb 9as 1st 1to 2trey 5-12fg
SG,"Matthews, Wes^",28.6,$15,DALLAS MAVERICKS,@ atl, 104-111,34:16,   23pt 3rb 2as 1to 5trey 9-21fg
PG,"Joseph, Cory",28.2,$10,INDIANA PACERS,@ sas, 116-96,24:17,   12pt 6rb 4as 1st 4trey 4-8fg
SG,"Redick, J.J.",27.4,$21,PHILADELPHIA 76ERS,@ mil, 108-123,32:29,   19pt 2rb 6as 3to 3trey 6-13fg 4-4ft
PG,"Young, Trae^",27.3,$27,ATLANTA HAWKS,v dal, 111-104,25:35,   17pt 4rb 5as 1bl 5to 1trey 3-12fg 10-13ft
SG,"Harris, Joe^",27.2,$13,BROOKLYN NETS,@ cle, 102-86,26:37,   16pt 6rb 2as 1st 2to 4trey 6-9fg
SG,"DeRozan, DeMar^",26.6,$33,SAN ANTONIO SPURS,v ind, 96-116,33:29,   18pt 3rb 4as 1to 8-18fg 2-3ft
SG,"Lamb, Jeremy^",26.1,$17,CHARLOTTE HORNETS,@ chi, 110-112,28:08,   12pt 3rb 3as 1st 1bl 2trey 5-9fg
SG,"Hart, Josh^",25.4,$21,LOS ANGELES LAKERS,@ pho, 131-113,26:22,   15pt 2rb 2as 2st 1to 4trey 5-8fg 1-2ft
SG,"Thompson, Klay^",24.9,$26,GOLDEN STATE WARRIORS,v was, 144-122,29:35,   19pt 2rb 1as 1st 1to 1trey 8-17fg 2-2ft
PG,"Barea, Jose",24.9,$19,DALLAS MAVERICKS,@ atl, 104-111,19:59,   3pt 2rb 9as 2st 1trey 1-10fg
SG,"Johnson, Tyler",24.8,$10,MIAMI HEAT,v nyk, 110-87,27:20,   10pt 4rb 2as 2st 1bl 2to 4-10fg 2-3ft
SG,"Okogie, Josh^",24.7,$10,MINNESOTA TIMBERWOLVES,@ tor, 105-112,26:43,   10pt 11rb 1as 1bl 3to 2trey 4-14fg
PG,"Rose, Derrick",24.6,$15,MINNESOTA TIMBERWOLVES,@ tor, 105-112,29:43,   16pt 3rb 4as 1to 2trey 7-16fg
PG,"Forbes, Bryn^",22.4,$10,SAN ANTONIO SPURS,v ind, 96-116,31:05,   15pt 2rb 4as 1to 2trey 5-10fg 3-3ft
SG,"Gordon, Eric^",22.3,$21,HOUSTON ROCKETS,v uta, 89-100,39:43,   11pt 4rb 3as 1bl 1to 1trey 5-21fg
PG,"Dragic, Goran^",21.5,$26,MIAMI HEAT,v nyk, 110-87,28:31,   13pt 5rb 3as 2to 2trey 4-9fg 3-4ft
