position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",65.5,$53,OKLAHOMA CITY THUNDER,@ bkn, 114-112,39:41,   21pt 15rb 17as 1st 2to 2trey 9-23fg 1-2ft
PG,"Curry, Stephen^",64.3,$45,GOLDEN STATE WARRIORS,@ cle, 129-105,33:47,   42pt 9rb 7as 1st 2to 9trey 11-20fg 11-12ft
SG,"Beal, Bradley^",56.7,$31,WASHINGTON WIZARDS,@ atl, 131-117,41:42,   36pt 6rb 9as 1st 3to 2trey 12-22fg 10-13ft
PG,"Murray, Jamal^",49.8,$25,DENVER NUGGETS,@ orl, 124-118,46:08,   31pt 4rb 8as 1st 1to 2trey 10-25fg 9-11ft
SG,"DeRozan, DeMar^",48.9,$35,SAN ANTONIO SPURS,@ lal, 113-121,41:19,   32pt 7rb 3as 2st 2to 12-27fg 8-8ft
PG,"Bledsoe, Eric^",47.6,$29,MILWAUKEE BUCKS,v det, 115-92,26:08,   27pt 3rb 4as 4st 1to 2trey 10-17fg 5-5ft
SG,"Bazemore, Kent^",46.4,$16,ATLANTA HAWKS,v was, 117-131,34:59,   22pt 2rb 6as 4st 1bl 2to 2trey 8-18fg 4-4ft
PG,"Conley, Mike^",45.4,$35,MEMPHIS GRIZZLIES,v lac, 96-86,34:19,   22pt 7rb 4as 2st 2bl 3to 2trey 9-16fg 2-4ft
SG,"Holiday, Jrue^",44.2,$39,NEW ORLEANS PELICANS,v dal, 132-106,34:27,   17pt 1rb 8as 4st 1bl 1to 1trey 6-11fg 4-5ft
SG,"Fournier, Evan^",42.6,$17,ORLANDO MAGIC,v den, 118-124,38:27,   26pt 8rb 4as 1bl 2to 6trey 8-15fg 4-4ft
SG,"Wiggins, Andrew^",39.7,$18,MINNESOTA TIMBERWOLVES,v cha, 121-104,34:13,   26pt 6rb 5as 1bl 4to 3trey 11-19fg 1-3ft
PG,"Teague, Jeff^",38.4,$21,MINNESOTA TIMBERWOLVES,v cha, 121-104,34:23,   3pt 2rb 18as 1st 2bl 3to 1-6fg 1-1ft
PG,"Satoransky, Tomas^",38.3,$10,WASHINGTON WIZARDS,@ atl, 131-117,38:27,   14pt 4rb 7as 2st 1bl 2trey 5-7fg 2-2ft
PG,"Ball, Lonzo^",37.3,$19,LOS ANGELES LAKERS,v sas, 121-113,39:38,   14pt 4rb 9as 2st 1to 3trey 5-12fg 1-2ft
SG,"Lamb, Jeremy^",37.2,$23,CHARLOTTE HORNETS,@ min, 104-121,30:13,   18pt 11rb 2as 1st 2trey 6-18fg 4-5ft
PG,"Gilgeous-Alexander, Shai^",33.8,$18,LOS ANGELES CLIPPERS,@ mem, 86-96,28:40,   12pt 4rb 4as 3st 1bl 1to 1trey 4-9fg 3-4ft
SG,"Harris, Joe^",33.4,$10,BROOKLYN NETS,v okc, 112-114,33:47,   19pt 7rb 2as 1st 3trey 6-12fg 4-5ft
PG,"Jackson, Reggie^",32.9,$19,DETROIT PISTONS,@ mil, 92-115,24:18,   15pt 7rb 5as 1st 1to 1trey 6-15fg 2-3ft
PG,"Simmons, Ben^",32.5,$40,PHILADELPHIA 76ERS,@ tor, 102-113,34:27,   8pt 10rb 11as 1st 7to 4-6fg
SG,"Redick, J.J.^",32.2,$17,PHILADELPHIA 76ERS,@ tor, 102-113,34:32,   25pt 1rb 4as 1bl 3to 5trey 9-16fg 2-2ft
PG,"Brunson, Jalen",29.9,$10,DALLAS MAVERICKS,@ nor, 106-132,25:03,   11pt 2rb 7as 2st 1trey 5-9fg 0-2ft
SG,"Crabbe, Allen^",29.8,$10,BROOKLYN NETS,v okc, 112-114,37:25,   22pt 4rb 2as 1st 3to 7trey 7-15fg 1-3ft
