position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Curry, Stephen^",52,$40,GOLDEN STATE WARRIORS,v uta, 115-108,36:10,   24pt 5rb 4as 4st 2bl 2to 5trey 8-19fg 3-3ft
SG,"Bradley, Avery^",50.2,$10,MEMPHIS GRIZZLIES,v sas, 107-108,37:54,   33pt 6rb 6as 1st 2to 3trey 15-21fg
PG,"Young, Trae^",50.2,$29,ATLANTA HAWKS,v lal, 117-113,38:02,   22pt 6rb 14as 1st 1bl 6to 3trey 6-19fg 7-9ft
SG,"Holiday, Jrue^",37.6,$40,NEW ORLEANS PELICANS,v orl, 88-118,24:16,   16pt 3rb 6as 2st 1bl 1trey 7-15fg 1-1ft
SG,"Mitchell, Donovan^",33.4,$32,UTAH JAZZ,@ gsw, 108-115,36:11,   25pt 7rb 2as 3to 3trey 10-29fg 2-3ft
SG,"Thompson, Klay^",33.3,$27,GOLDEN STATE WARRIORS,v uta, 115-108,32:11,   22pt 4rb 1as 2bl 1to 3trey 9-14fg 1-2ft
SG,"Fournier, Evan^",33.2,$17,ORLANDO MAGIC,@ nor, 118-88,34:42,   22pt 6rb 4as 2to 3trey 7-16fg 5-5ft
SG,"Iguodala, Andre",32.5,$12,GOLDEN STATE WARRIORS,v uta, 115-108,28:08,   13pt 5rb 3as 3st 3trey 5-6fg
PG,"Simmons, Ben^",32.5,$38,PHILADELPHIA 76ERS,v bos, 109-112,34:59,   16pt 5rb 5as 2st 3to 7-9fg 2-7ft
PG,"Briscoe, Isaiah",31.2,$10,ORLANDO MAGIC,@ nor, 118-88,28:01,   3pt 6rb 8as 2st 1bl 1trey 1-4fg
PG,"Rubio, Ricky^",30.8,$21,UTAH JAZZ,@ gsw, 108-115,31:34,   16pt 4rb 6as 1st 2to 1trey 7-17fg 1-1ft
PG,"Mills, Patty",30.7,$10,SAN ANTONIO SPURS,@ mem, 108-107,27:25,   22pt 1rb 3as 1st 6trey 7-12fg 2-2ft
SG,"Bullock, Reggie^",30.5,$11,LOS ANGELES LAKERS,@ atl, 113-117,35:26,   15pt 5rb 1as 2st 1bl 1to 3trey 6-11fg
PG,"Rondo, Rajon",27.4,$21,LOS ANGELES LAKERS,@ atl, 113-117,33:34,   13pt 7rb 4as 1st 1bl 6to 2trey 5-10fg 1-3ft
SG,"Ingram, Brandon^",26.7,$21,LOS ANGELES LAKERS,@ atl, 113-117,34:13,   19pt 6rb 1as 1bl 4to 7-14fg 5-6ft
SG,"Wright, Delon^",26.6,$10,MEMPHIS GRIZZLIES,v sas, 107-108,34:29,   4pt 8rb 6as 1st 1bl 2to 2-9fg
SG,"Caldwell-Pope, Kentavious",24.4,$10,LOS ANGELES LAKERS,@ atl, 113-117,25:06,   13pt 2rb 1st 2bl 3trey 5-11fg 0-1ft
