position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Simmons, Ben^",56.9,$38,PHILADELPHIA 76ERS,v cha, 108-94,33:01,   11pt 12rb 15as 3st 4-9fg 3-4ft
PG,"Walker, Kemba^",51.6,$30,CHARLOTTE HORNETS,@ phi, 94-108,39:56,   24pt 8rb 6as 3st 1bl 3to 1trey 8-19fg 7-7ft
SG,"Russell, D'Angelo^",39.5,$26,BROOKLYN NETS,v mem, 118-115,29:07,   14pt 5rb 7as 2st 2bl 3to 1trey 5-17fg 3-3ft
PG,"Dragic, Goran^",38,$25,MIAMI HEAT,v den, 149-141,42:04,   20pt 5rb 8as 1st 3to 1trey 6-15fg 7-8ft
PG,"Collison, Darren^",37.8,$16,INDIANA PACERS,v lal, 110-100,32:46,   15pt 4rb 8as 1st 1bl 2trey 5-10fg 3-3ft
PG,"Bledsoe, Eric^",35.6,$28,MILWAUKEE BUCKS,@ cle, 117-124,34:30,   13pt 3rb 8as 2st 2bl 5to 1trey 5-15fg 2-3ft
PG,"Murray, Jamal^",35.5,$22,DENVER NUGGETS,@ mia, 141-149,43:00,   23pt 5rb 5as 1to 4trey 5-16fg 9-11ft
PG,"Harrison, Andrew^",35.2,$18,MEMPHIS GRIZZLIES,@ bkn, 115-118,30:46,   19pt 1rb 8as 1bl 1trey 7-16fg 4-8ft
SG,"Hield, Buddy^",35.2,$16,SACRAMENTO KINGS,v det, 90-106,32:44,   20pt 6rb 4as 2st 4to 3trey 8-15fg 1-1ft
PG,"Smith, Ishmael^",33.8,$13,DETROIT PISTONS,@ sac, 106-90,34:08,   18pt 4rb 2as 2st 1bl 1to 2trey 7-10fg 2-2ft
SG,"Lamb, Jeremy^",32.1,$11,CHARLOTTE HORNETS,@ phi, 94-108,30:03,   14pt 8rb 3as 1st 1bl 2to 6-12fg 2-4ft
SG,"Oladipo, Victor^",31.8,$37,INDIANA PACERS,v lal, 110-100,32:11,   20pt 4rb 3st 2to 1trey 8-15fg 3-4ft
PG,"Cook, Quinn^",29.5,$17,GOLDEN STATE WARRIORS,@ sas, 75-89,37:39,   20pt 5rb 5as 4to 2trey 8-18fg 2-4ft
PG,"Weber, Briante",28.3,$10,MEMPHIS GRIZZLIES,@ bkn, 115-118,34:13,   15pt 4rb 1as 3st 2to 7-11fg 1-2ft
PG,"Murray, Dejounte^",28.1,$22,SAN ANTONIO SPURS,v gsw, 89-75,29:26,   9pt 8rb 5as 1st 1to 4-9fg 1-2ft
SG,"Iguodala, Andre^",27,$11,GOLDEN STATE WARRIORS,@ sas, 75-89,24:42,   10pt 5rb 4as 1st 1bl 1to 1trey 4-6fg 1-1ft
SG,"Caldwell-Pope, Kentavious^",25.9,$23,LOS ANGELES LAKERS,@ ind, 100-110,39:22,   12pt 7rb 1as 1st 1bl 2to 3trey 3-10fg 3-3ft
PG,"Harris, Devin",25.9,$10,DENVER NUGGETS,@ mia, 141-149,26:59,   13pt 2rb 9as 3to 1trey 2-8fg 8-8ft
SG,"Stephenson, Lance",25.5,$11,INDIANA PACERS,v lal, 110-100,29:47,   16pt 5rb 1as 1st 1to 2trey 6-13fg 2-2ft
SG,"Belinelli, Marco",25.4,$10,PHILADELPHIA 76ERS,v cha, 108-94,23:40,   21pt 2rb 2as 1to 5trey 8-14fg
PG,"Joseph, Cory",25.1,$11,INDIANA PACERS,v lal, 110-100,29:25,   8pt 3rb 3as 2st 1bl 2-6fg 4-4ft
PG,"Payne, Cameron^",24.2,$12,CHICAGO BULLS,@ nyk, 92-110,28:44,   4pt 6rb 6as 2bl 2to 2-12fg
PG,"Clarkson, Jordan",23.9,$12,CLEVELAND CAVALIERS,v mil, 124-117,28:04,   17pt 2rb 1as 1st 3trey 5-11fg 4-4ft
PG,"Blakeney, Antonio",23.3,$10,CHICAGO BULLS,@ nyk, 92-110,25:55,   16pt 4rb 1as 1bl 2to 1trey 4-12fg 7-7ft
PG,"Fox, De'Aaron^",22.6,$17,SACRAMENTO KINGS,v det, 90-106,31:24,   16pt 3rb 4as 3to 8-11fg 0-3ft
PG,"Monk, Malik",22.3,$10,CHARLOTTE HORNETS,@ phi, 94-108,16:22,   13pt 4rb 3as 3trey 4-11fg 2-2ft
SG,"Mills, Patty^",21.6,$10,SAN ANTONIO SPURS,v gsw, 89-75,34:11,   12pt 3rb 2as 1st 1bl 3to 3trey 4-12fg 1-1ft
SG,"Selden, Wayne",21.6,$10,MEMPHIS GRIZZLIES,@ bkn, 115-118,23:45,   17pt 3rb 2as 2to 3trey 7-15fg 0-1ft
SG,"Ntilikina, Frank",21.1,$10,NEW YORK KNICKS,v chi, 110-92,24:12,   8pt 3rb 5as 1st 1to 2trey 3-8fg
PG,"Ball, Lonzo^",20.4,$30,LOS ANGELES LAKERS,@ ind, 100-110,37:22,   4pt 2rb 8as 2st 4to 1trey 1-4fg 1-2ft
SG,"Johnson, Tyler^",20.3,$15,MIAMI HEAT,v den, 149-141,20:50,   8pt 4rb 3as 1bl 2trey 3-9fg
SG,"Bullock, Reggie^",20,$13,DETROIT PISTONS,@ sac, 106-90,31:17,   17pt 2as 3trey 7-13fg
SG,"Korver, Kyle^",19.2,$10,CLEVELAND CAVALIERS,v mil, 124-117,27:58,   12pt 6rb 3trey 4-8fg 1-2ft
PG,"Thomas, Isaiah",18.1,$19,LOS ANGELES LAKERS,@ ind, 100-110,25:28,   11pt 3rb 3as 1to 4-14fg 3-4ft
PG,"Mason III, Frank",18,$10,SACRAMENTO KINGS,v det, 90-106,15:40,   7pt 5rb 2as 1st 1to 1trey 3-8fg 0-1ft
PG,"Burke, Trey",17.9,$11,NEW YORK KNICKS,v chi, 110-92,21:10,   9pt 2rb 5as 1to 4-8fg 1-2ft
SG,"Valentine, Denzel^",17.6,$16,CHICAGO BULLS,@ nyk, 92-110,21:39,   8pt 3rb 2as 1bl 4-11fg
PG,"Dinwiddie, Spencer",17.4,$20,BROOKLYN NETS,v mem, 118-115,26:22,   9pt 2rb 6as 3to 2-6fg 5-6ft
SG,"Green, Danny^",15.6,$11,SAN ANTONIO SPURS,v gsw, 89-75,30:14,   11pt 3rb 2as 2to 3trey 4-8fg
SG,"Dotson, Damyean",15.5,$10,NEW YORK KNICKS,v chi, 110-92,8:07,   5pt 5rb 3as 1trey 1-4fg 2-2ft
PG,"Grant, Jerian",15.5,$10,CHICAGO BULLS,@ nyk, 92-110,19:16,   8pt 1as 2st 2-7fg 4-4ft
SG,"Carter, Vince",15.2,$10,SACRAMENTO KINGS,v det, 90-106,17:29,   7pt 1rb 2st 1bl 2to 1trey 3-6fg
SG,"Redick, J.J.^",15,$15,PHILADELPHIA 76ERS,v cha, 108-94,24:20,   12pt 5rb 3to 2trey 5-12fg
PG,"Mudiay, Emmanuel^",14.9,$11,NEW YORK KNICKS,v chi, 110-92,21:08,   4pt 2rb 3as 1st 1bl 2to 2-8fg
PG,"Livingston, Shaun",14.2,$10,GOLDEN STATE WARRIORS,@ sas, 75-89,16:59,   7pt 1rb 2as 1st 3-7fg 1-1ft
PG,"McCaw, Patrick",12.7,$10,GOLDEN STATE WARRIORS,@ sas, 75-89,24:28,   3pt 1rb 1as 2st 1bl 2to 1-7fg 1-2ft
SG,"Kennard, Luke",12.2,$10,DETROIT PISTONS,@ sac, 106-90,27:13,   10pt 1rb 1st 2to 2trey 4-8fg
PG,"Jennings, Brandon",12,$13,MILWAUKEE BUCKS,@ cle, 117-124,13:30,   4pt 4as 1bl 1to 2-3fg
SG,"Ginobili, Manu",11.9,$10,SAN ANTONIO SPURS,v gsw, 89-75,20:14,   3pt 2rb 3as 1st 1to 0-5fg 3-6ft
PG,"Calderon, Jose",11.6,$10,CLEVELAND CAVALIERS,v mil, 124-117,18:19,   5pt 3rb 2as 1trey 2-7fg
SG,"Lee, Courtney^",11.2,$10,NEW YORK KNICKS,v chi, 110-92,21:04,   4pt 1rb 2as 1bl 2-7fg
SG,"Young, Nick^",10.4,$13,GOLDEN STATE WARRIORS,@ sas, 75-89,40:12,   10pt 2rb 2to 2-10fg 6-6ft
PG,"Hill, George^",10.1,$13,CLEVELAND CAVALIERS,v mil, 124-117,20:41,   0pt 3rb 3as 1bl 1to 0-2fg
SG,"Snell, Tony^",9.2,$10,MILWAUKEE BUCKS,@ cle, 117-124,31:14,   5pt 1rb 2as 1trey 2-8fg
SG,"McLemore, Ben",8.8,$11,MEMPHIS GRIZZLIES,@ bkn, 115-118,20:25,   5pt 4rb 1st 4to 1trey 2-3fg
SG,"Craig, Torrey",8.6,$10,DENVER NUGGETS,@ mia, 141-149,10:42,   6pt 3rb 1to 2trey 2-4fg
SG,"Smith, J.R.",8.1,$10,CLEVELAND CAVALIERS,v mil, 124-117,22:36,   5pt 3rb 1as 2to 1trey 2-3fg
PG,"Buycks, Dwight",6.6,$10,DETROIT PISTONS,@ sac, 106-90,13:52,   4pt 3rb 1to 2-4fg
PG,"Parker, Tony",5.2,$10,SAN ANTONIO SPURS,v gsw, 89-75,13:12,   1pt 1rb 2as 0-2fg 1-2ft
PG,"Ennis, Tyler",3.6,$10,LOS ANGELES LAKERS,@ ind, 100-110,9:04,   0pt 3rb 0-1fg
PG,"McConnell, T.J.",3.5,$10,PHILADELPHIA 76ERS,v cha, 108-94,14:59,   2pt 1as 1-2fg
SG,"Graham, Treveon",3.2,$10,CHARLOTTE HORNETS,@ phi, 94-108,6:03,   2pt 1rb 2-2ft
SG,"McGruder, Rodney",2,$10,MIAMI HEAT,v den, 149-141,9:17,   2pt 1-1fg
SG,"Brown, Sterling",1.2,$10,MILWAUKEE BUCKS,@ cle, 117-124,5:42,   0pt 1rb 0-1fg
PG,"Forbes, Bryn",1,$10,SAN ANTONIO SPURS,v gsw, 89-75,11:46,   2pt 1to 1-1fg
SG,"Harris, Joe",0.5,$10,BROOKLYN NETS,v mem, 118-115,17:52,   5pt 1as 6to 1trey 2-3fg
SG,"Paul, Brandon",0,$10,SAN ANTONIO SPURS,v gsw, 89-75,3:00,   0pt
SG,"Beasley, Malik",0,$10,DENVER NUGGETS,@ mia, 141-149,00:07,   0pt
SG,"Terry, Jason",0,$10,MILWAUKEE BUCKS,@ cle, 117-124,10:19,   0pt
SG,"Batum, Nicolas",0,$31,CHARLOTTE HORNETS,@ phi, 94-108,DNP,   
SG,"Muhammad, Shabazz",0,$10,MILWAUKEE BUCKS,@ cle, 117-124,DNP,   
PG,"Perrantes, London",0,$10,CLEVELAND CAVALIERS,v mil, 124-117,DNP,   
SG,"Shumpert, Iman",0,$10,SACRAMENTO KINGS,v det, 90-106,DNP,   
SG,"Jack, Jarrett",0,$10,NEW YORK KNICKS,v chi, 110-92,DNP,   
SG,"Jefferson, Richard",0,$10,DENVER NUGGETS,@ mia, 141-149,DNP,   
SG,"Payton, Gary",0,$10,LOS ANGELES LAKERS,@ ind, 100-110,DNP,   
SG,"Stauskas, Nik",0,$10,BROOKLYN NETS,v mem, 118-115,DNP,   
SG,"Holland, John",0,$10,CLEVELAND CAVALIERS,v mil, 124-117,DNP,   
SG,"Robinson III, Glenn",0,$10,INDIANA PACERS,v lal, 110-100,DNP,   
PG,"Galloway, Langston",0,$10,DETROIT PISTONS,@ sac, 106-90,DNP,   
PG,"Nelson, Jameer",0,$10,DETROIT PISTONS,@ sac, 106-90,DNP,   
PG,"Jackson, Demetrius",0,$10,PHILADELPHIA 76ERS,v cha, 108-94,DNP,   
PG,"Chalmers, Mario",0,$11,MEMPHIS GRIZZLIES,@ bkn, 115-118,DNP,   
SG,"Stone, Julyan",0,$10,CHARLOTTE HORNETS,@ phi, 94-108,DNP,   
SG,"Young, Joseph",0,$10,INDIANA PACERS,v lal, 110-100,DNP,   
