position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Curry, Stephen^",57.9,$49,GOLDEN STATE WARRIORS,v lac, 123-113,32:11,   35pt 7rb 5as 4st 4to 6trey 10-16fg 9-10ft
PG,"Walker, Kemba^",56.9,$39,CHARLOTTE HORNETS,@ det, 108-114,41:52,   34pt 7rb 6as 2st 3trey 11-19fg 9-9ft
SG,"Caldwell-Pope, Kentavious^",51.8,$19,DETROIT PISTONS,v cha, 114-108,42:44,   33pt 9rb 3as 7trey 11-25fg 4-4ft
SG,"Lee, Courtney^",42.2,$10,NEW YORK KNICKS,@ cle, 104-119,36:24,   25pt 6rb 5as 1st 1to 3trey 10-15fg 2-2ft
PG,"Lillard, Damian^",42,$43,PORTLAND TRAIL BLAZERS,@ orl, 112-103,32:22,   33pt 5rb 2as 2to 4trey 12-23fg 5-6ft
PG,"Harden, James^",41.3,$62,HOUSTON ROCKETS,@ nor, 129-99,29:41,   13pt 4rb 14as 3st 4to 1trey 3-9fg 6-6ft
PG,"Collison, Darren^",40.8,$19,SACRAMENTO KINGS,v den, 116-100,32:03,   15pt 4rb 10as 2st 1bl 1to 2trey 5-13fg 3-3ft
PG,"Smith, Ishmael",39.2,$11,DETROIT PISTONS,v cha, 114-108,33:02,   5pt 6rb 16as 1st 1bl 1to 2-12fg 1-2ft
PG,"Irving, Kyrie^",38.1,$39,CLEVELAND CAVALIERS,v nyk, 119-104,30:25,   23pt 3rb 6as 1st 1bl 2to 1trey 9-16fg 4-5ft
PG,"Nelson, Jameer^",35.8,$16,DENVER NUGGETS,@ sac, 100-116,29:27,   12pt 4rb 6as 5st 1to 2trey 5-9fg
SG,"McCollum, C.J.^",33.7,$33,PORTLAND TRAIL BLAZERS,@ orl, 112-103,37:29,   22pt 1rb 6as 2st 1bl 5to 1trey 7-17fg 7-7ft
SG,"Harris, Gary^",32.4,$17,DENVER NUGGETS,@ sac, 100-116,34:36,   23pt 2rb 1as 2st 1to 5trey 9-19fg
SG,"Korver, Kyle",31.9,$11,CLEVELAND CAVALIERS,v nyk, 119-104,31:21,   20pt 2rb 3as 1st 6trey 7-12fg
PG,"Napier, Shabazz",31.4,$10,PORTLAND TRAIL BLAZERS,@ orl, 112-103,26:21,   10pt 7rb 6as 2st 1to 2trey 4-9fg
