position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Rozier, Terry^",57.5,$27,BOSTON CELTICS,@ sac, 104-93,35:37,   33pt 5rb 3as 5st 1to 8trey 12-16fg 1-1ft
SG,"Harden, James^",56.5,$52,HOUSTON ROCKETS,v atl, 118-99,30:03,   18pt 10rb 15as 2st 2to 1trey 6-15fg 5-5ft
PG,"Westbrook, Russell^",55.1,$54,OKLAHOMA CITY THUNDER,v por, 105-108,35:54,   23pt 8rb 9as 4st 3to 1trey 9-20fg 4-6ft
PG,"Lillard, Damian^",46.9,$44,PORTLAND TRAIL BLAZERS,@ okc, 108-105,38:26,   24pt 7rb 5as 3st 2to 1trey 6-19fg 11-11ft
SG,"McCollum, C.J.^",46.8,$27,PORTLAND TRAIL BLAZERS,@ okc, 108-105,37:49,   34pt 4rb 4as 1st 1to 5trey 14-24fg 1-2ft
SG,"Williams, Louis",44.9,$30,LOS ANGELES CLIPPERS,@ tor, 117-106,34:43,   26pt 2rb 7as 1st 1bl 1trey 10-24fg 5-5ft
SG,"Harris, Joe",43.4,$10,BROOKLYN NETS,v cle, 114-121,27:19,   30pt 7rb 2as 1st 1to 6trey 11-14fg 2-2ft
SG,"Mitchell, Donovan^",39.4,$31,UTAH JAZZ,@ gsw, 110-91,30:52,   21pt 2rb 6as 2st 1bl 2to 4trey 8-19fg 1-2ft
PG,"Cook, Quinn^",38.8,$17,GOLDEN STATE WARRIORS,v uta, 91-110,34:57,   17pt 4rb 8as 1st 1bl 1to 1trey 7-15fg 2-2ft
SG,"Green, Gerald",38.4,$10,HOUSTON ROCKETS,v atl, 118-99,32:27,   25pt 7rb 2as 1st 1to 5trey 10-15fg
PG,"Satoransky, Tomas^",37.8,$19,WASHINGTON WIZARDS,v nyk, 97-101,35:48,   9pt 4rb 10as 3st 1bl 3to 1trey 3-4fg 2-2ft
PG,"Hill, George^",37.3,$10,CLEVELAND CAVALIERS,@ bkn, 121-114,37:04,   17pt 4rb 5as 2st 1bl 1to 3trey 6-11fg 2-2ft
SG,"Oladipo, Victor^",36.9,$36,INDIANA PACERS,v mia, 113-107,39:40,   23pt 2rb 5as 3st 5to 2trey 8-21fg 5-6ft
SG,"Hield, Buddy",34.7,$20,SACRAMENTO KINGS,v bos, 93-104,25:37,   21pt 6rb 1as 3st 4to 3trey 8-16fg 2-2ft
SG,"Gordon, Eric^",34.4,$17,HOUSTON ROCKETS,v atl, 118-99,32:18,   22pt 2rb 4as 1st 1bl 2to 4trey 8-13fg 2-2ft
PG,"Bledsoe, Eric^",34.1,$30,MILWAUKEE BUCKS,v sas, 106-103,31:54,   23pt 3rb 5as 1st 3to 1trey 9-15fg 4-6ft
SG,"Wade, Dwyane",33.3,$13,MIAMI HEAT,@ ind, 107-113,26:57,   13pt 4rb 7as 2bl 1to 1trey 6-13fg
PG,"Burke, Trey^",32.9,$11,NEW YORK KNICKS,@ was, 101-97,27:23,   19pt 2rb 3as 3st 2to 8-15fg 3-4ft
PG,"Taylor, Isaiah^",32.7,$10,ATLANTA HAWKS,@ hou, 99-118,31:44,   26pt 1rb 3as 1st 2to 3trey 10-17fg 3-4ft
PG,"Mudiay, Emmanuel",31.7,$10,NEW YORK KNICKS,@ was, 101-97,20:34,   11pt 6rb 7as 1st 1trey 4-8fg 2-2ft
PG,"Joseph, Cory",30.5,$11,INDIANA PACERS,v mia, 113-107,30:34,   9pt 10rb 7as 1to 4-7fg 1-2ft
PG,"Murray, Dejounte^",30.3,$20,SAN ANTONIO SPURS,@ mil, 103-106,29:17,   10pt 9rb 3as 2st 1to 4-9fg 2-2ft
SG,"Hood, Rodney",30.1,$10,CLEVELAND CAVALIERS,@ bkn, 121-114,33:19,   16pt 3rb 3as 1st 1bl 3trey 6-12fg 1-2ft
PG,"Lowry, Kyle^",29.2,$34,TORONTO RAPTORS,v lac, 106-117,37:38,   11pt 6rb 8as 1st 4to 3trey 4-9fg
PG,"Rivers, Austin^",29.2,$19,LOS ANGELES CLIPPERS,@ tor, 117-106,34:29,   11pt 1rb 4as 4st 1to 1trey 5-14fg
SG,"Johnson, Tyler^",28.6,$15,MIAMI HEAT,@ ind, 107-113,29:02,   19pt 3rb 4as 5trey 7-10fg
SG,"Lee, Courtney",28.1,$10,NEW YORK KNICKS,@ was, 101-97,27:02,   13pt 3rb 3as 2st 1bl 2to 5-7fg 3-3ft
PG,"Dragic, Goran^",27.8,$24,MIAMI HEAT,@ ind, 107-113,35:47,   9pt 4rb 6as 2st 1to 1trey 4-9fg
PG,"Dinwiddie, Spencer",26.8,$19,BROOKLYN NETS,v cle, 114-121,24:44,   16pt 4rb 2as 1st 3trey 5-11fg 3-3ft
SG,"Beal, Bradley^",25.6,$32,WASHINGTON WIZARDS,v nyk, 97-101,39:02,   14pt 3rb 2as 2st 1to 1trey 5-17fg 3-4ft
SG,"Brown, Jaylen^",24.9,$16,BOSTON CELTICS,@ sac, 104-93,25:11,   19pt 2rb 1as 1st 1bl 4to 1trey 6-10fg 6-6ft
SG,"Dorsey, Tyler",22.5,$10,ATLANTA HAWKS,@ hou, 99-118,28:40,   16pt 5rb 1as 1to 4trey 6-15fg
PG,"Collison, Darren^",22.4,$19,INDIANA PACERS,v mia, 113-107,30:10,   12pt 2rb 4as 1st 1to 2trey 5-10fg
PG,"LeVert, Caris",22.3,$16,BROOKLYN NETS,v cle, 114-121,24:59,   8pt 4rb 7as 1to 3-9fg 2-2ft
SG,"DeRozan, DeMar^",20.9,$31,TORONTO RAPTORS,v lac, 106-117,34:02,   11pt 2rb 7as 3to 3-12fg 5-5ft
PG,"Mason III, Frank",20.6,$12,SACRAMENTO KINGS,v bos, 93-104,21:31,   12pt 3rb 4as 1to 6-8fg
PG,"Exum, Dante",19.7,$10,UTAH JAZZ,@ gsw, 110-91,16:50,   13pt 1rb 5as 2to 1trey 5-8fg 2-2ft
SG,"Stephenson, Lance",19.4,$10,INDIANA PACERS,v mia, 113-107,21:53,   8pt 2rb 2as 2st 1bl 3to 4-9fg
PG,"Teodosic, Milos^",19.3,$10,LOS ANGELES CLIPPERS,@ tor, 117-106,33:01,   15pt 4rb 1as 2to 1trey 5-13fg 4-4ft
PG,"Clarkson, Jordan",19.2,$10,CLEVELAND CAVALIERS,@ bkn, 121-114,28:29,   18pt 1rb 1trey 6-12fg 5-5ft
SG,"Sessions, Ramon",18.9,$10,WASHINGTON WIZARDS,v nyk, 97-101,16:16,   11pt 2rb 3as 1st 2to 2-4fg 7-7ft
SG,"Johnson, Joe",18.8,$10,HOUSTON ROCKETS,v atl, 118-99,29:00,   9pt 4rb 4as 1to 2trey 3-9fg 1-2ft
SG,"Bogdanovic, Bogdan^",18.7,$16,SACRAMENTO KINGS,v bos, 93-104,34:08,   4pt 1rb 3as 3st 2-10fg
SG,"Johnson, Wesley^",18.6,$10,LOS ANGELES CLIPPERS,@ tor, 117-106,20:23,   9pt 3rb 1st 1bl 3trey 3-7fg
PG,"VanVleet, Fred",18,$11,TORONTO RAPTORS,v lac, 106-117,22:07,   16pt 2as 1to 4trey 6-9fg
PG,"Felton, Raymond",17.5,$10,OKLAHOMA CITY THUNDER,v por, 105-108,17:32,   11pt 1as 2st 1to 1trey 5-9fg
