position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",67.6,$60,HOUSTON ROCKETS,v lac, 140-116,33:39,   30pt 13rb 10as 5st 1bl 6to 2trey 10-15fg 8-9ft
PG,"Thomas, Isaiah^",58.9,$37,BOSTON CELTICS,v mia, 117-114,37:09,   52pt 2rb 1st 2to 9trey 15-26fg 13-13ft
SG,"Richardson, Josh^",48.2,$12,MIAMI HEAT,@ bos, 114-117,34:33,   19pt 6rb 8as 4st 2bl 3to 2trey 8-17fg 1-1ft
PG,"Wall, John^",46.9,$47,WASHINGTON WIZARDS,v bkn, 118-95,31:53,   19pt 2rb 14as 4st 1bl 6to 1trey 7-14fg 4-4ft
PG,"Felton, Raymond",43,$12,LOS ANGELES CLIPPERS,@ hou, 116-140,31:08,   26pt 5rb 8as 1st 5to 4trey 10-20fg 2-2ft
PG,"Antetokounmpo, Giannis^",41.9,$52,MILWAUKEE BUCKS,@ min, 99-116,32:00,   25pt 7rb 5as 1st 1bl 3to 11-14fg 3-4ft
SG,"Thompson, Klay^",41.3,$29,GOLDEN STATE WARRIORS,v dal, 108-99,35:42,   29pt 4rb 2as 1st 1bl 2to 5trey 11-19fg 2-2ft
PG,"Teague, Jeff^",40.7,$33,INDIANA PACERS,v chi, 111-101,34:53,   7pt 6rb 17as 2st 3to 2-13fg 3-4ft
PG,"Holiday, Jrue^",38.3,$28,NEW ORLEANS PELICANS,v nyk, 104-92,35:03,   12pt 4rb 11as 1st 2bl 1to 5-10fg 2-2ft
PG,"Mudiay, Emmanuel^",37.8,$18,DENVER NUGGETS,v phi, 122-124,29:14,   22pt 4rb 5as 1st 3trey 7-11fg 5-8ft
PG,"Burke, Trey",36.9,$10,WASHINGTON WIZARDS,v bkn, 118-95,30:09,   27pt 2rb 2as 2st 2to 5trey 10-12fg 2-2ft
PG,"Jackson, Reggie^",35.8,$18,DETROIT PISTONS,@ atl, 98-105,32:01,   20pt 4rb 8as 1st 4to 2trey 7-17fg 4-4ft
PG,"Johnson, Tyler",34.3,$21,MIAMI HEAT,@ bos, 114-117,29:22,   19pt 4rb 6as 1bl 1to 1trey 8-13fg 2-2ft
SG,"LaVine, Zach^",33.4,$27,MINNESOTA TIMBERWOLVES,v mil, 116-99,39:13,   24pt 2rb 4as 2to 6trey 9-17fg
SG,"McCollum, C.J.^",32.4,$32,PORTLAND TRAIL BLAZERS,@ sas, 94-110,33:12,   29pt 2rb 1as 1st 3to 1trey 10-19fg 8-8ft
SG,"Wade, Dwyane^",31.4,$26,CHICAGO BULLS,@ ind, 101-111,30:19,   20pt 2rb 5as 2st 3to 1trey 8-18fg 3-4ft
PG,"McConnell, T.J.^",30.9,$10,PHILADELPHIA 76ERS,@ den, 124-122,35:54,   17pt 2rb 8as 2to 3trey 6-12fg 2-2ft
PG,"Beverley, Patrick^",30.9,$20,HOUSTON ROCKETS,v lac, 140-116,32:46,   15pt 7rb 3as 1st 2trey 5-9fg 3-3ft
SG,"Gordon, Eric",30.3,$22,HOUSTON ROCKETS,v lac, 140-116,24:16,   19pt 4rb 3as 1bl 2to 4trey 5-7fg 5-5ft
PG,"Schroder, Dennis^",29.7,$31,ATLANTA HAWKS,v det, 105-98,31:20,   17pt 1rb 7as 2st 4to 2trey 6-14fg 3-4ft
SG,"Korver, Kyle",29.1,$11,ATLANTA HAWKS,v det, 105-98,28:42,   22pt 3rb 2as 1to 3trey 7-13fg 5-6ft
PG,"Curry, Stephen^",28.8,$42,GOLDEN STATE WARRIORS,v dal, 108-99,30:08,   14pt 4rb 5as 1st 1to 3trey 5-12fg 1-1ft
PG,"Parker, Tony^",28.4,$11,SAN ANTONIO SPURS,v por, 110-94,22:21,   18pt 2rb 5as 1trey 7-15fg 3-5ft
SG,"Evans, Tyreke",28,$19,NEW ORLEANS PELICANS,v nyk, 104-92,18:20,   16pt 5rb 4as 1to 2trey 5-11fg 4-4ft
SG,"Harris, Gary^",27.8,$19,DENVER NUGGETS,v phi, 122-124,33:55,   17pt 4rb 4as 1st 3to 2trey 5-12fg 5-6ft
SG,"Barton, Will",26.5,$19,DENVER NUGGETS,v phi, 122-124,28:06,   11pt 5rb 4as 1st 1bl 1to 1trey 4-13fg 2-3ft
PG,"Rose, Derrick^",26.4,$21,NEW YORK KNICKS,@ nor, 92-104,38:18,   20pt 2rb 1as 3st 4to 1trey 9-21fg 1-1ft
PG,"Rubio, Ricky^",26.2,$20,MINNESOTA TIMBERWOLVES,v mil, 116-99,35:16,   5pt 1rb 9as 4st 2to 1trey 2-4fg
SG,"Holiday, Justin",25.4,$10,NEW YORK KNICKS,@ nor, 92-104,27:59,   8pt 7rb 4as 1bl 2trey 3-8fg
SG,"Matthews, Wes^",24.9,$22,DALLAS MAVERICKS,@ gsw, 99-108,29:45,   14pt 2rb 1as 3st 2trey 5-14fg 2-2ft
SG,"Ginobili, Manu",24.4,$10,SAN ANTONIO SPURS,v por, 110-94,17:04,   14pt 7rb 2as 2to 2trey 4-8fg 4-4ft
SG,"Curry, Seth",24.2,$11,DALLAS MAVERICKS,@ gsw, 99-108,26:08,   11pt 1rb 5as 2st 1trey 4-8fg 2-2ft
SG,"Green, Danny^",23.9,$10,SAN ANTONIO SPURS,v por, 110-94,31:11,   18pt 2rb 1as 1bl 3to 6trey 6-9fg
PG,"Carter-Williams, Michael",23.6,$14,CHICAGO BULLS,@ ind, 101-111,27:25,   12pt 8rb 1as 1bl 2to 1trey 4-10fg 3-3ft
SG,"Muhammad, Shabazz",23.2,$10,MINNESOTA TIMBERWOLVES,v mil, 116-99,17:42,   22pt 1rb 2to 4trey 8-13fg 2-2ft
SG,"Johnson, Stanley",22.9,$10,DETROIT PISTONS,@ atl, 98-105,21:21,   4pt 2rb 5as 1st 4bl 1to 2-4fg
SG,"Bazemore, Kent^",22.4,$17,ATLANTA HAWKS,v det, 105-98,29:01,   10pt 2rb 4as 2st 1bl 2to 4-8fg 2-3ft
SG,"Brogdon, Malcolm^",22.3,$10,MILWAUKEE BUCKS,@ min, 99-116,32:46,   11pt 4rb 4as 1st 2to 1trey 4-8fg 2-2ft
SG,"Caldwell-Pope, Kentavious^",22.3,$19,DETROIT PISTONS,@ atl, 98-105,38:42,   12pt 4rb 1as 3st 1bl 5to 2trey 3-11fg 4-4ft
