position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",80.7,$54,HOUSTON ROCKETS,v cle, 117-113,42:41,   35pt 11rb 13as 5st 1bl 5to 6trey 8-21fg 13-14ft
PG,"Wall, John^",53.1,$47,WASHINGTON WIZARDS,v lal, 111-95,31:30,   23pt 8rb 5as 2st 3bl 2to 8-18fg 7-7ft
SG,"Holiday, Jrue^",51.5,$28,NEW ORLEANS PELICANS,@ tor, 118-122,42:03,   34pt 5rb 11as 5to 2trey 14-20fg 4-4ft
SG,"DeRozan, DeMar^",48.4,$35,TORONTO RAPTORS,v nor, 122-118,36:47,   33pt 2rb 8as 1st 2to 2trey 10-23fg 11-13ft
PG,"Westbrook, Russell^",34.9,$58,OKLAHOMA CITY THUNDER,@ den, 94-102,35:24,   13pt 7rb 5as 3st 3to 1trey 6-22fg 0-3ft
SG,"Beal, Bradley^",34.5,$37,WASHINGTON WIZARDS,v lal, 111-95,37:29,   22pt 5rb 5as 1st 4to 2trey 8-16fg 4-5ft
SG,"Moore, E'Twaun^",34.3,$10,NEW ORLEANS PELICANS,@ tor, 118-122,29:25,   13pt 4rb 5as 2st 1bl 2trey 4-6fg 3-4ft
PG,"Mudiay, Emmanuel",33.9,$13,DENVER NUGGETS,v okc, 102-94,29:48,   21pt 7rb 5as 3to 4trey 8-10fg 1-1ft
PG,"Lowry, Kyle^",33.7,$32,TORONTO RAPTORS,v nor, 122-118,34:13,   18pt 6rb 7as 2to 4trey 7-13fg
PG,"Ball, Lonzo^",33.6,$29,LOS ANGELES LAKERS,@ was, 95-111,28:30,   10pt 8rb 8as 2st 4to 1trey 3-12fg 3-7ft
SG,"Caldwell-Pope, Kentavious^",30.3,$17,LOS ANGELES LAKERS,@ was, 95-111,34:17,   13pt 4rb 3as 3st 1to 5-10fg 3-4ft
SG,"Redick, J.J.^",26.3,$14,PHILADELPHIA 76ERS,@ sac, 108-109,33:33,   14pt 4rb 5as 2trey 6-13fg
PG,"Fox, De'Aaron",25.3,$20,SACRAMENTO KINGS,v phi, 109-108,29:34,   11pt 4rb 7as 1to 4-13fg 3-7ft
SG,"Gordon, Eric^",23.4,$27,HOUSTON ROCKETS,v cle, 117-113,39:47,   20pt 2rb 2st 5to 4trey 7-16fg 2-2ft
SG,"Barton, Will",23.4,$18,DENVER NUGGETS,v okc, 102-94,30:40,   13pt 2rb 4as 1st 1to 3-9fg 7-7ft
SG,"Roberson, Andre^",22.7,$10,OKLAHOMA CITY THUNDER,@ den, 94-102,33:39,   4pt 6rb 5as 1st 1bl 2to 2-4fg
SG,"Hield, Buddy",21.8,$16,SACRAMENTO KINGS,v phi, 109-108,20:27,   8pt 4rb 4as 1st 2trey 3-10fg
PG,"Felton, Raymond",21.2,$10,OKLAHOMA CITY THUNDER,@ den, 94-102,20:01,   12pt 1rb 2as 2st 1to 6-10fg
PG,"McConnell, T.J.",19,$17,PHILADELPHIA 76ERS,@ sac, 108-109,28:44,   4pt 5rb 6as 1st 3to 2-4fg
