position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
NA,"Capela, Clint^",43.8,N/A,HOUSTON ROCKETS,@ mem, 101-89,27:12,   15pt 9rb 2as 1st 5bl 3to 5-9fg 5-5ft
NA,"Saric, Dario",42.8,N/A,PHILADELPHIA 76ERS,@ bkn, 133-114,24:10,   26pt 9rb 3st 3to 5trey 10-14fg 1-1ft
NA,"Harrison, Andrew^",41.2,N/A,MEMPHIS GRIZZLIES,v hou, 89-101,27:29,   17pt 6rb 2as 5st 1to 3trey 3-8fg 8-10ft
NA,"Irving, Kyrie^",40,N/A,BOSTON CELTICS,@ cha, 108-100,27:12,   16pt 5rb 10as 1st 2trey 7-11fg
NA,"Jackson, Josh^",39.4,N/A,PHOENIX SUNS,v por, 104-113,39:46,   22pt 7rb 2as 2st 1bl 3to 9-19fg 4-5ft
NA,"Harden, James^",37.5,N/A,HOUSTON ROCKETS,@ mem, 101-89,32:25,   18pt 5rb 9as 2st 6to 2-13fg 14-15ft
NA,"Embiid, Joel^",36.9,N/A,PHILADELPHIA 76ERS,@ bkn, 133-114,14:45,   22pt 7rb 3as 1bl 1to 4-9fg 14-18ft
NA,"Oubre, Kelly",34.8,N/A,WASHINGTON WIZARDS,@ mia, 115-117,25:50,   10pt 14rb 2st 2bl 4to 3-9fg 4-6ft
NA,"Russell, D'Angelo^",34.7,N/A,BROOKLYN NETS,v phi, 114-133,24:24,   24pt 1rb 3as 2st 1to 2trey 9-20fg 4-7ft
NA,"Simmons, Ben^",34.6,N/A,PHILADELPHIA 76ERS,@ bkn, 133-114,25:15,   9pt 8rb 6as 3st 2to 4-10fg 1-2ft
NA,"Bledsoe, Eric^",33,N/A,PHOENIX SUNS,v por, 104-113,22:33,   2pt 5rb 6as 4st 2bl 2to 0-8fg 2-4ft
NA,"Monk, Malik",32.7,N/A,CHARLOTTE HORNETS,v bos, 100-108,32:16,   21pt 6rb 3as 4trey 7-18fg 3-4ft
NA,"McConnell, T.J.",32.3,N/A,PHILADELPHIA 76ERS,@ bkn, 133-114,19:52,   10pt 4rb 7as 3st 2to 4-8fg 2-2ft
NA,"Wall, John^",31.8,N/A,WASHINGTON WIZARDS,@ mia, 115-117,26:58,   16pt 4rb 8as 1to 1trey 7-12fg 1-2ft
NA,"Turner, Evan",30.8,N/A,PORTLAND TRAIL BLAZERS,@ pho, 113-104,15:40,   12pt 4rb 6as 2bl 1to 1trey 5-7fg 1-2ft
NA,"Johnson, James",30.2,N/A,MIAMI HEAT,v was, 117-115,18:17,   12pt 6rb 4as 1st 1bl 1to 5-11fg 2-4ft
NA,"Ariza, Trevor^",30.1,N/A,HOUSTON ROCKETS,@ mem, 101-89,29:48,   16pt 8rb 1as 1st 4trey 6-9fg
NA,"Johnson, Tyler",30.1,N/A,MIAMI HEAT,v was, 117-115,18:17,   14pt 3rb 3as 2st 1bl 1to 2trey 6-9fg
