position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Curry, Stephen^",54.1,$52,GOLDEN STATE WARRIORS,@ nyk, 112-105,36:51,   31pt 8rb 6as 2st 2to 5trey 11-24fg 4-6ft
PG,"Thomas, Isaiah^",50.4,$48,BOSTON CELTICS,@ pho, 106-109,32:29,   35pt 2rb 5as 2st 1to 5trey 10-25fg 10-11ft
PG,"Westbrook, Russell^",49.7,$63,OKLAHOMA CITY THUNDER,@ dal, 89-104,34:01,   29pt 6rb 5as 2st 1bl 1to 2trey 8-24fg 11-13ft
SG,"Beal, Bradley^",48.1,$32,WASHINGTON WIZARDS,v orl, 115-114,40:43,   32pt 3rb 4as 2st 1bl 1to 3trey 12-21fg 5-5ft
PG,"Holiday, Jrue^",47.5,$36,NEW ORLEANS PELICANS,@ lal, 105-97,36:05,   20pt 5rb 12as 3st 3to 1trey 7-12fg 5-6ft
PG,"Bledsoe, Eric^",45.7,$37,PHOENIX SUNS,v bos, 109-106,34:57,   28pt 6rb 9as 4to 2trey 9-20fg 8-8ft
PG,"Wall, John^",39.7,$51,WASHINGTON WIZARDS,v orl, 115-114,37:18,   19pt 6rb 10as 1bl 4to 1trey 6-17fg 6-7ft
SG,"Thompson, Klay^",38.3,$32,GOLDEN STATE WARRIORS,@ nyk, 112-105,37:19,   29pt 4rb 1as 1st 1to 4trey 8-21fg 9-9ft
SG,"Hood, Rodney^",37.8,$13,UTAH JAZZ,@ sac, 110-109,32:53,   28pt 4rb 2st 1to 4trey 10-17fg 4-5ft
PG,"Schroder, Dennis^",35.7,$27,ATLANTA HAWKS,v ind, 96-97,36:08,   18pt 1rb 7as 3st 1to 2trey 7-16fg 2-2ft
PG,"Rose, Derrick^",35.2,$24,NEW YORK KNICKS,v gsw, 105-112,34:46,   28pt 1rb 4as 1st 2to 9-18fg 10-11ft
PG,"Hill, George^",35,$23,UTAH JAZZ,@ sac, 110-109,39:38,   15pt 5rb 8as 1st 1to 2trey 4-14fg 5-8ft
SG,"Hardaway Jr., Tim",34.8,$19,ATLANTA HAWKS,v ind, 96-97,34:50,   24pt 4rb 2as 1st 1to 4trey 9-16fg 2-2ft
SG,"Bogdanovic, Bojan",33.9,$13,WASHINGTON WIZARDS,v orl, 115-114,27:27,   27pt 2rb 1as 1to 8trey 9-12fg 1-1ft
PG,"Ulis, Tyler",32.4,$10,PHOENIX SUNS,v bos, 109-106,33:08,   20pt 2rb 5as 1st 1trey 8-12fg 3-3ft
PG,"Russell, D'Angelo^",32.3,$26,LOS ANGELES LAKERS,v nor, 97-105,32:33,   16pt 4rb 7as 2st 1bl 6to 2trey 7-20fg 0-1ft
PG,"Teague, Jeff^",32.3,$30,INDIANA PACERS,@ atl, 97-96,31:51,   16pt 4rb 6as 1st 1bl 2to 1trey 5-10fg 5-5ft
PG,"Collison, Darren^",30.6,$21,SACRAMENTO KINGS,v uta, 109-110,40:42,   18pt 3rb 5as 1st 1to 1trey 8-14fg 1-2ft
PG,"Lawson, Ty^",28.8,$13,SACRAMENTO KINGS,v uta, 109-110,37:04,   19pt 4rb 5as 3to 1trey 7-13fg 4-5ft
SG,"Curry, Seth^",26.7,$21,DALLAS MAVERICKS,v okc, 104-89,30:18,   22pt 1rb 1as 1st 1to 2trey 10-16fg
SG,"Young, Nick^",25.8,$12,LOS ANGELES LAKERS,v nor, 97-105,27:34,   19pt 4rb 1st 2to 4trey 7-12fg 1-1ft
SG,"Fournier, Evan^",24.9,$20,ORLANDO MAGIC,@ was, 114-115,33:59,   18pt 2rb 2as 1st 2to 3trey 7-16fg 1-1ft
PG,"Payton, Elfrid^",24.5,$18,ORLANDO MAGIC,@ was, 114-115,29:34,   15pt 5rb 3as 1bl 3to 7-8fg 1-2ft
SG,"Temple, Garrett",24.4,$10,SACRAMENTO KINGS,v uta, 109-110,24:00,   11pt 2rb 4as 3st 2to 2trey 4-9fg 1-1ft
SG,"Booker, Devin^",23.5,$28,PHOENIX SUNS,v bos, 109-106,27:23,   16pt 5rb 1st 1to 1trey 5-10fg 5-6ft
PG,"Rozier, Terry",22.8,$10,BOSTON CELTICS,@ pho, 106-109,19:36,   14pt 4rb 1st 4trey 5-9fg
SG,"Miles, C.J.^",22.5,$10,INDIANA PACERS,@ atl, 97-96,32:55,   13pt 5rb 2as 1to 3trey 5-12fg
SG,"Moore, E'Twaun",22.2,$10,NEW ORLEANS PELICANS,@ lal, 105-97,31:03,   13pt 1rb 2as 1st 1bl 2trey 5-9fg 1-2ft
SG,"Harris, Devin",21.4,$10,DALLAS MAVERICKS,v okc, 104-89,17:41,   7pt 2rb 7as 1st 1to 1trey 2-5fg 2-2ft
PG,"Clarkson, Jordan",19.9,$12,LOS ANGELES LAKERS,v nor, 97-105,23:54,   14pt 2rb 3as 1st 3to 4-9fg 6-6ft
SG,"Iguodala, Andre",19.6,$11,GOLDEN STATE WARRIORS,@ nyk, 112-105,30:47,   6pt 3rb 4as 2st 1to 2trey 2-5fg
