position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",66.1,$60,OKLAHOMA CITY THUNDER,@ mem, 121-114,37:02,   23pt 13rb 15as 1st 2bl 4to 6-14fg 11-12ft
SG,"Beal, Bradley^",64.5,$39,WASHINGTON WIZARDS,@ nyk, 118-113,42:52,   36pt 5rb 7as 3st 2bl 3to 4trey 14-22fg 4-4ft
PG,"Lillard, Damian^",61.6,$42,PORTLAND TRAIL BLAZERS,v gsw, 123-117,39:34,   44pt 3rb 8as 2st 4to 4trey 14-25fg 12-12ft
PG,"Simmons, Ben^",55.4,$42,PHILADELPHIA 76ERS,v mia, 104-102,36:28,   18pt 12rb 10as 4st 4to 8-15fg 2-5ft
SG,"Harden, James^",55.3,$55,HOUSTON ROCKETS,v sac, 100-91,35:01,   28pt 9rb 9as 2st 1bl 6to 5trey 7-19fg 9-11ft
SG,"Holiday, Jrue^",55.3,$32,NEW ORLEANS PELICANS,v lal, 139-117,33:00,   24pt 4rb 11as 4st 2to 2trey 10-19fg 2-2ft
PG,"Walker, Kemba^",49,$39,CHARLOTTE HORNETS,@ orl, 104-102,41:35,   20pt 5rb 6as 4st 1bl 1to 4trey 6-19fg 4-4ft
SG,"Evans, Tyreke^",47.3,$30,MEMPHIS GRIZZLIES,v okc, 114-121,30:38,   23pt 9rb 7as 1st 1bl 3to 4trey 8-18fg 3-5ft
PG,"Lowry, Kyle^",46.4,$30,TORONTO RAPTORS,@ chi, 122-98,26:41,   20pt 7rb 10as 1st 4trey 5-10fg 6-6ft
PG,"Smith, Ishmael^",45.3,$21,DETROIT PISTONS,v atl, 104-98,33:22,   22pt 4rb 9as 2st 1to 8-13fg 6-7ft
PG,"Irving, Kyrie^",45.2,$39,BOSTON CELTICS,v lac, 119-129,38:16,   33pt 1rb 8as 1st 4to 5trey 11-21fg 6-6ft
PG,"Payton, Elfrid^",45.2,$29,PHOENIX SUNS,@ uta, 97-107,38:40,   13pt 11rb 12as 1st 1bl 5to 1trey 5-11fg 2-2ft
PG,"Joseph, Cory^",42.7,$11,INDIANA PACERS,@ bkn, 108-103,36:20,   15pt 11rb 3as 2st 2bl 2to 1trey 5-12fg 4-7ft
SG,"Oladipo, Victor^",41.6,$44,INDIANA PACERS,@ bkn, 108-103,36:49,   25pt 3rb 4as 3st 2to 1trey 9-24fg 6-6ft
PG,"Satoransky, Tomas^",38.3,$17,WASHINGTON WIZARDS,@ nyk, 118-113,33:12,   9pt 4rb 11as 3bl 1to 1trey 4-8fg
PG,"Booker, Devin^",36.5,$34,PHOENIX SUNS,@ uta, 97-107,36:20,   28pt 5rb 3as 2to 6trey 8-20fg 6-9ft
PG,"Paul, Chris^",36.3,$41,HOUSTON ROCKETS,v sac, 100-91,30:41,   19pt 4rb 7as 2st 4to 3trey 6-11fg 4-4ft
SG,"Mitchell, Donovan^",36.3,$32,UTAH JAZZ,v pho, 107-97,38:28,   24pt 4rb 7as 3to 4trey 10-24fg
SG,"Bogdanovic, Bogdan^",36.3,$14,SACRAMENTO KINGS,@ hou, 91-100,30:08,   20pt 4rb 5as 2st 2to 4trey 8-15fg
SG,"McCollum, C.J.^",36,$29,PORTLAND TRAIL BLAZERS,v gsw, 123-117,40:12,   29pt 5rb 2as 2to 3trey 12-26fg 2-2ft
PG,"Harrison, Andrew^",35.9,$14,MEMPHIS GRIZZLIES,v okc, 114-121,33:18,   28pt 2rb 3as 1st 2to 5trey 10-16fg 3-3ft
SG,"Jackson, Josh",34.4,$22,PHOENIX SUNS,@ uta, 97-107,35:33,   22pt 7rb 2as 1st 2to 2trey 10-15fg 0-1ft
PG,"Russell, D'Angelo",34.1,$18,BROOKLYN NETS,v ind, 103-108,28:35,   18pt 3rb 9as 1to 7-14fg 4-4ft
PG,"Williams, Louis",33.4,$37,LOS ANGELES CLIPPERS,@ bos, 129-119,31:36,   19pt 2rb 6as 1bl 2trey 6-18fg 5-6ft
PG,"Curry, Stephen^",32.8,$47,GOLDEN STATE WARRIORS,@ por, 117-123,34:26,   17pt 4rb 6as 3st 7to 3trey 6-17fg 2-2ft
PG,"Hart, Josh^",32.2,$15,LOS ANGELES LAKERS,@ nor, 117-139,31:15,   15pt 6rb 2as 2st 1bl 2to 3trey 5-6fg 2-3ft
SG,"Batum, Nicolas^",31.5,$24,CHARLOTTE HORNETS,@ orl, 104-102,32:09,   14pt 5rb 7as 1st 2to 4trey 5-11fg
SG,"Crabbe, Allen^",31.1,$14,BROOKLYN NETS,v ind, 103-108,36:18,   24pt 8rb 1as 4to 5trey 9-16fg 1-1ft
PG,"Dinwiddie, Spencer^",29.7,$28,BROOKLYN NETS,v ind, 103-108,32:44,   7pt 6rb 5as 2st 1bl 1to 0-7fg 7-10ft
SG,"Lamb, Jeremy",29.5,$15,CHARLOTTE HORNETS,@ orl, 104-102,25:32,   17pt 5rb 3as 1st 1bl 4to 2trey 6-10fg 3-3ft
SG,"Caldwell-Pope, Kentavious^",28.6,$15,LOS ANGELES LAKERS,@ nor, 117-139,32:46,   5pt 8rb 8as 1bl 1to 1trey 2-6fg
PG,"Dragic, Goran^",27.6,$26,MIAMI HEAT,@ phi, 102-104,32:39,   18pt 3rb 4as 2trey 6-14fg 4-6ft
PG,"Delaney, Malcolm^",27.5,$10,ATLANTA HAWKS,@ det, 98-104,27:23,   11pt 7as 3st 3to 1trey 3-9fg 4-5ft
SG,"Johnson, Tyler^",27.2,$13,MIAMI HEAT,@ phi, 102-104,28:30,   12pt 1rb 6as 2st 1to 2trey 4-7fg 2-2ft
PG,"Felton, Raymond",27.2,$10,OKLAHOMA CITY THUNDER,@ mem, 121-114,23:05,   12pt 1rb 4as 3st 1to 2trey 3-7fg 4-4ft
PG,"Rozier, Terry",27.1,$22,BOSTON CELTICS,v lac, 119-129,28:47,   13pt 3rb 7as 2trey 5-12fg 1-2ft
