position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",81,$59,HOUSTON ROCKETS,v cle, 141-113,29:34,   43pt 10rb 12as 2st 2bl 4to 8trey 12-24fg 11-11ft
PG,"Simmons, Ben^",63.5,$41,PHILADELPHIA 76ERS,v atl, 121-123,43:07,   23pt 10rb 15as 2st 1bl 3to 10-13fg 3-7ft
SG,"Beal, Bradley^",58.5,$40,WASHINGTON WIZARDS,v mil, 113-106,39:25,   32pt 5rb 7as 3st 1bl 2to 3trey 11-21fg 7-7ft
SG,"Mitchell, Donovan^",57.3,$28,UTAH JAZZ,v lal, 113-95,32:53,   33pt 4rb 9as 1st 2bl 3to 4trey 14-24fg 1-2ft
PG,"Lillard, Damian^",51.3,$36,PORTLAND TRAIL BLAZERS,v cha, 127-96,28:44,   20pt 4rb 5as 3st 4bl 2to 2trey 8-16fg 2-2ft
PG,"Bledsoe, Eric^",49.1,$21,MILWAUKEE BUCKS,@ was, 106-113,27:46,   18pt 8rb 9as 3st 1to 2trey 7-21fg 2-4ft
PG,"Satoransky, Tomas^",47.4,$17,WASHINGTON WIZARDS,v mil, 113-106,35:18,   18pt 12rb 10as 2st 6to 2trey 7-10fg 2-2ft
PG,"Russell, D'Angelo^",45.7,$26,BROOKLYN NETS,@ tor, 105-122,27:12,   24pt 6rb 9as 1st 2to 2trey 10-19fg 2-2ft
SG,"McCollum, C.J.^",42.2,$23,PORTLAND TRAIL BLAZERS,v cha, 127-96,28:44,   30pt 6rb 2as 1st 1to 5trey 12-20fg 1-1ft
PG,"Curry, Stephen^",42,$43,GOLDEN STATE WARRIORS,v chi, 146-109,27:12,   28pt 5rb 8as 4to 5trey 10-16fg 3-3ft
SG,"Huerter, Kevin^",41.1,$13,ATLANTA HAWKS,@ phi, 123-121,39:12,   29pt 3rb 3as 2st 2to 5trey 11-17fg 2-2ft
SG,"Thompson, Klay^",39.9,$28,GOLDEN STATE WARRIORS,v chi, 146-109,25:16,   30pt 2rb 1as 2st 7trey 10-18fg 3-4ft
SG,"Hezonja, Mario",37.2,$12,NEW YORK KNICKS,v ind, 106-121,30:09,   10pt 6rb 2as 5st 1bl 1to 1trey 4-12fg 1-2ft
SG,"Burks, Alec^",36.4,$15,CLEVELAND CAVALIERS,@ hou, 113-141,27:19,   13pt 7rb 4as 1st 2bl 1trey 5-10fg 2-2ft
SG,"Wiggins, Andrew^",35.7,$25,MINNESOTA TIMBERWOLVES,v dal, 115-119,38:51,   17pt 6rb 3as 1st 2bl 2to 1trey 7-17fg 2-2ft
PG,"McConnell, T.J.",33.6,$10,PHILADELPHIA 76ERS,v atl, 121-123,33:31,   16pt 3rb 6as 2st 1to 1trey 7-8fg 1-1ft
SG,"Brogdon, Malcolm^",33.2,$20,MILWAUKEE BUCKS,@ was, 106-113,30:32,   15pt 6rb 8as 1bl 4to 1trey 5-9fg 4-4ft
PG,"Rose, Derrick",33.1,$27,MINNESOTA TIMBERWOLVES,v dal, 115-119,27:30,   21pt 3rb 5as 1bl 2to 3trey 8-16fg 2-2ft
PG,"Collison, Darren^",33,$19,INDIANA PACERS,@ nyk, 121-106,26:51,   7pt 5rb 10as 1st 1bl 1to 3-7fg 1-1ft
PG,"Teague, Jeff^",32.6,$24,MINNESOTA TIMBERWOLVES,v dal, 115-119,30:44,   12pt 3rb 6as 2st 2bl 4to 6-14fg
PG,"Young, Trae^",32.3,$21,ATLANTA HAWKS,@ phi, 123-121,32:22,   18pt 4rb 5as 2st 4to 3trey 5-12fg 5-5ft
