position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Williams, Louis",70.4,$39,LOS ANGELES CLIPPERS,@ mem, 109-100,34:02,   40pt 2rb 10as 4st 1bl 2to 4trey 12-19fg 12-14ft
PG,"Paul, Chris^",56.6,$49,HOUSTON ROCKETS,@ nor, 113-115,33:56,   38pt 3rb 8as 1st 4trey 11-19fg 12-12ft
PG,"Collison, Darren^",50.9,$20,INDIANA PACERS,@ cle, 108-115,36:25,   19pt 2rb 7as 6st 1bl 2to 3trey 8-15fg
SG,"Harden, James^",50.5,$55,HOUSTON ROCKETS,@ nor, 113-115,33:56,   23pt 5rb 11as 2st 1bl 4to 1trey 5-16fg 12-14ft
PG,"Walker, Kemba^",44.8,$35,CHARLOTTE HORNETS,v atl, 121-110,35:27,   29pt 4rb 4as 3st 4to 5trey 10-22fg 4-4ft
PG,"Simmons, Ben^",43.5,$36,PHILADELPHIA 76ERS,@ sas, 97-78,33:43,   21pt 5rb 7as 2st 1bl 3to 10-11fg 1-2ft
SG,"Chalmers, Mario",42.8,$10,MEMPHIS GRIZZLIES,v lac, 100-109,32:48,   17pt 4rb 10as 1st 2bl 3to 2trey 6-10fg 3-4ft
SG,"DeRozan, DeMar^",42.2,$39,TORONTO RAPTORS,v uta, 93-97,37:03,   19pt 6rb 8as 2st 2to 7-22fg 5-7ft
SG,"Oladipo, Victor^",40.7,$40,INDIANA PACERS,@ cle, 108-115,38:04,   25pt 6rb 7as 1st 5to 4trey 9-19fg 3-4ft
SG,"Bazemore, Kent^",39.4,$19,ATLANTA HAWKS,@ cha, 110-121,31:09,   26pt 2rb 4as 1st 2bl 4to 4trey 9-16fg 4-5ft
SG,"Holiday, Jrue^",38.5,$33,NEW ORLEANS PELICANS,v hou, 115-113,37:03,   21pt 5rb 7as 1st 2to 1trey 8-12fg 4-6ft
PG,"Smith Jr., Dennis^",38.3,$26,DALLAS MAVERICKS,v por, 93-107,32:39,   18pt 4rb 7as 2st 1to 4trey 7-14fg
SG,"Gordon, Eric",37.8,$26,HOUSTON ROCKETS,@ nor, 113-115,34:00,   27pt 4rb 2as 1st 4trey 10-15fg 3-4ft
SG,"Batum, Nicolas^",36.8,$21,CHARLOTTE HORNETS,v atl, 121-110,28:14,   19pt 4rb 8as 1st 2to 3trey 6-10fg 4-4ft
SG,"Valentine, Denzel",36.2,$17,CHICAGO BULLS,v lal, 103-108,30:04,   16pt 11rb 4as 1bl 2to 4trey 6-11fg
SG,"Smith, J.R.^",34,$10,CLEVELAND CAVALIERS,v ind, 115-108,37:18,   23pt 4st 1to 7trey 8-15fg
PG,"Rubio, Ricky^",33.2,$18,UTAH JAZZ,@ tor, 97-93,31:09,   14pt 6rb 6as 2st 3to 2trey 5-11fg 2-2ft
PG,"Lillard, Damian^",33.1,$41,PORTLAND TRAIL BLAZERS,@ dal, 107-93,35:47,   29pt 3rb 3as 4to 3trey 9-18fg 8-11ft
PG,"Murray, Dejounte^",32.3,$16,SAN ANTONIO SPURS,v phi, 78-97,33:46,   10pt 9rb 5as 1st 1bl 2to 4-11fg 2-2ft
SG,"McCollum, C.J.^",31.3,$29,PORTLAND TRAIL BLAZERS,@ dal, 107-93,33:29,   20pt 4rb 5as 1to 1trey 9-14fg 1-1ft
SG,"Mitchell, Donovan^",30.4,$29,UTAH JAZZ,@ tor, 97-93,37:17,   26pt 2rb 2as 1to 4trey 9-20fg 4-6ft
PG,"Grant, Jerian^",28.2,$15,CHICAGO BULLS,v lal, 103-108,30:23,   9pt 1rb 8as 2st 1trey 2-6fg 4-6ft
SG,"Clarkson, Jordan",27.4,$24,LOS ANGELES LAKERS,@ chi, 108-103,30:07,   19pt 2rb 4as 1trey 6-15fg 6-6ft
SG,"Lee, Courtney^",26.3,$17,NEW YORK KNICKS,@ pho, 107-85,26:31,   11pt 4rb 5as 1st 1bl 3to 2trey 4-11fg 1-2ft
PG,"Bledsoe, Eric^",25.2,$34,MILWAUKEE BUCKS,v bkn, 116-91,29:55,   14pt 1rb 4as 2st 2to 3trey 5-16fg 1-1ft
PG,"Teodosic, Milos^",24.2,$14,LOS ANGELES CLIPPERS,@ mem, 109-100,27:50,   18pt 1rb 4as 1to 3trey 7-15fg 1-1ft
PG,"Dinwiddie, Spencer^",22.1,$24,BROOKLYN NETS,@ mil, 91-116,24:27,   9pt 3rb 3as 1st 1bl 1to 1-6fg 7-8ft
PG,"Burke, Trey",21.7,$10,NEW YORK KNICKS,@ pho, 107-85,17:31,   18pt 1rb 3as 2to 2trey 8-14fg
PG,"Rose, Derrick",21.4,$13,CLEVELAND CAVALIERS,v ind, 115-108,15:01,   14pt 2rb 2as 1st 1to 2trey 6-8fg
SG,"Booker, Devin^",21.3,$38,PHOENIX SUNS,v nyk, 85-107,25:10,   12pt 4rb 3as 1st 3to 2trey 4-12fg 2-2ft
PG,"Thomas, Isaiah^",19.9,$21,CLEVELAND CAVALIERS,v ind, 115-108,29:16,   12pt 2rb 5as 1bl 5to 2trey 5-13fg
SG,"LeVert, Caris",19.8,$18,BROOKLYN NETS,@ mil, 91-116,29:02,   4pt 9rb 4as 1to 2-10fg
PG,"Wright, Delon",19.7,$15,TORONTO RAPTORS,v uta, 93-97,19:10,   5pt 6rb 3as 1st 1trey 2-6fg
SG,"Brown, Sterling",19.3,$10,MILWAUKEE BUCKS,v bkn, 116-91,27:01,   4pt 9rb 1as 1bl 1-7fg 2-2ft
SG,"Matthews, Wes^",19.2,$15,DALLAS MAVERICKS,v por, 93-107,32:09,   12pt 1rb 2as 1st 5-14fg 2-4ft
SG,"Harris, Joe",19.1,$10,BROOKLYN NETS,@ mil, 91-116,25:04,   11pt 3rb 3as 3trey 4-10fg
SG,"Green, Danny^",19.1,$10,SAN ANTONIO SPURS,v phi, 78-97,24:10,   5pt 3rb 3as 1st 1bl 1-7fg 3-4ft
SG,"Crabbe, Allen^",18.8,$11,BROOKLYN NETS,@ mil, 91-116,24:45,   13pt 4rb 2as 2to 1trey 4-10fg 4-5ft
PG,"Carter-Williams, Michael",18.4,$10,CHARLOTTE HORNETS,v atl, 121-110,16:14,   4pt 2rb 2as 2st 1bl 2-4fg
SG,"Caruso, Alex",18.3,$10,LOS ANGELES LAKERS,@ chi, 108-103,19:46,   8pt 4rb 3as 1st 2to 3-4fg 2-3ft
PG,"Dellavedova, Matthew",17.9,$10,MILWAUKEE BUCKS,v bkn, 116-91,20:24,   3pt 2rb 5as 2st 1to 1trey 1-2fg
PG,"Lowry, Kyle^",17.7,$34,TORONTO RAPTORS,v uta, 93-97,35:03,   5pt 1rb 7as 1st 1bl 5to 2-14fg 1-2ft
PG,"McConnell, T.J.",17.6,$19,PHILADELPHIA 76ERS,@ sas, 97-78,24:25,   5pt 3rb 4as 1st 1trey 2-7fg
