position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",61.7,$56,OKLAHOMA CITY THUNDER,v bkn, 124-105,33:51,   30pt 11rb 13as 1st 3to 13-21fg 4-5ft
PG,"Irving, Kyrie^",47.4,$35,CLEVELAND CAVALIERS,v det, 104-81,28:31,   25pt 2rb 11as 1st 3trey 11-15fg
SG,"Batum, Nicolas^",45,$29,CHARLOTTE HORNETS,v atl, 100-96,33:29,   24pt 10rb 4as 2st 3to 4trey 8-17fg 4-4ft
PG,"Paul, Chris^",43.3,$47,LOS ANGELES CLIPPERS,@ sac, 121-115,32:59,   11pt 9rb 12as 3st 3to 1trey 2-10fg 6-8ft
PG,"Mudiay, Emmanuel^",42.7,$24,DENVER NUGGETS,v tor, 111-113,45:45,   25pt 6rb 9as 1st 5to 10-18fg 5-7ft
SG,"DeRozan, DeMar^",42,$43,TORONTO RAPTORS,@ den, 113-111,36:24,   30pt 5rb 4as 2st 4to 12-25fg 6-10ft
PG,"Lowry, Kyle^",41,$38,TORONTO RAPTORS,@ den, 113-111,38:26,   18pt 5rb 13as 4to 3trey 6-15fg 3-4ft
PG,"Walker, Kemba^",40,$41,CHARLOTTE HORNETS,v atl, 100-96,34:26,   21pt 5rb 6as 2st 1to 2trey 8-20fg 3-6ft
SG,"Oladipo, Victor^",39.5,$28,OKLAHOMA CITY THUNDER,v bkn, 124-105,36:08,   26pt 5rb 6as 3to 3trey 11-17fg 1-1ft
PG,"Lawson, Ty^",39.4,$17,SACRAMENTO KINGS,v lac, 115-121,36:00,   18pt 7rb 8as 1st 2to 2trey 7-11fg 2-2ft
SG,"Thompson, Klay^",38,$29,GOLDEN STATE WARRIORS,@ bos, 104-88,30:42,   28pt 5rb 3as 2to 3trey 12-21fg 1-1ft
PG,"Curry, Stephen^",37.9,$48,GOLDEN STATE WARRIORS,@ bos, 104-88,36:18,   16pt 2rb 7as 3st 2bl 2to 2trey 7-20fg
PG,"Holiday, Jrue",37.4,$22,NEW ORLEANS PELICANS,v por, 113-101,23:12,   21pt 2rb 7as 1st 1bl 1to 1trey 8-14fg 4-7ft
SG,"McCollum, C.J.^",37.3,$34,PORTLAND TRAIL BLAZERS,@ nor, 101-113,36:18,   24pt 4rb 5as 1st 3to 4trey 7-18fg 6-6ft
SG,"Bradley, Avery^",36,$31,BOSTON CELTICS,v gsw, 88-104,34:54,   17pt 10rb 2as 2st 1bl 3to 2trey 7-15fg 1-2ft
