position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",44.7,$54,OKLAHOMA CITY THUNDER,@ sas, 99-103,37:42,   19pt 11rb 5as 3st 1bl 7to 7-19fg 5-8ft
PG,"Murray, Dejounte^",43.1,$19,SAN ANTONIO SPURS,v okc, 103-99,30:02,   7pt 8rb 7as 5st 1bl 2to 3-8fg 1-2ft
SG,"Oladipo, Victor^",43,$35,INDIANA PACERS,@ sac, 106-103,35:45,   24pt 5rb 2as 3st 1bl 2to 2trey 9-14fg 4-4ft
PG,"Bledsoe, Eric^",42.6,$28,MILWAUKEE BUCKS,@ gsw, 116-107,31:14,   20pt 3rb 6as 3st 1bl 2to 1trey 9-11fg 1-1ft
PG,"Cook, Quinn^",37.3,$23,GOLDEN STATE WARRIORS,v mil, 107-116,32:08,   30pt 4rb 3as 2to 5trey 12-15fg 1-1ft
PG,"Collison, Darren^",34.1,$18,INDIANA PACERS,@ sac, 106-103,30:27,   8pt 3rb 9as 3st 1bl 3to 3-8fg 2-2ft
PG,"Dragic, Goran^",31.5,$23,MIAMI HEAT,v chi, 103-92,32:54,   17pt 5rb 5as 1st 2to 1trey 6-11fg 4-4ft
SG,"Bogdanovic, Bogdan^",30.6,$16,SACRAMENTO KINGS,v ind, 103-106,39:57,   21pt 3rb 4as 1st 3to 4trey 8-15fg 1-2ft
SG,"Hield, Buddy",29.4,$20,SACRAMENTO KINGS,v ind, 103-106,30:46,   20pt 7rb 4as 5to 4trey 7-12fg 2-2ft
PG,"Satoransky, Tomas^",28,$20,WASHINGTON WIZARDS,@ det, 92-103,34:51,   11pt 5rb 6as 1st 1to 1trey 4-8fg 2-2ft
SG,"Brewer, Corey^",25.9,$18,OKLAHOMA CITY THUNDER,@ sas, 99-103,28:42,   14pt 2rb 3as 2st 1to 1trey 5-8fg 3-4ft
SG,"Wade, Dwyane",24.6,$13,MIAMI HEAT,v chi, 103-92,18:27,   8pt 3rb 4as 3st 2to 2-7fg 4-4ft
PG,"Jackson, Reggie^",23.4,$11,DETROIT PISTONS,v was, 103-92,27:50,   13pt 2rb 8as 4to 6-16fg 1-2ft
SG,"Sessions, Ramon",23.4,$10,WASHINGTON WIZARDS,@ det, 92-103,15:17,   6pt 2rb 6as 2st 2-4fg 2-3ft
SG,"Beal, Bradley^",22.5,$29,WASHINGTON WIZARDS,@ det, 92-103,35:41,   15pt 5rb 1as 2st 6to 1trey 6-17fg 2-3ft
SG,"McCaw, Patrick^",22.1,$10,GOLDEN STATE WARRIORS,v mil, 107-116,35:03,   12pt 3rb 3as 1st 1to 2trey 3-9fg 4-4ft
SG,"Terry, Jason",21.9,$10,MILWAUKEE BUCKS,@ gsw, 116-107,21:05,   8pt 2rb 3as 3st 2to 1trey 3-4fg 1-1ft
SG,"Bullock, Reggie^",21.7,$11,DETROIT PISTONS,v was, 103-92,29:20,   14pt 1rb 3as 1st 1to 2trey 6-9fg
SG,"Valentine, Denzel",19.8,$19,CHICAGO BULLS,@ mia, 92-103,24:05,   4pt 4rb 4as 2st 1to 2-10fg
PG,"Fox, De'Aaron^",18.9,$14,SACRAMENTO KINGS,v ind, 103-106,27:59,   8pt 2rb 5as 1st 2to 4-8fg
SG,"Ginobili, Manu",18.6,$10,SAN ANTONIO SPURS,v okc, 103-99,14:40,   10pt 3rb 2st 1to 2trey 2-4fg 4-5ft
PG,"Payne, Cameron^",18.5,$17,CHICAGO BULLS,@ mia, 92-103,29:34,   11pt 5as 1st 3to 1trey 4-10fg 2-2ft
SG,"Carter, Vince",17.6,$10,SACRAMENTO KINGS,v ind, 103-106,21:38,   9pt 3rb 2as 1bl 1to 2trey 3-7fg 1-1ft
SG,"Kennard, Luke",17.2,$10,DETROIT PISTONS,v was, 103-92,18:40,   8pt 1rb 2as 2st 1to 1trey 2-5fg 3-4ft
PG,"Mason III, Frank",16.4,$12,SACRAMENTO KINGS,v ind, 103-106,20:01,   12pt 2rb 2as 1to 2trey 5-10fg
PG,"Parker, Tony",16,$10,SAN ANTONIO SPURS,v okc, 103-99,17:52,   8pt 4as 1st 1to 1trey 2-6fg 3-4ft
PG,"Joseph, Cory",15.1,$10,INDIANA PACERS,@ sac, 106-103,19:57,   7pt 3rb 3as 1trey 3-7fg
PG,"Livingston, Shaun",15,$10,GOLDEN STATE WARRIORS,v mil, 107-116,15:56,   9pt 2st 4-6fg 1-1ft
SG,"Mills, Patty^",14.7,$10,SAN ANTONIO SPURS,v okc, 103-99,33:26,   14pt 1rb 1as 1st 5to 3trey 3-12fg 5-5ft
PG,"Felton, Raymond",14.1,$10,OKLAHOMA CITY THUNDER,@ sas, 99-103,15:38,   10pt 3rb 1as 1to 2trey 4-8fg
SG,"Kilpatrick, Sean",12.2,$10,CHICAGO BULLS,@ mia, 92-103,14:52,   5pt 1rb 2st 1-7fg 3-3ft
PG,"Smith, Ishmael",11.6,$12,DETROIT PISTONS,v was, 103-92,20:10,   6pt 3rb 2as 1to 3-9fg
SG,"Meeks, Jodie",10.7,$10,WASHINGTON WIZARDS,@ det, 92-103,13:50,   6pt 1rb 1as 1st 1to 2trey 2-5fg
SG,"Snell, Tony^",10.1,$10,MILWAUKEE BUCKS,@ gsw, 116-107,26:55,   3pt 3rb 1as 1st 1to 1trey 1-5fg
SG,"McGruder, Rodney",8.6,$10,MIAMI HEAT,v chi, 103-92,12:11,   5pt 3rb 1trey 2-4fg
PG,"Jennings, Brandon",7.7,$10,MILWAUKEE BUCKS,@ gsw, 116-107,14:32,   5pt 1rb 1as 1st 3to 1trey 2-7fg
SG,"Stephenson, Lance",6.2,$10,INDIANA PACERS,@ sac, 106-103,14:18,   7pt 1rb 2to 1trey 3-7fg
PG,"Arcidiacono, Ryan",6.2,$10,CHICAGO BULLS,@ mia, 92-103,6:31,   2pt 1rb 2as 1-1fg
SG,"Robinson III, Glenn",5.4,$10,INDIANA PACERS,@ sac, 106-103,14:00,   0pt 2rb 1st 0-4fg
SG,"Johnson, Tyler^",5,$14,MIAMI HEAT,v chi, 103-92,12:07,   6pt 1to 3-6fg
SG,"Ferguson, Terrance",4.5,$10,OKLAHOMA CITY THUNDER,@ sas, 99-103,13:53,   3pt 1as 1trey 1-4fg
