position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",57.7,$52,OKLAHOMA CITY THUNDER,v dal, 103-106,37:39,   25pt 11rb 11as 2st 3to 3trey 9-19fg 4-4ft
PG,"Rondo, Rajon^",55,$22,LOS ANGELES LAKERS,@ nor, 130-102,30:52,   24pt 5rb 12as 3st 2to 4trey 9-14fg 2-2ft
SG,"Brown, Sterling^",52.3,$10,MILWAUKEE BUCKS,@ atl, 135-136,33:12,   27pt 9rb 3as 3st 1bl 2to 5trey 10-22fg 2-2ft
PG,"Frazier, Tim^",48.9,$10,MILWAUKEE BUCKS,@ atl, 135-136,53:00,   20pt 7rb 15as 1st 5to 2trey 8-17fg 2-2ft
PG,"Curry, Stephen^",48,$41,GOLDEN STATE WARRIORS,v cha, 137-90,27:28,   25pt 5rb 6as 2st 1bl 1to 5trey 8-14fg 4-4ft
PG,"Young, Trae^",47,$39,ATLANTA HAWKS,v mil, 136-135,35:27,   12pt 5rb 16as 2st 1to 2trey 5-19fg
SG,"Caruso, Alex",45.6,$10,LOS ANGELES LAKERS,@ nor, 130-102,28:50,   23pt 3rb 6as 4st 2to 4trey 7-11fg 5-6ft
PG,"Wright, Delon^",45.6,$23,MEMPHIS GRIZZLIES,@ lac, 96-113,35:25,   20pt 8rb 4as 3st 1bl 2to 2trey 6-12fg 6-10ft
SG,"Hield, Buddy^",39.5,$31,SACRAMENTO KINGS,@ sas, 113-106,31:23,   26pt 5rb 3as 1st 4trey 8-15fg 6-7ft
PG,"Burke, Trey",39.4,$10,DALLAS MAVERICKS,@ okc, 106-103,30:31,   25pt 2rb 8as 4trey 10-18fg 1-2ft
SG,"Brown Jr., Troy^",36.9,$12,WASHINGTON WIZARDS,@ den, 95-90,42:25,   24pt 7rb 1as 1st 5trey 9-16fg 1-1ft
SG,"Beal, Bradley^",36.6,$45,WASHINGTON WIZARDS,@ den, 95-90,36:20,   17pt 3rb 6as 3st 2to 6-16fg 5-5ft
PG,"Cook, Quinn",32.8,$10,GOLDEN STATE WARRIORS,v cha, 137-90,23:23,   21pt 4rb 4as 1st 2to 5trey 8-13fg
SG,"Lamb, Jeremy",32.1,$24,CHARLOTTE HORNETS,@ gsw, 90-137,20:14,   11pt 3rb 5as 2st 2bl 2to 1trey 3-7fg 4-4ft
PG,"Gilgeous-Alexander, Shai^",31.3,$18,LOS ANGELES CLIPPERS,v mem, 113-96,28:13,   6pt 4rb 3as 4st 2bl 2to 2-6fg 2-2ft
PG,"Hill, George",28.7,$10,MILWAUKEE BUCKS,@ atl, 135-136,25:22,   18pt 6rb 1as 1bl 1to 2trey 7-15fg 2-2ft
PG,"McRae, Jordan",28.7,$10,WASHINGTON WIZARDS,@ den, 95-90,20:18,   7pt 6rb 7as 1st 1bl 2to 3-9fg 1-1ft
PG,"Brunson, Jalen^",26.4,$18,DALLAS MAVERICKS,@ okc, 106-103,30:25,   18pt 2rb 4as 1st 3to 1trey 5-11fg 7-10ft
PG,"Fox, De'Aaron^",25.3,$33,SACRAMENTO KINGS,@ sas, 113-106,32:38,   12pt 4rb 5as 1st 2to 5-12fg 2-3ft
SG,"Williams, Louis",24.6,$26,LOS ANGELES CLIPPERS,v mem, 113-96,22:35,   17pt 3rb 2as 1st 2to 1trey 6-12fg 4-4ft
SG,"Thompson, Klay^",23.2,$29,GOLDEN STATE WARRIORS,v cha, 137-90,27:15,   24pt 1rb 2to 6trey 9-16fg
SG,"Forbes, Bryn^",23.1,$11,SAN ANTONIO SPURS,v sac, 106-113,31:06,   15pt 3rb 3as 2trey 5-9fg 3-3ft
PG,"Schroder, Dennis",21.8,$18,OKLAHOMA CITY THUNDER,v dal, 103-106,33:50,   8pt 4rb 4as 1bl 1trey 3-11fg 1-2ft
SG,"Bazemore, Kent",21.3,$10,ATLANTA HAWKS,v mil, 136-135,24:23,   6pt 4rb 3as 1st 1bl 2trey 2-11fg
PG,"Satoransky, Tomas^",20.7,$20,WASHINGTON WIZARDS,@ den, 95-90,36:27,   5pt 6rb 5as 1st 2to 1-6fg 3-4ft
SG,"Huerter, Kevin^",20.6,$11,ATLANTA HAWKS,v mil, 136-135,29:08,   9pt 3rb 4as 1bl 1to 3trey 3-9fg
PG,"Payton, Elfrid^",20.4,$33,NEW ORLEANS PELICANS,v lal, 102-130,21:28,   8pt 2rb 6as 1st 2to 3-6fg 2-2ft
PG,"Walker, Kemba^",19.7,$40,CHARLOTTE HORNETS,@ gsw, 90-137,24:39,   9pt 1rb 3as 2st 1to 1trey 4-14fg
PG,"Murray, Jamal^",19.4,$24,DENVER NUGGETS,v was, 90-95,21:37,   12pt 2rb 2as 1bl 1to 2trey 4-8fg 2-2ft
PG,"Adams, Jaylen",17.4,$10,ATLANTA HAWKS,v mil, 136-135,17:33,   8pt 2rb 2as 1st 1bl 2to 2trey 3-7fg
SG,"Harris, Devin",15.7,$10,DALLAS MAVERICKS,@ okc, 106-103,16:55,   15pt 1rb 1as 2to 4trey 5-10fg 1-2ft
PG,"Dorsey, Tyler^",15.5,$14,MEMPHIS GRIZZLIES,@ lac, 96-113,25:04,   14pt 1as 2trey 6-12fg
PG,"Ferrell, Yogi",15,$10,SACRAMENTO KINGS,@ sas, 113-106,15:22,   10pt 2st 1to 2trey 4-8fg
SG,"Bacon, Dwayne^",14.4,$11,CHARLOTTE HORNETS,@ gsw, 90-137,27:46,   9pt 2rb 2as 1trey 3-9fg 2-2ft
PG,"White, Derrick^",14.1,$17,SAN ANTONIO SPURS,v sac, 106-113,28:36,   6pt 3rb 3as 1bl 3to 3-10fg
PG,"Shamet, Landry^",14.1,$10,LOS ANGELES CLIPPERS,v mem, 113-96,30:20,   3pt 3rb 3as 1st 1trey 1-9fg
SG,"Beasley, Malik",13.5,$10,DENVER NUGGETS,v was, 90-95,18:41,   6pt 5rb 1as 1trey 2-10fg 1-2ft
SG,"Lee, Courtney^",13.2,$10,DALLAS MAVERICKS,@ okc, 106-103,16:48,   9pt 1rb 1st 2trey 3-7fg 1-2ft
SG,"Harris, Gary^",13.2,$11,DENVER NUGGETS,v was, 90-95,34:02,   9pt 1rb 2st 3to 1trey 4-13fg
PG,"Morris, Monte",12.5,$10,DENVER NUGGETS,v was, 90-95,26:23,   5pt 1as 2st 1trey 2-8fg
SG,"Iguodala, Andre",11.6,$10,GOLDEN STATE WARRIORS,v cha, 137-90,8:02,   2pt 3rb 4as 1-1fg 0-1ft
PG,"Mills, Patty",11.1,$10,SAN ANTONIO SPURS,v sac, 106-113,22:03,   5pt 3rb 1as 1st 2to 1trey 2-8fg
SG,"Clark, Ian^",10.9,$12,NEW ORLEANS PELICANS,v lal, 102-130,31:29,   11pt 2rb 3as 7to 1trey 5-15fg
SG,"Monk, Malik",10.5,$10,CHARLOTTE HORNETS,@ gsw, 90-137,8:52,   9pt 1as 2trey 3-6fg 1-2ft
PG,"Carter, Jevon",10.4,$10,MEMPHIS GRIZZLIES,@ lac, 96-113,13:39,   6pt 2rb 2as 1to 1-7fg 4-4ft
PG,"Beverley, Patrick^",9.8,$18,LOS ANGELES CLIPPERS,v mem, 113-96,24:47,   3pt 4rb 4as 4to 1trey 1-4fg
SG,"Bertans, Dairis",9,$10,NEW ORLEANS PELICANS,v lal, 102-130,21:57,   6pt 1st 2trey 2-9fg
PG,"Graham, Devonte'",8,$10,CHARLOTTE HORNETS,@ gsw, 90-137,14:45,   2pt 2as 1st 1-5fg
