position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",51.2,$64,OKLAHOMA CITY THUNDER,v phi, 122-97,27:51,   18pt 11rb 14as 2bl 5to 6-6fg 6-6ft
SG,"Beal, Bradley^",50.8,$36,WASHINGTON WIZARDS,v atl, 104-100,35:15,   28pt 9rb 2as 4st 1bl 3to 4trey 10-21fg 4-7ft
PG,"Wall, John^",47.9,$50,WASHINGTON WIZARDS,v atl, 104-100,34:14,   22pt 2rb 10as 4st 2bl 4to 1trey 6-21fg 9-12ft
SG,"Butler, Jimmy^",44,$48,CHICAGO BULLS,v det, 117-95,33:46,   16pt 5rb 12as 2st 6-6fg 4-4ft
SG,"Hardaway Jr., Tim^",43.4,$18,ATLANTA HAWKS,@ was, 100-104,36:26,   29pt 2rb 3as 1st 2bl 3trey 9-16fg 8-9ft
PG,"Irving, Kyrie^",41.9,$41,CLEVELAND CAVALIERS,@ den, 113-126,27:26,   33pt 2rb 3as 4trey 11-22fg 7-7ft
PG,"Teague, Jeff^",37.9,$26,INDIANA PACERS,@ bos, 100-109,35:01,   25pt 2rb 6as 1st 2to 3trey 10-15fg 2-2ft
PG,"Thomas, Isaiah^",36.5,$48,BOSTON CELTICS,v ind, 109-100,33:22,   25pt 5as 1st 1bl 2to 4trey 9-21fg 3-3ft
PG,"Walker, Kemba",35.6,$43,CHARLOTTE HORNETS,@ orl, 109-102,32:53,   22pt 3rb 7as 1to 1trey 8-21fg 5-6ft
SG,"Barton, Will",33.3,$22,DENVER NUGGETS,v cle, 126-113,32:43,   20pt 4rb 2as 2st 3trey 8-14fg 1-1ft
SG,"Harris, Gary^",32.1,$21,DENVER NUGGETS,v cle, 126-113,31:48,   21pt 3rb 4as 3trey 8-14fg 2-2ft
SG,"Bradley, Avery^",31.6,$25,BOSTON CELTICS,v ind, 109-100,38:59,   18pt 8rb 2as 1st 2to 2trey 7-13fg 2-2ft
SG,"Hield, Buddy^",30.8,$11,SACRAMENTO KINGS,v mil, 98-116,35:43,   21pt 4rb 2as 1st 1to 2trey 8-16fg 3-5ft
PG,"Williams, Deron",29.8,$10,CLEVELAND CAVALIERS,@ den, 113-126,20:00,   19pt 4rb 2as 1bl 2trey 8-10fg 1-1ft
PG,"Hill, George^",27.9,$21,UTAH JAZZ,v nyk, 108-101,35:07,   15pt 7rb 4as 1st 4to 1trey 7-18fg
PG,"Payton, Elfrid^",26,$27,ORLANDO MAGIC,v cha, 102-109,33:30,   15pt 5rb 5as 3to 1trey 6-9fg 2-2ft
PG,"Smith, Ishmael^",25.2,$11,DETROIT PISTONS,@ chi, 95-117,25:10,   9pt 1rb 7as 3st 2to 1trey 4-10fg
SG,"Fournier, Evan^",24.8,$20,ORLANDO MAGIC,v cha, 102-109,30:24,   15pt 4rb 3as 1st 3to 3trey 5-12fg 2-3ft
PG,"Collison, Darren^",24.4,$17,SACRAMENTO KINGS,v mil, 98-116,27:27,   10pt 2rb 7as 1st 1to 1trey 3-5fg 3-3ft
SG,"Terry, Jason",24.3,$10,MILWAUKEE BUCKS,@ sac, 116-98,21:54,   9pt 4rb 4as 2st 1to 3trey 3-5fg
PG,"Rose, Derrick^",24.2,$26,NEW YORK KNICKS,@ uta, 101-108,32:17,   17pt 1rb 6as 3to 7-12fg 3-3ft
SG,"Stauskas, Nik",23,$10,PHILADELPHIA 76ERS,@ okc, 97-122,29:54,   20pt 1as 1to 5trey 7-12fg 1-1ft
SG,"Temple, Garrett",22.1,$10,SACRAMENTO KINGS,v mil, 98-116,24:20,   12pt 3rb 3as 1st 1to 2trey 5-7fg
PG,"Rondo, Rajon^",21.4,$18,CHICAGO BULLS,v det, 117-95,27:59,   5pt 2rb 9as 1st 2to 1trey 2-5fg
PG,"Murray, Jamal",21,$11,DENVER NUGGETS,v cle, 126-113,19:51,   15pt 3as 3trey 5-11fg 2-2ft
SG,"Batum, Nicolas",20.4,$29,CHARLOTTE HORNETS,@ orl, 109-102,31:37,   10pt 2rb 6as 2st 5to 5-14fg
SG,"Oladipo, Victor^",20.4,$24,OKLAHOMA CITY THUNDER,v phi, 122-97,31:28,   18pt 2rb 1as 1st 4to 1trey 7-13fg 3-3ft
PG,"Nelson, Jameer^",20.2,$16,DENVER NUGGETS,v cle, 126-113,28:09,   3pt 1rb 9as 1st 1trey 1-6fg
PG,"Brogdon, Malcolm^",20.2,$17,MILWAUKEE BUCKS,@ sac, 116-98,29:15,   12pt 1rb 4as 1st 2to 2trey 5-8fg
SG,"Lamb, Jeremy",20.1,$14,CHARLOTTE HORNETS,@ orl, 109-102,15:55,   4pt 8rb 3as 1bl 2-8fg
PG,"Schroder, Dennis^",19.4,$29,ATLANTA HAWKS,@ was, 100-104,34:22,   18pt 2rb 6as 10to 5-16fg 8-8ft
SG,"Lee, Courtney^",18.5,$13,NEW YORK KNICKS,@ uta, 101-108,35:15,   12pt 3as 1st 1to 2trey 5-8fg
PG,"Carter-Williams, Michael",16.9,$10,CHICAGO BULLS,v det, 117-95,17:00,   6pt 2rb 3as 3st 2to 3-7fg 0-1ft
PG,"McConnell, T.J.^",16,$18,PHILADELPHIA 76ERS,@ okc, 97-122,22:27,   2pt 4as 4st 1-3fg
PG,"Jennings, Brandon",15.9,$10,WASHINGTON WIZARDS,v atl, 104-100,13:46,   5pt 2rb 6as 1to 1trey 2-5fg
SG,"Valentine, Denzel",15.8,$10,CHICAGO BULLS,v det, 117-95,21:32,   8pt 4rb 2as 1st 3to 2trey 3-9fg
SG,"Johnson, Stanley",15.6,$10,DETROIT PISTONS,@ chi, 95-117,16:29,   12pt 3rb 1to 2trey 5-10fg
PG,"Rodriguez, Sergio",15.4,$10,PHILADELPHIA 76ERS,@ okc, 97-122,25:33,   6pt 2rb 4as 1st 1to 3-5fg
SG,"Dunleavy, Mike",14.7,$10,ATLANTA HAWKS,@ was, 100-104,14:50,   9pt 1rb 1as 1st 2trey 3-7fg 1-1ft
SG,"Smith, J.R.^",14.4,$11,CLEVELAND CAVALIERS,@ den, 113-126,21:13,   3pt 2rb 3as 2st 1trey 1-7fg
SG,"Ellis, Monta",14.3,$10,INDIANA PACERS,@ bos, 100-109,24:43,   5pt 4rb 2as 2st 3to 1trey 2-10fg
SG,"Meeks, Jodie",13.9,$11,ORLANDO MAGIC,v cha, 102-109,15:29,   10pt 2rb 3trey 3-6fg 1-2ft
SG,"Ingles, Joe",13.6,$10,UTAH JAZZ,v nyk, 108-101,24:31,   5pt 3rb 3as 1trey 2-7fg 0-2ft
SG,"Smart, Marcus",12.9,$20,BOSTON CELTICS,v ind, 109-100,22:36,   9pt 2rb 1as 1st 3to 2trey 3-7fg 1-1ft
PG,"Neto, Raul",12.5,$10,UTAH JAZZ,v nyk, 108-101,13:34,   10pt 1as 2trey 4-4fg
SG,"Dellavedova, Matthew",12.4,$10,MILWAUKEE BUCKS,@ sac, 116-98,18:45,   3pt 2rb 3as 1st 1trey 1-6fg
SG,"Grant, Jerian",12.2,$10,CHICAGO BULLS,v det, 117-95,15:01,   7pt 1rb 1as 1bl 1trey 2-4fg 2-2ft
SG,"Shumpert, Iman",12.1,$10,CLEVELAND CAVALIERS,@ den, 113-126,17:17,   5pt 3rb 2as 1bl 2to 1trey 2-2fg
SG,"Abrines, Alex",12.1,$10,OKLAHOMA CITY THUNDER,v phi, 122-97,24:10,   5pt 3rb 1st 1bl 1to 1trey 1-6fg 2-2ft
PG,"Baker, Ron",11.9,$10,NEW YORK KNICKS,@ uta, 101-108,21:17,   7pt 2rb 2as 1to 1trey 2-5fg 2-2ft
PG,"Weber, Briante",11.4,$10,CHARLOTTE HORNETS,@ orl, 109-102,15:07,   4pt 2rb 2as 1st 2-3fg
PG,"Delaney, Malcolm",10.6,$10,ATLANTA HAWKS,@ was, 100-104,13:41,   2pt 3rb 2as 1st 1-5fg 0-2ft
SG,"Luwawu, Timothe^",10.4,$10,PHILADELPHIA 76ERS,@ okc, 97-122,28:49,   3pt 2rb 3as 1st 2to 1trey 1-6fg
PG,"Jackson, Reggie",10.2,$20,DETROIT PISTONS,@ chi, 95-117,19:49,   6pt 1rb 4as 3to 3-10fg
SG,"Miles, C.J.^",10.2,$10,INDIANA PACERS,@ bos, 100-109,24:27,   5pt 1rb 1as 1st 1trey 2-8fg
