position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",78.5,$54,HOUSTON ROCKETS,v lal, 126-111,35:28,   50pt 10rb 11as 2st 6to 4trey 14-26fg 18-19ft
PG,"Paul, Chris^",35.7,$32,HOUSTON ROCKETS,v lal, 126-111,37:10,   14pt 1rb 9as 3st 2to 3trey 3-10fg 5-6ft
SG,"LaVine, Zach^",34.1,$30,CHICAGO BULLS,@ orl, 91-97,40:29,   23pt 3rb 5as 2st 6to 2trey 10-18fg 1-2ft
SG,"Crawford, Jamal",30.9,$10,PHOENIX SUNS,v dal, 99-89,26:39,   17pt 2rb 5as 1st 1bl 2to 6-14fg 5-5ft
SG,"DeRozan, DeMar^",30.3,$38,SAN ANTONIO SPURS,v lac, 125-87,29:44,   14pt 4rb 7as 1st 2to 6-14fg 2-3ft
PG,"Augustin, D.J.^",25.4,$10,ORLANDO MAGIC,v chi, 97-91,32:36,   15pt 7rb 2as 1to 3trey 4-8fg 4-4ft
SG,"Stephenson, Lance",24.1,$10,LOS ANGELES LAKERS,@ hou, 111-126,22:54,   17pt 3rb 1as 1st 1to 3trey 7-12fg
SG,"Hart, Josh^",23.9,$12,LOS ANGELES LAKERS,@ hou, 111-126,28:42,   15pt 2rb 1as 2bl 1to 2trey 6-8fg 1-3ft
PG,"Ball, Lonzo^",22.6,$19,LOS ANGELES LAKERS,@ hou, 111-126,34:56,   7pt 3rb 8as 1st 3to 3-9fg 1-2ft
SG,"Bradley, Avery^",22.1,$10,LOS ANGELES CLIPPERS,@ sas, 87-125,28:24,   15pt 3rb 3as 1to 3trey 5-9fg 2-2ft
PG,"Grant, Jerian",21.3,$10,ORLANDO MAGIC,v chi, 97-91,15:24,   4pt 4rb 3as 3st 1to 2-2fg
PG,"Mills, Patty",20.8,$10,SAN ANTONIO SPURS,v lac, 125-87,19:32,   11pt 4rb 4as 1to 1trey 3-4fg 4-4ft
SG,"House, Danuel",20.6,$10,HOUSTON ROCKETS,v lal, 126-111,29:16,   15pt 3rb 1st 1to 3trey 5-8fg 2-2ft
PG,"White, Derrick^",19.8,$10,SAN ANTONIO SPURS,v lac, 125-87,24:58,   11pt 4rb 2as 1st 2to 1trey 5-9fg
PG,"Smith Jr., Dennis^",19.1,$15,DALLAS MAVERICKS,@ pho, 89-99,27:16,   4pt 8rb 1as 3st 5to 2-6fg
PG,"Gilgeous-Alexander, Shai^",18.4,$15,LOS ANGELES CLIPPERS,@ sas, 87-125,28:15,   13pt 2rb 2as 1st 3to 1trey 6-8fg
SG,"Gordon, Eric^",17.9,$16,HOUSTON ROCKETS,v lal, 126-111,32:36,   13pt 2rb 1as 1st 2to 1trey 6-11fg
PG,"Arcidiacono, Ryan^",17.9,$10,CHICAGO BULLS,@ orl, 91-97,22:35,   5pt 2rb 5as 1st 2-4fg 1-2ft
PG,"Beverley, Patrick",16.8,$10,LOS ANGELES CLIPPERS,@ sas, 87-125,25:31,   6pt 4rb 2as 1bl 2trey 2-9fg
SG,"Caldwell-Pope, Kentavious",16.7,$10,LOS ANGELES LAKERS,@ hou, 111-126,22:01,   8pt 1rb 3as 1st 1trey 2-7fg 3-5ft
SG,"Matthews, Wes^",16.1,$11,DALLAS MAVERICKS,@ pho, 89-99,30:25,   11pt 3rb 1as 1trey 4-11fg 2-4ft
PG,"Forbes, Bryn^",16,$13,SAN ANTONIO SPURS,v lac, 125-87,22:21,   10pt 2as 1st 2trey 4-11fg
PG,"Brunson, Jalen",15.7,$10,DALLAS MAVERICKS,@ pho, 89-99,20:44,   13pt 1rb 1as 1trey 4-10fg 4-6ft
SG,"Fournier, Evan^",15.6,$17,ORLANDO MAGIC,v chi, 97-91,30:18,   10pt 3rb 4as 4to 5-13fg
SG,"Bridges, Mikal^",14.8,$10,PHOENIX SUNS,v dal, 99-89,22:06,   7pt 4rb 1st 1trey 3-8fg
PG,"Melton, De'Anthony^",14.7,$14,PHOENIX SUNS,v dal, 99-89,21:21,   0pt 1rb 1as 3st 2bl 3to 0-4fg
PG,"Dunn, Kris",11.8,$21,CHICAGO BULLS,@ orl, 91-97,25:50,   5pt 4rb 2as 1st 4to 1trey 2-5fg
SG,"Ross, Terrence",11.2,$14,ORLANDO MAGIC,v chi, 97-91,29:22,   8pt 1rb 1bl 1to 1trey 2-9fg 3-4ft
SG,"Harris, Devin",10.2,$10,DALLAS MAVERICKS,@ pho, 89-99,16:46,   6pt 1rb 2as 1st 3to 2-6fg 2-2ft
PG,"Harrison, Shaquille",5.9,$10,CHICAGO BULLS,@ orl, 91-97,12:51,   0pt 2rb 1as 1st 1to
SG,"Daniels, Troy",5.7,$10,PHOENIX SUNS,v dal, 99-89,11:21,   0pt 1rb 1as 1st 0-3fg
PG,"Wallace, Tyrone",5.6,$11,LOS ANGELES CLIPPERS,@ sas, 87-125,13:14,   3pt 3rb 1to 1-8fg 1-2ft
SG,"Thornwell, Sindarius",5.1,$10,LOS ANGELES CLIPPERS,@ sas, 87-125,12:48,   2pt 3rb 1as 2to 1-5fg
SG,"Mykhailiuk, Sviatoslav",4.2,$10,LOS ANGELES LAKERS,@ hou, 111-126,9:03,   0pt 1rb 1st 0-1fg
SG,"Pondexter, Quincy",2.7,$10,SAN ANTONIO SPURS,v lac, 125-87,8:01,   0pt 1rb 1as
SG,"Knight, Brandon",2.7,$10,HOUSTON ROCKETS,v lal, 126-111,3:41,   0pt 1rb 1as 0-2fg
PG,"Evans, Jawun",1.2,$10,PHOENIX SUNS,v dal, 99-89,3:13,   0pt 1rb 0-1fg
SG,"Teodosic, Milos",0,$10,LOS ANGELES CLIPPERS,@ sas, 87-125,11:50,   0pt 2as 3to 0-4fg
SG,"Blakeney, Antonio",0,$10,CHICAGO BULLS,@ orl, 91-97,DNP,   
PG,"Briscoe, Isaiah",0,$10,ORLANDO MAGIC,v chi, 97-91,DNP,   
SG,"Iwundu, Wes",0,$10,ORLANDO MAGIC,v chi, 97-91,DNP,   
PG,"Payne, Cameron",0,$10,CHICAGO BULLS,@ orl, 91-97,DNP,   
PG,"Carter-Williams, Michael",0,$10,HOUSTON ROCKETS,v lal, 126-111,DNP,   
SG,"Williams, Louis",0,$19,LOS ANGELES CLIPPERS,@ sas, 87-125,NA,   
PG,"Macon, Daryl",0,$10,DALLAS MAVERICKS,@ pho, 89-99,NA,   
PG,"Murray, Dejounte",0,$10,SAN ANTONIO SPURS,v lac, 125-87,NA,   
SG,"Ingram, Brandon",0,$20,LOS ANGELES LAKERS,@ hou, 111-126,NA,   
SG,"King, George",0,$10,PHOENIX SUNS,v dal, 99-89,NA,   
