position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Lillard, Damian^",67.2,$41,PORTLAND TRAIL BLAZERS,@ sac, 118-100,29:29,   50pt 1rb 6as 3st 2to 8trey 16-26fg 10-10ft
SG,"Butler, Jimmy^",64.9,$44,MINNESOTA TIMBERWOLVES,@ chi, 113-114,40:50,   38pt 7rb 5as 4st 1to 3trey 11-26fg 13-15ft
SG,"Oladipo, Victor^",60,$39,INDIANA PACERS,@ bos, 97-91,36:37,   35pt 10rb 2as 5st 5to 2trey 15-29fg 3-4ft
SG,"Harden, James^",47.9,$55,HOUSTON ROCKETS,v den, 130-104,27:23,   28pt 7rb 11as 5to 5trey 7-16fg 9-11ft
SG,"LaVine, Zach^",47.5,$23,CHICAGO BULLS,v min, 114-113,33:06,   35pt 5rb 1as 2st 1to 1trey 12-26fg 10-11ft
PG,"Bledsoe, Eric^",46.8,$30,MILWAUKEE BUCKS,@ mia, 85-91,35:47,   19pt 4rb 6as 4st 2bl 4to 2trey 8-15fg 1-2ft
PG,"Williams, Louis",41.8,$40,LOS ANGELES CLIPPERS,@ det, 108-95,30:45,   26pt 4rb 6as 2st 4to 4trey 7-12fg 8-9ft
PG,"Simmons, Ben^",40.8,$41,PHILADELPHIA 76ERS,v nor, 100-82,25:08,   10pt 9rb 8as 3st 1bl 4to 3-11fg 4-4ft
PG,"Grant, Jerian^",40.1,$18,CHICAGO BULLS,v min, 114-113,37:34,   14pt 8rb 11as 1trey 5-9fg 3-4ft
SG,"Mitchell, Donovan^",39.2,$28,UTAH JAZZ,v cha, 106-94,38:58,   25pt 6rb 4as 1bl 2to 3trey 8-21fg 6-7ft
SG,"Korver, Kyle",38.6,$10,CLEVELAND CAVALIERS,@ atl, 123-107,32:20,   30pt 3rb 2bl 1to 7trey 9-16fg 5-5ft
PG,"Schroder, Dennis^",37,$26,ATLANTA HAWKS,v cle, 107-123,26:29,   25pt 5rb 4as 2trey 10-18fg 3-3ft
