position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",67.6,$51,HOUSTON ROCKETS,@ okc, 107-112,38:34,   29pt 8rb 14as 2st 1bl 1to 3trey 7-18fg 12-14ft
PG,"Westbrook, Russell^",58.7,$53,OKLAHOMA CITY THUNDER,v hou, 112-107,36:56,   31pt 6rb 11as 3st 5to 12-24fg 7-8ft
PG,"Wall, John^",50,$37,WASHINGTON WIZARDS,@ bos, 111-103,38:52,   21pt 5rb 14as 1st 1to 8-19fg 5-7ft
PG,"Clarkson, Jordan^",45.7,$16,LOS ANGELES LAKERS,v min, 104-121,35:13,   17pt 6rb 7as 4st 1to 8-24fg 1-1ft
SG,"Butler, Jimmy^",45,$38,MINNESOTA TIMBERWOLVES,@ lal, 121-104,41:03,   23pt 5rb 8as 2st 2to 1trey 11-20fg
SG,"Beal, Bradley^",40.6,$34,WASHINGTON WIZARDS,@ bos, 111-103,39:51,   25pt 8rb 2as 1st 10-25fg 5-8ft
SG,"Redick, J.J.^",38.2,$17,PHILADELPHIA 76ERS,@ nyk, 105-98,27:15,   24pt 6rb 2as 2st 2to 4trey 6-10fg 8-8ft
SG,"Roberson, Andre^",37.3,$10,OKLAHOMA CITY THUNDER,v hou, 112-107,28:11,   8pt 4rb 5as 4st 2bl 1to 3-4fg 2-4ft
SG,"Thompson, Klay^",35.4,$26,GOLDEN STATE WARRIORS,v cle, 99-92,35:43,   24pt 7rb 2as 4trey 8-15fg 4-4ft
SG,"Wade, Dwyane",34,$15,CLEVELAND CAVALIERS,@ gsw, 92-99,29:18,   13pt 5rb 4as 3st 1trey 4-11fg 4-5ft
PG,"McConnell, T.J.",32,$11,PHILADELPHIA 76ERS,@ nyk, 105-98,29:25,   15pt 5rb 4as 2st 1to 2trey 6-11fg 1-1ft
SG,"Lee, Courtney^",31.6,$17,NEW YORK KNICKS,v phi, 98-105,34:57,   20pt 3rb 2as 2st 1to 2trey 8-13fg 2-2ft
PG,"Teague, Jeff^",30.4,$23,MINNESOTA TIMBERWOLVES,@ lal, 121-104,32:52,   6pt 7rb 10as 2st 5to 3-6fg
PG,"Irving, Kyrie^",30.3,$36,BOSTON CELTICS,v was, 103-111,34:04,   20pt 4rb 5as 2to 2trey 8-18fg 2-2ft
PG,"Rozier, Terry",29.4,$10,BOSTON CELTICS,v was, 103-111,26:07,   16pt 7rb 2as 1st 1to 4trey 6-9fg
PG,"Simmons, Ben^",26.1,$43,PHILADELPHIA 76ERS,@ nyk, 105-98,32:59,   8pt 8rb 3as 1st 1bl 2to 4-8fg 0-2ft
SG,"Hart, Josh^",24.2,$10,LOS ANGELES LAKERS,v min, 104-121,38:52,   12pt 6rb 2as 1st 1to 2trey 5-13fg
PG,"Jones, Tyus",23.1,$10,MINNESOTA TIMBERWOLVES,@ lal, 121-104,15:08,   7pt 3rb 5as 2st 1to 1trey 2-3fg 2-2ft
SG,"Gordon, Eric^",22.1,$17,HOUSTON ROCKETS,@ okc, 107-112,37:08,   20pt 3rb 1as 1st 6to 3trey 6-13fg 5-5ft
SG,"Crawford, Jamal",21,$10,MINNESOTA TIMBERWOLVES,@ lal, 121-104,19:13,   19pt 1st 1to 3trey 7-10fg 2-2ft
SG,"Iguodala, Andre",19.7,$12,GOLDEN STATE WARRIORS,v cle, 99-92,24:00,   9pt 6rb 1as 1bl 1to 4-8fg 1-2ft
SG,"Smart, Marcus",17.8,$14,BOSTON CELTICS,v was, 103-111,28:46,   10pt 4rb 4as 3to 2trey 4-9fg
SG,"Brown, Jaylen^",17.8,$18,BOSTON CELTICS,v was, 103-111,31:46,   8pt 9rb 1to 3-9fg 2-5ft
SG,"Bayless, Jerryd",16.4,$10,PHILADELPHIA 76ERS,@ nyk, 105-98,24:04,   8pt 2rb 2as 1bl 1trey 2-6fg 3-4ft
PG,"Jack, Jarrett^",15.9,$10,NEW YORK KNICKS,v phi, 98-105,21:28,   0pt 2rb 7as 2st 3to 0-5fg
SG,"Caldwell-Pope, Kentavious^",15.5,$19,LOS ANGELES LAKERS,v min, 104-121,35:50,   8pt 5rb 1as 1st 3to 2trey 3-11fg
PG,"McCaw, Patrick^",14.2,$10,GOLDEN STATE WARRIORS,v cle, 99-92,23:40,   9pt 1rb 2as 1st 2to 1trey 4-10fg 0-1ft
SG,"Smith, J.R.^",13.3,$10,CLEVELAND CAVALIERS,@ gsw, 92-99,30:55,   2pt 4rb 1as 2st 1to 0-5fg 2-2ft
PG,"Weber, Briante",13.2,$10,HOUSTON ROCKETS,@ okc, 107-112,17:49,   0pt 1rb 2as 2st 1bl 0-2fg
PG,"Ennis, Tyler",12.4,$10,LOS ANGELES LAKERS,v min, 104-121,14:35,   7pt 2rb 2as 3-5fg 1-2ft
PG,"Livingston, Shaun",10.5,$10,GOLDEN STATE WARRIORS,v cle, 99-92,13:40,   4pt 3as 1st 1to 2-3fg
PG,"Ntilikina, Frank",9.9,$10,NEW YORK KNICKS,v phi, 98-105,26:32,   4pt 2rb 3as 1to 2-8fg
SG,"Baker, Ron",7.5,$10,NEW YORK KNICKS,v phi, 98-105,13:03,   0pt 3as 1st 0-4fg
PG,"Calderon, Jose^",6.9,$10,CLEVELAND CAVALIERS,@ gsw, 92-99,17:14,   3pt 2rb 1as 1trey 1-4fg
SG,"Korver, Kyle",5.6,$10,CLEVELAND CAVALIERS,@ gsw, 92-99,21:04,   3pt 3rb 1to 1trey 1-3fg
PG,"Felton, Raymond",5.4,$10,OKLAHOMA CITY THUNDER,v hou, 112-107,14:55,   2pt 2rb 1bl 2to 1-5fg
PG,"Satoransky, Tomas",3.5,$10,WASHINGTON WIZARDS,@ bos, 111-103,9:08,   2pt 1as 1-2fg 0-2ft
SG,"Meeks, Jodie",2.7,$10,WASHINGTON WIZARDS,@ bos, 111-103,8:09,   0pt 1rb 1as 0-3fg
SG,"Caruso, Alex",2.5,$10,LOS ANGELES LAKERS,v min, 104-121,10:22,   2pt 1as 1to 1-2fg
SG,"Abrines, Alex",2.4,$10,OKLAHOMA CITY THUNDER,v hou, 112-107,2:55,   0pt 2rb
PG,"Larkin, Shane",2,$10,BOSTON CELTICS,v was, 103-111,5:34,   3pt 1to 1trey 1-1fg
SG,"Young, Nick",1.2,$10,GOLDEN STATE WARRIORS,v cle, 99-92,11:13,   0pt 1rb 0-3fg
