position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Lillard, Damian^",50,$43,PORTLAND TRAIL BLAZERS,@ lal, 108-103,38:57,   39pt 5rb 6as 4to 6trey 12-25fg 9-12ft
PG,"Bledsoe, Eric^",40.6,$26,MILWAUKEE BUCKS,@ ind, 89-92,34:51,   26pt 3rb 4as 2st 1bl 4to 2trey 10-22fg 4-4ft
SG,"McCollum, C.J.^",38.5,$26,PORTLAND TRAIL BLAZERS,@ lal, 108-103,38:09,   22pt 5rb 5as 1st 2trey 6-15fg 8-13ft
SG,"Booker, Devin^",37.9,$37,PHOENIX SUNS,@ mia, 103-125,33:19,   31pt 2rb 5as 3to 4trey 12-22fg 3-6ft
SG,"Mitchell, Donovan^",36,$29,UTAH JAZZ,v orl, 94-80,40:31,   19pt 5rb 4as 1st 1bl 1to 1trey 6-16fg 6-8ft
SG,"Valentine, Denzel",36,$11,CHICAGO BULLS,v bos, 89-105,28:36,   20pt 5rb 2as 2st 1bl 2to 4trey 7-11fg 2-2ft
SG,"Caldwell-Pope, Kentavious^",33.8,$23,LOS ANGELES LAKERS,v por, 103-108,40:56,   16pt 9rb 2as 2st 2to 3trey 6-14fg 1-2ft
PG,"Parker, Tony",30,$10,SAN ANTONIO SPURS,v mem, 100-98,25:54,   23pt 4as 1st 2to 10-14fg 3-4ft
PG,"Rubio, Ricky^",29.8,$22,UTAH JAZZ,v orl, 94-80,35:25,   12pt 4rb 8as 1st 2to 6-9fg
PG,"Rozier, Terry",29.1,$14,BOSTON CELTICS,@ chi, 105-89,31:31,   13pt 3rb 7as 1st 1to 3trey 4-11fg 2-2ft
PG,"Thomas, Isaiah",28.7,$21,LOS ANGELES LAKERS,v por, 103-108,30:14,   19pt 1rb 7as 2to 1trey 5-21fg 8-9ft
SG,"Brown, Jaylen^",27.3,$17,BOSTON CELTICS,@ chi, 105-89,28:10,   21pt 4rb 3as 3to 1trey 9-13fg 2-2ft
SG,"Simmons, Kobi^",27.3,$10,MEMPHIS GRIZZLIES,@ sas, 98-100,25:48,   13pt 4rb 3as 1st 1bl 1to 1trey 6-10fg
SG,"Stephenson, Lance",26.6,$11,INDIANA PACERS,v mil, 92-89,18:55,   11pt 3rb 4as 1st 1bl 2trey 3-8fg 3-4ft
SG,"Green, Danny",26.6,$11,SAN ANTONIO SPURS,v mem, 100-98,25:47,   14pt 3rb 2st 1bl 3trey 5-9fg 1-2ft
PG,"Dragic, Goran^",25.7,$26,MIAMI HEAT,v pho, 125-103,23:27,   17pt 1rb 5as 1trey 7-10fg 2-2ft
SG,"Hood, Rodney^",25.6,$14,CLEVELAND CAVALIERS,v det, 112-90,30:04,   13pt 3rb 2as 1st 1bl 4-12fg 5-5ft
PG,"Larkin, Shane^",24.8,$10,BOSTON CELTICS,@ chi, 105-89,16:03,   9pt 4rb 4as 2st 1to 3trey 3-3fg
PG,"Joseph, Cory^",24,$11,INDIANA PACERS,v mil, 92-89,34:22,   6pt 5rb 2as 3st 3-9fg
SG,"Oladipo, Victor^",23.5,$44,INDIANA PACERS,v mil, 92-89,33:26,   14pt 5rb 5as 1st 1bl 10to 1trey 5-19fg 3-4ft
