position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Wright, Delon",61.1,$10,TORONTO RAPTORS,@ chi, 124-115,29:31,   25pt 13rb 5as 4st 1bl 2to 4trey 10-15fg 1-1ft
SG,"DeRozan, DeMar^",56.6,$38,TORONTO RAPTORS,@ chi, 124-115,33:37,   35pt 3rb 6as 3st 5trey 10-20fg 10-10ft
PG,"Curry, Stephen^",50,$49,GOLDEN STATE WARRIORS,@ dal, 125-122,34:29,   32pt 5rb 8as 1st 3to 6trey 11-19fg 4-5ft
SG,"Beal, Bradley^",48.8,$34,WASHINGTON WIZARDS,v nyk, 121-103,35:52,   27pt 4rb 6as 3st 1to 2trey 11-14fg 3-4ft
SG,"Harris, Gary^",47.3,$23,DENVER NUGGETS,v pho, 134-111,32:17,   36pt 4rb 3as 2st 4to 3trey 14-17fg 5-5ft
SG,"Butler, Jimmy^",46.6,$43,MINNESOTA TIMBERWOLVES,@ bkn, 97-98,38:45,   30pt 3rb 4as 2st 1bl 2to 7-17fg 16-18ft
PG,"Dragic, Goran^",46.5,$24,MIAMI HEAT,v det, 111-104,36:41,   24pt 5rb 13as 3to 3trey 9-19fg 3-4ft
PG,"Westbrook, Russell^",46.2,$59,OKLAHOMA CITY THUNDER,@ lal, 133-96,27:58,   20pt 6rb 12as 1st 2to 10-17fg
PG,"Simmons, Ben^",46,$40,PHILADELPHIA 76ERS,v sas, 112-106,33:42,   26pt 5rb 4as 3st 1bl 4to 8-18fg 10-15ft
PG,"Wall, John^",45.1,$38,WASHINGTON WIZARDS,v nyk, 121-103,34:21,   25pt 3rb 9as 1st 1bl 3to 1trey 9-18fg 6-9ft
SG,"Thompson, Klay^",45,$29,GOLDEN STATE WARRIORS,@ dal, 125-122,36:27,   25pt 5rb 4as 2st 1bl 1to 3trey 11-19fg
PG,"Dinwiddie, Spencer^",40.7,$23,BROOKLYN NETS,v min, 98-97,36:06,   26pt 1rb 9as 1st 3to 4trey 9-14fg 4-4ft
PG,"Paul, Chris^",38.9,$42,HOUSTON ROCKETS,@ orl, 116-98,31:32,   8pt 7rb 13as 2st 3to 1trey 3-13fg 1-1ft
SG,"Holiday, Justin^",37.8,$18,CHICAGO BULLS,v tor, 115-124,38:44,   26pt 4rb 4as 1st 2to 6trey 7-10fg 6-7ft
SG,"Holiday, Jrue^",36.7,$31,NEW ORLEANS PELICANS,@ uta, 108-98,37:17,   24pt 6rb 5as 1st 5to 2trey 10-16fg 2-2ft
SG,"Green, Gerald",36.2,$10,HOUSTON ROCKETS,@ orl, 116-98,27:42,   27pt 6rb 2as 1bl 4to 7trey 9-15fg 2-2ft
SG,"Ferguson, Terrance^",35.7,$10,OKLAHOMA CITY THUNDER,@ lal, 133-96,32:50,   24pt 1rb 1as 3st 6trey 9-12fg
PG,"Rubio, Ricky^",34.9,$20,UTAH JAZZ,v nor, 98-108,24:28,   11pt 2rb 7as 4st 1to 5-12fg 1-1ft
PG,"Payton, Elfrid^",34.8,$29,ORLANDO MAGIC,v hou, 98-116,22:16,   14pt 4rb 4as 5st 5to 5-9fg 4-4ft
SG,"Brown, Jaylen^",34.6,$18,BOSTON CELTICS,v cle, 102-88,29:28,   14pt 8rb 4as 2st 1to 1trey 5-13fg 3-3ft
SG,"Gordon, Eric^",34,$20,HOUSTON ROCKETS,@ orl, 116-98,30:23,   17pt 5rb 6as 2st 4to 3trey 5-16fg 4-5ft
SG,"Matthews, Wes^",32,$11,DALLAS MAVERICKS,v gsw, 122-125,37:32,   22pt 5rb 4as 2to 7trey 7-11fg 1-2ft
PG,"Irving, Kyrie^",31.8,$39,BOSTON CELTICS,v cle, 102-88,28:15,   11pt 9rb 6as 1st 2to 5-14fg 1-2ft
PG,"Mills, Patty",30.7,$10,SAN ANTONIO SPURS,@ phi, 106-112,28:58,   26pt 1rb 1as 1st 1to 4trey 7-17fg 8-8ft
SG,"Mitchell, Donovan^",30.6,$29,UTAH JAZZ,v nor, 98-108,38:18,   24pt 3rb 2as 1st 3to 3trey 6-17fg 9-10ft
PG,"Smith Jr., Dennis^",29.4,$17,DALLAS MAVERICKS,v gsw, 122-125,29:12,   14pt 2rb 8as 1st 2to 2trey 6-18fg
PG,"Lowry, Kyle^",29,$33,TORONTO RAPTORS,@ chi, 124-115,31:51,   16pt 5rb 4as 2st 5to 2trey 5-14fg 4-4ft
SG,"Dellavedova, Matthew",28.9,$10,MILWAUKEE BUCKS,v ind, 122-101,16:56,   8pt 2rb 9as 2st 1to 2trey 3-3fg
PG,"Joseph, Cory",28.4,$10,INDIANA PACERS,@ mil, 101-122,32:19,   10pt 7rb 6as 1st 2to 5-9fg 0-1ft
PG,"Collison, Darren^",28.4,$19,INDIANA PACERS,@ mil, 101-122,26:22,   17pt 2rb 2as 3st 3to 1trey 6-9fg 4-4ft
PG,"Rozier, Terry",28.3,$10,BOSTON CELTICS,v cle, 102-88,19:39,   20pt 4rb 3as 1bl 4to 4trey 8-12fg
SG,"Bradley, Avery^",27.8,$17,DETROIT PISTONS,@ mia, 104-111,37:52,   15pt 4rb 4as 1st 1to 3trey 6-19fg 0-2ft
SG,"Redick, J.J.^",27.4,$20,PHILADELPHIA 76ERS,v sas, 112-106,32:13,   20pt 2rb 4as 1to 3trey 6-12fg 5-6ft
SG,"Crabbe, Allen^",27.1,$12,BROOKLYN NETS,v min, 98-97,30:35,   9pt 8rb 3as 2st 2to 2trey 3-9fg 1-1ft
SG,"Smart, Marcus",26.8,$18,BOSTON CELTICS,v cle, 102-88,26:56,   15pt 4rb 4as 1st 2to 3trey 6-14fg
PG,"Dunn, Kris^",26,$32,CHICAGO BULLS,v tor, 115-124,28:51,   2pt 5rb 8as 2st 1bl 3to 1-6fg
PG,"Barea, Jose",25.3,$16,DALLAS MAVERICKS,v gsw, 122-125,25:54,   13pt 4rb 7as 3to 1trey 3-6fg 6-9ft
PG,"Brogdon, Malcolm",24.9,$16,MILWAUKEE BUCKS,v ind, 122-101,31:40,   17pt 2rb 5as 2to 5-9fg 7-7ft
SG,"Booker, Devin^",24.9,$35,PHOENIX SUNS,@ den, 111-134,29:40,   17pt 2rb 5as 2to 2trey 4-13fg 7-8ft
SG,"Caldwell-Pope, Kentavious^",24.2,$20,LOS ANGELES LAKERS,v okc, 96-133,28:39,   12pt 6rb 4as 1to 2trey 5-9fg
PG,"Murray, Jamal^",24,$24,DENVER NUGGETS,v pho, 134-111,25:58,   13pt 2as 2st 1bl 1to 1trey 6-11fg
PG,"Smith, Ishmael^",24,$17,DETROIT PISTONS,@ mia, 104-111,30:38,   6pt 5rb 4as 1st 1bl 3-10fg
SG,"Mack, Shelvin",22.1,$10,ORLANDO MAGIC,v hou, 98-116,16:21,   5pt 3rb 7as 1st 1-3fg 3-4ft
SG,"Beasley, Malik",21.9,$10,DENVER NUGGETS,v pho, 134-111,15:43,   10pt 2rb 3as 1st 1bl 1to 1trey 4-5fg 1-2ft
PG,"Buycks, Dwight",21.4,$10,DETROIT PISTONS,@ mia, 104-111,17:22,   14pt 2rb 4as 1to 7-12fg
SG,"Harris, Joe",21.3,$10,BROOKLYN NETS,v min, 98-97,27:33,   17pt 4rb 1as 2to 4trey 6-7fg 1-2ft
PG,"Grant, Jerian",21.2,$10,CHICAGO BULLS,v tor, 115-124,19:09,   11pt 1rb 6as 4-7fg 3-4ft
PG,"Canaan, Isaiah",20.9,$12,PHOENIX SUNS,@ den, 111-134,25:03,   11pt 2rb 3as 1st 2trey 4-8fg 1-1ft
PG,"Felton, Raymond",20.8,$10,OKLAHOMA CITY THUNDER,@ lal, 133-96,16:01,   0pt 4rb 10as 1st 2to 0-3fg
SG,"Kennard, Luke",20.2,$10,DETROIT PISTONS,@ mia, 104-111,23:32,   13pt 1rb 2as 1st 6-7fg 1-1ft
SG,"Korver, Kyle",20.1,$10,CLEVELAND CAVALIERS,@ bos, 88-102,25:51,   15pt 3rb 1as 5trey 5-11fg
SG,"Fournier, Evan^",19.5,$20,ORLANDO MAGIC,v hou, 98-116,29:39,   10pt 5rb 1as 1bl 1to 2-11fg 6-6ft
PG,"Rondo, Rajon^",19.1,$23,NEW ORLEANS PELICANS,@ uta, 108-98,15:29,   12pt 3rb 3as 1to 2trey 5-9fg
SG,"Burks, Alec",18.7,$10,UTAH JAZZ,v nor, 98-108,15:45,   9pt 6rb 1as 1st 2to 3-7fg 3-3ft
SG,"Forbes, Bryn^",18.7,$10,SAN ANTONIO SPURS,@ phi, 106-112,40:50,   15pt 1rb 3as 2to 1trey 6-11fg 2-3ft
PG,"Clarkson, Jordan",18.2,$25,LOS ANGELES LAKERS,v okc, 96-133,20:46,   11pt 1rb 2as 1st 2trey 4-15fg 1-1ft
SG,"Snell, Tony^",17.9,$10,MILWAUKEE BUCKS,v ind, 122-101,25:58,   9pt 2rb 1as 1st 1bl 1to 1trey 3-8fg 2-2ft
PG,"Ferrell, Yogi",17.9,$10,DALLAS MAVERICKS,v gsw, 122-125,21:21,   11pt 2rb 1as 1st 3trey 4-8fg
PG,"Bledsoe, Eric^",17.7,$30,MILWAUKEE BUCKS,v ind, 122-101,28:12,   7pt 1rb 5as 1st 1to 1trey 3-4fg
PG,"McCaw, Patrick",17.5,$10,GOLDEN STATE WARRIORS,@ dal, 125-122,21:39,   7pt 5rb 1as 1st 3-5fg 1-2ft
SG,"Lee, Courtney^",17.5,$19,NEW YORK KNICKS,@ was, 103-121,27:46,   8pt 3as 2st 1to 2trey 3-6fg
PG,"VanVleet, Fred",17.4,$10,TORONTO RAPTORS,@ chi, 124-115,17:18,   13pt 2rb 2as 1to 1trey 5-7fg 2-2ft
SG,"Crawford, Jamal",17.1,$10,MINNESOTA TIMBERWOLVES,@ bkn, 97-98,18:50,   10pt 3rb 1as 1st 1to 5-10fg
SG,"Smith, J.R.^",17.1,$10,CLEVELAND CAVALIERS,@ bos, 88-102,20:47,   10pt 3rb 1as 1st 1to 2trey 4-6fg
PG,"Jones, Tyus^",16.9,$14,MINNESOTA TIMBERWOLVES,@ bkn, 97-98,37:07,   11pt 2rb 1as 2st 4to 4-9fg 3-3ft
PG,"Ennis, Tyler^",16.8,$12,LOS ANGELES LAKERS,v okc, 96-133,21:17,   4pt 4rb 6as 1to 2-5fg
SG,"Wade, Dwyane",15.4,$17,CLEVELAND CAVALIERS,@ bos, 88-102,22:53,   5pt 2rb 3st 1to 2-10fg 1-1ft
SG,"Hart, Josh",14.9,$12,LOS ANGELES LAKERS,v okc, 96-133,19:21,   6pt 2rb 1as 1st 1bl 1to 1trey 2-7fg 1-1ft
PG,"Jack, Jarrett^",14.4,$11,NEW YORK KNICKS,@ was, 103-121,27:46,   10pt 2rb 4as 4to 5-11fg 0-2ft
PG,"Satoransky, Tomas",13.9,$10,WASHINGTON WIZARDS,v nyk, 121-103,13:39,   10pt 2rb 1as 2trey 4-5fg
SG,"Bayless, Jerryd",13.3,$10,PHILADELPHIA 76ERS,v sas, 112-106,23:35,   7pt 4rb 1as 1trey 3-7fg
SG,"Liggins, DeAndre",13.1,$10,MILWAUKEE BUCKS,v ind, 122-101,22:32,   0pt 3rb 3as 2st 1to
SG,"Harris, Devin",13.1,$10,DALLAS MAVERICKS,v gsw, 122-125,19:13,   6pt 3rb 1as 1st 1to 1trey 2-7fg 1-1ft
