position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",61.9,$62,OKLAHOMA CITY THUNDER,v cle, 118-109,35:23,   29pt 12rb 11as 4st 7to 2trey 11-27fg 5-5ft
SG,"Harden, James^",52.2,$62,HOUSTON ROCKETS,@ cha, 107-95,39:27,   30pt 11rb 8as 1st 1bl 9to 4trey 8-21fg 10-12ft
PG,"Lillard, Damian^",44.7,$43,PORTLAND TRAIL BLAZERS,v bos, 111-120,39:38,   28pt 6rb 7as 2to 2trey 8-20fg 10-11ft
SG,"Fournier, Evan^",44.3,$18,ORLANDO MAGIC,v phi, 111-112,43:10,   24pt 9rb 8as 1st 6to 3trey 8-21fg 5-5ft
PG,"Smart, Marcus^",42.7,$18,BOSTON CELTICS,@ por, 120-111,37:30,   18pt 6rb 5as 5st 8-13fg 2-3ft
PG,"Thomas, Isaiah^",42.2,$50,BOSTON CELTICS,@ por, 120-111,38:09,   34pt 1rb 4as 1st 2to 2trey 11-26fg 10-11ft
SG,"Oladipo, Victor^",40.9,$22,OKLAHOMA CITY THUNDER,v cle, 118-109,36:00,   23pt 7rb 3as 2st 2trey 9-17fg 3-4ft
SG,"Batum, Nicolas^",39.6,$31,CHARLOTTE HORNETS,v hou, 95-107,34:35,   15pt 8rb 10as 1st 3to 2trey 5-10fg 3-3ft
PG,"Irving, Kyrie^",37.2,$39,CLEVELAND CAVALIERS,@ okc, 109-118,34:24,   28pt 1rb 4as 2st 1bl 6to 4trey 11-18fg 2-2ft
PG,"McConnell, T.J.^",32,$18,PHILADELPHIA 76ERS,@ orl, 112-111,29:49,   8pt 5rb 8as 3st 4-10fg
SG,"Ingles, Joe^",31.5,$10,UTAH JAZZ,@ dal, 105-112,40:49,   16pt 5rb 5as 1st 2to 4trey 6-12fg
SG,"McCollum, C.J.^",29.8,$33,PORTLAND TRAIL BLAZERS,v bos, 111-120,37:22,   20pt 4rb 4as 1bl 3to 8-18fg 4-5ft
PG,"Beverley, Patrick^",29.4,$19,HOUSTON ROCKETS,@ cha, 107-95,31:53,   17pt 2rb 3as 3st 2to 3trey 7-15fg
PG,"Ferrell, Yogi^",27.8,$18,DALLAS MAVERICKS,v uta, 112-105,25:46,   9pt 4rb 5as 4st 2to 1trey 3-8fg 2-2ft
SG,"Brown, Jaylen^",27.4,$10,BOSTON CELTICS,@ por, 120-111,32:39,   14pt 7rb 2as 1st 1to 2trey 3-7fg 6-8ft
PG,"Walker, Kemba^",26.5,$39,CHARLOTTE HORNETS,v hou, 95-107,35:41,   14pt 5rb 5as 1st 1bl 6to 2trey 6-14fg
PG,"Mack, Shelvin",26,$10,UTAH JAZZ,@ dal, 105-112,24:50,   3pt 5rb 7as 2st 1bl 1trey 1-4fg
SG,"Harris, Devin",26,$10,DALLAS MAVERICKS,v uta, 112-105,28:49,   13pt 5rb 2as 2st 5-11fg 3-4ft
PG,"Rozier, Terry",25.3,$10,BOSTON CELTICS,@ por, 120-111,24:44,   11pt 4rb 5as 1st 1to 2trey 4-9fg 1-1ft
SG,"Curry, Seth^",24.5,$22,DALLAS MAVERICKS,v uta, 112-105,42:48,   16pt 5rb 4as 4to 1trey 6-12fg 3-3ft
PG,"Payne, Cameron",22.7,$10,OKLAHOMA CITY THUNDER,v cle, 118-109,12:37,   15pt 1rb 2as 1st 3trey 6-12fg
SG,"Stauskas, Nik",22.5,$10,PHILADELPHIA 76ERS,@ orl, 112-111,28:24,   13pt 5rb 5as 5to 2trey 4-8fg 3-3ft
SG,"Crabbe, Allen",21.6,$10,PORTLAND TRAIL BLAZERS,v bos, 111-120,29:30,   12pt 3rb 2as 1st 2trey 5-8fg
PG,"Rodriguez, Sergio",21.1,$10,PHILADELPHIA 76ERS,@ orl, 112-111,18:11,   12pt 3rb 5as 4to 4trey 4-7fg
PG,"Payton, Elfrid",20.7,$24,ORLANDO MAGIC,v phi, 111-112,25:38,   15pt 1rb 3as 1st 2to 7-11fg 1-2ft
SG,"Brewer, Corey",19.3,$10,HOUSTON ROCKETS,@ cha, 107-95,24:40,   5pt 4rb 2as 3st 1trey 1-4fg 2-2ft
PG,"Augustin, D.J.",18.1,$10,ORLANDO MAGIC,v phi, 111-112,24:02,   9pt 3rb 3as 2trey 3-5fg 1-2ft
PG,"Watson, C.J.^",18.1,$10,ORLANDO MAGIC,v phi, 111-112,28:09,   11pt 3rb 4as 1st 5to 1trey 2-6fg 6-6ft
PG,"Burks, Alec",15.6,$10,UTAH JAZZ,@ dal, 105-112,22:10,   12pt 3rb 1as 2to 1trey 5-11fg 1-1ft
SG,"Belinelli, Marco",14.3,$10,CHARLOTTE HORNETS,v hou, 95-107,21:10,   10pt 4rb 1as 2to 5-13fg
SG,"Korver, Kyle",12.2,$10,CLEVELAND CAVALIERS,@ okc, 109-118,25:42,   8pt 1rb 1st 1bl 2to 2trey 3-3fg
SG,"Henderson, Gerald^",11.2,$10,PHILADELPHIA 76ERS,@ orl, 112-111,20:50,   8pt 1rb 1bl 4-9fg
SG,"Lamb, Jeremy",10.6,$12,CHARLOTTE HORNETS,v hou, 95-107,11:19,   8pt 3rb 1as 3to 1trey 3-8fg 1-1ft
SG,"Morrow, Anthony",9.9,$10,OKLAHOMA CITY THUNDER,v cle, 118-109,8:08,   7pt 2rb 1trey 3-7fg
SG,"Abrines, Alex",9.7,$10,OKLAHOMA CITY THUNDER,v cle, 118-109,9:26,   2pt 1rb 3as 1st 1-2fg
SG,"Connaughton, Pat",9.7,$10,PORTLAND TRAIL BLAZERS,v bos, 111-120,15:23,   5pt 1rb 2as 1trey 2-3fg
PG,"Roberts, Brian",9,$10,CHARLOTTE HORNETS,v hou, 95-107,12:19,   6pt 2as 1to 2trey 2-4fg
SG,"McRae, Jordan^",7.9,$10,CLEVELAND CAVALIERS,@ okc, 109-118,27:17,   6pt 2rb 1to 1trey 2-9fg 1-1ft
SG,"Jones, James",4.7,$10,CLEVELAND CAVALIERS,@ okc, 109-118,1:07,   3pt 1rb 1trey 1-1fg
PG,"Felder, Kay",2,$10,CLEVELAND CAVALIERS,@ okc, 109-118,5:35,   2pt 2-2ft
SG,"Exum, Dante^",1.5,$10,UTAH JAZZ,@ dal, 105-112,18:17,   5pt 4to 1trey 2-3fg
SG,"Liggins, DeAndre",0,$10,CLEVELAND CAVALIERS,@ okc, 109-118,1:07,   0pt
SG,"Young, James",0,$10,BOSTON CELTICS,@ por, 120-111,4:56,   0pt 0-1fg
SG,"Rudez, Damjan",0,$10,ORLANDO MAGIC,v phi, 111-112,DNP,   
PG,"Williams, Deron",0,$19,DALLAS MAVERICKS,v uta, 112-105,DNP,   
SG,"Gordon, Eric",0,$18,HOUSTON ROCKETS,@ cha, 107-95,DNP,   
SG,"Brown, Bobby",0,$10,HOUSTON ROCKETS,@ cha, 107-95,DNP,   
PG,"Randle, Chasson",0,$10,PHILADELPHIA 76ERS,@ orl, 112-111,DNP,   
PG,"Ennis, Tyler",0,$10,HOUSTON ROCKETS,@ cha, 107-95,DNP,   
SG,"Shumpert, Iman",0,$10,CLEVELAND CAVALIERS,@ okc, 109-118,DNP,   
SG,"Graham, Treveon",0,$10,CHARLOTTE HORNETS,v hou, 95-107,DNP,   
SG,"Singler, Kyle",0,$10,OKLAHOMA CITY THUNDER,v cle, 118-109,DNP,   
PG,"McCallum, Ray",0,$10,CHARLOTTE HORNETS,v hou, 95-107,DNP,   
PG,"Hill, George",0,$25,UTAH JAZZ,@ dal, 105-112,DNP,   
PG,"Napier, Shabazz",0,$10,PORTLAND TRAIL BLAZERS,v bos, 111-120,DNP,   
SG,"Brussino, Nicolas",0,$10,DALLAS MAVERICKS,v uta, 112-105,DNP,   
PG,"Christon, Semaj",0,$10,OKLAHOMA CITY THUNDER,v cle, 118-109,DNP,   
SG,"Hood, Rodney",0,$14,UTAH JAZZ,@ dal, 105-112,NA,   
SG,"Bradley, Avery",0,$24,BOSTON CELTICS,@ por, 120-111,NA,   
PG,"Jackson, Demetrius",0,$10,BOSTON CELTICS,@ por, 120-111,NA,   
PG,"Quarterman, Tim",0,$10,PORTLAND TRAIL BLAZERS,v bos, 111-120,NA,   
PG,"Barea, Jose",0,$15,DALLAS MAVERICKS,v uta, 112-105,NA,   
SG,"Smith, J.R.",0,$15,CLEVELAND CAVALIERS,@ okc, 109-118,NA,   
SG,"Meeks, Jodie",0,$11,ORLANDO MAGIC,v phi, 111-112,NA,   
SG,"Bayless, Jerryd",0,$10,PHILADELPHIA 76ERS,@ orl, 112-111,NA,   
PG,"Sessions, Ramon",0,$10,CHARLOTTE HORNETS,v hou, 95-107,NA,   
SF,"Hayward, Gordon^",48.3,$33,UTAH JAZZ,@ dal, 105-112,43:17,   36pt 4rb 3as 1st 1to 4trey 13-27fg 6-7ft
SF,"Saric, Dario",42.6,$11,PHILADELPHIA 76ERS,@ orl, 112-111,27:35,   24pt 8rb 1as 3st 3trey 8-15fg 5-6ft
SF,"James, LeBron^",40,$53,CLEVELAND CAVALIERS,@ okc, 109-118,40:53,   18pt 5rb 7as 2st 2bl 3to 1trey 8-19fg 1-3ft
