position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Curry, Stephen^",47.5,$47,GOLDEN STATE WARRIORS,@ sas, 129-115,33:54,   36pt 5rb 6as 6to 5trey 14-24fg 3-3ft
PG,"Anderson, Kyle",38.7,$10,SAN ANTONIO SPURS,v gsw, 115-129,26:59,   20pt 6rb 2as 4st 1trey 8-14fg 3-4ft
SG,"Ginobili, Manu^",32.2,$12,SAN ANTONIO SPURS,v gsw, 115-129,32:10,   15pt 1rb 7as 3st 1to 1trey 6-12fg 2-2ft
PG,"Murray, Dejounte",28.9,$11,SAN ANTONIO SPURS,v gsw, 115-129,29:03,   9pt 2rb 7as 5st 3to 2-7fg 5-7ft
PG,"Mills, Patty^",23.8,$19,SAN ANTONIO SPURS,v gsw, 115-129,30:03,   14pt 4rb 3as 1bl 3to 3trey 4-13fg 3-3ft
SG,"Green, Danny^",23.3,$11,SAN ANTONIO SPURS,v gsw, 115-129,22:29,   9pt 4rb 3as 1st 1bl 2trey 3-8fg 1-1ft
SG,"Clark, Ian",21.4,$10,GOLDEN STATE WARRIORS,@ sas, 129-115,17:52,   12pt 2rb 2as 2st 1to 2trey 5-10fg
SG,"Thompson, Klay^",19.2,$27,GOLDEN STATE WARRIORS,@ sas, 129-115,33:55,   10pt 6rb 1as 1trey 3-13fg 3-4ft
SG,"McCaw, Patrick^",16.8,$10,GOLDEN STATE WARRIORS,@ sas, 129-115,17:00,   6pt 4rb 2as 1bl 2trey 2-4fg
PG,"Forbes, Bryn",10.2,$10,SAN ANTONIO SPURS,v gsw, 115-129,23:51,   8pt 1rb 1bl 1to 2-8fg 4-4ft
PG,"Livingston, Shaun",9.2,$10,GOLDEN STATE WARRIORS,@ sas, 129-115,14:54,   5pt 1rb 2as 2-2fg 1-2ft
PG,"Parker, Tony",0,$10,SAN ANTONIO SPURS,v gsw, 115-129,NA,   
SF,"Durant, Kevin^",47.4,$48,GOLDEN STATE WARRIORS,@ sas, 129-115,37:37,   29pt 12rb 4as 1bl 5to 2trey 10-13fg 7-7ft
PF,"Green, Draymond^",40.6,$38,GOLDEN STATE WARRIORS,@ sas, 129-115,34:05,   16pt 8rb 8as 2st 2to 2trey 5-10fg 4-6ft
SF,"Simmons, Jonathon^",29.5,$16,SAN ANTONIO SPURS,v gsw, 115-129,24:31,   13pt 5rb 4as 1st 1bl 1trey 5-15fg 2-4ft
PF,"Aldridge, LaMarcus^",20.9,$33,SAN ANTONIO SPURS,v gsw, 115-129,22:02,   8pt 7rb 3as 4-11fg
SF,"Iguodala, Andre",20.7,$14,GOLDEN STATE WARRIORS,@ sas, 129-115,22:26,   7pt 6rb 3as 2st 2to 3-6fg 1-3ft
PF,"West, David",9.1,$10,GOLDEN STATE WARRIORS,@ sas, 129-115,13:43,   4pt 3rb 1as 2-2fg
SF,"Bertans, Davis",3.2,$10,SAN ANTONIO SPURS,v gsw, 115-129,2:54,   2pt 1rb 1-1fg
SF,"Barnes, Matt",2.7,$10,GOLDEN STATE WARRIORS,@ sas, 129-115,3:20,   0pt 1rb 1as
PF,"McAdoo, James Michael",0,$10,GOLDEN STATE WARRIORS,@ sas, 129-115,2:25,   0pt
SF,"Leonard, Kawhi",0,$48,SAN ANTONIO SPURS,v gsw, 115-129,DNP,   
PF,"Anthony, Joel",0,$10,SAN ANTONIO SPURS,v gsw, 115-129,DNP,   
PF,"Lee, David",0,$10,SAN ANTONIO SPURS,v gsw, 115-129,NA,   
PF,"Looney, Kevon",0,$10,GOLDEN STATE WARRIORS,@ sas, 129-115,NA,   
C,"Gasol, Pau",29.3,$17,SAN ANTONIO SPURS,v gsw, 115-129,23:04,   14pt 9rb 3as 6-8fg 2-3ft
C,"McGee, JaVale",6.6,$10,GOLDEN STATE WARRIORS,@ sas, 129-115,6:56,   2pt 3rb 1bl 1to 1-1fg
C,"Jones, Damian",6.4,$10,GOLDEN STATE WARRIORS,@ sas, 129-115,1:54,   2pt 2rb 1st 1-1fg
C,"Dedmon, Dewayne",5.7,$10,SAN ANTONIO SPURS,v gsw, 115-129,2:54,   3pt 1rb 1as 3-4ft
C,"Pachulia, Zaza",0,$10,GOLDEN STATE WARRIORS,@ sas, 129-115,NA,   
