position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Wall, John^",62.7,$47,WASHINGTON WIZARDS,v ind, 111-105,38:45,   36pt 11rb 9as 2st 5to 2trey 11-19fg 12-13ft
PG,"Lowry, Kyle^",54.2,$38,TORONTO RAPTORS,@ gsw, 111-121,40:18,   27pt 6rb 11as 2st 3to 5trey 9-22fg 4-5ft
SG,"DeRozan, DeMar^",52,$38,TORONTO RAPTORS,@ gsw, 111-121,38:55,   29pt 5rb 6as 3st 1bl 10-23fg 9-10ft
PG,"Curry, Stephen^",46.4,$42,GOLDEN STATE WARRIORS,v tor, 121-111,36:19,   28pt 7rb 7as 2to 3trey 9-18fg 7-7ft
PG,"Antetokounmpo, Giannis^",44.5,$51,MILWAUKEE BUCKS,@ det, 119-94,34:42,   23pt 5rb 8as 2st 1to 1trey 8-18fg 6-7ft
SG,"Batum, Nicolas^",43.3,$31,CHARLOTTE HORNETS,@ orl, 120-101,29:43,   20pt 9rb 8as 1st 3to 3trey 8-12fg 1-1ft
PG,"Rubio, Ricky^",42.6,$20,MINNESOTA TIMBERWOLVES,@ den, 103-105,33:58,   18pt 8rb 7as 4st 4to 1trey 5-14fg 7-7ft
PG,"Paul, Chris^",41.6,$46,LOS ANGELES CLIPPERS,@ nor, 98-102,30:36,   21pt 8rb 6as 1st 1to 2trey 7-15fg 5-5ft
PG,"Rose, Derrick^",41.4,$21,NEW YORK KNICKS,@ atl, 98-102,42:33,   26pt 7rb 6as 2to 9-28fg 8-9ft
SG,"Ross, Terrence",39.9,$10,TORONTO RAPTORS,@ gsw, 111-121,33:42,   24pt 7rb 1as 2st 4trey 10-23fg
PG,"Teague, Jeff^",39.4,$31,INDIANA PACERS,@ was, 105-111,37:52,   19pt 2rb 11as 1st 1to 1trey 6-12fg 6-7ft
SG,"Thompson, Klay^",37.7,$29,GOLDEN STATE WARRIORS,v tor, 121-111,34:40,   21pt 6rb 2as 1st 2bl 2to 5trey 8-18fg
PG,"Schroder, Dennis^",37,$31,ATLANTA HAWKS,v nyk, 102-98,39:46,   27pt 5as 2st 2to 1trey 11-21fg 4-6ft
PG,"Rondo, Rajon^",36.3,$23,CHICAGO BULLS,v bkn, 101-99,35:25,   5pt 9rb 12as 2st 2to 1trey 2-8fg
SG,"McCollum, C.J.^",33.9,$32,PORTLAND TRAIL BLAZERS,v sac, 102-89,34:58,   20pt 2rb 7as 1st 2to 2trey 6-18fg 6-7ft
SG,"Ginobili, Manu",33.5,$10,SAN ANTONIO SPURS,v pho, 119-98,19:33,   12pt 5rb 3as 2st 3bl 2trey 3-9fg 4-4ft
SG,"Kilpatrick, Sean^",32.6,$19,BROOKLYN NETS,@ chi, 99-101,34:01,   18pt 3rb 6as 1st 2to 4trey 6-14fg 2-2ft
PG,"Walker, Kemba^",32.1,$36,CHARLOTTE HORNETS,@ orl, 120-101,24:52,   21pt 3rb 5as 1to 2trey 8-12fg 3-3ft
PG,"Holiday, Jrue^",31.3,$28,NEW ORLEANS PELICANS,v lac, 102-98,34:00,   11pt 4rb 9as 2st 2to 5-12fg 1-2ft
PG,"Rivers, Austin^",30.8,$10,LOS ANGELES CLIPPERS,@ nor, 98-102,32:02,   22pt 4rb 2st 1to 2trey 9-20fg 2-2ft
PG,"Jackson, Reggie^",29.1,$20,DETROIT PISTONS,v mil, 94-119,33:32,   14pt 3rb 6as 1bl 1trey 6-15fg 1-1ft
SG,"LaVine, Zach^",28.7,$27,MINNESOTA TIMBERWOLVES,@ den, 103-105,40:17,   17pt 1rb 5as 1st 2trey 7-17fg 1-2ft
SG,"Hield, Buddy^",28.7,$10,NEW ORLEANS PELICANS,v lac, 102-98,23:00,   17pt 6rb 2st 1to 3trey 7-11fg
SG,"Holiday, Justin",27.6,$10,NEW YORK KNICKS,@ atl, 98-102,34:28,   14pt 3rb 4as 2st 1bl 3to 2trey 5-12fg 2-2ft
SG,"Evans, Tyreke",25.5,$19,NEW ORLEANS PELICANS,v lac, 102-98,16:06,   12pt 5rb 5as 1to 2trey 5-9fg
SG,"Crabbe, Allen^",24.9,$10,PORTLAND TRAIL BLAZERS,v sac, 102-89,32:43,   13pt 2rb 2as 2st 1bl 1to 3trey 4-8fg 2-2ft
PG,"Knight, Brandon",24.7,$12,PHOENIX SUNS,@ sas, 98-119,23:19,   14pt 1rb 5as 1st 1bl 3to 2trey 6-12fg 0-1ft
SG,"Green, Danny^",24.1,$10,SAN ANTONIO SPURS,v pho, 119-98,29:57,   11pt 3rb 4st 1bl 2to 3trey 4-8fg
PG,"Parker, Tony^",23.7,$11,SAN ANTONIO SPURS,v pho, 119-98,28:57,   20pt 1rb 3as 2to 10-16fg 0-1ft
SG,"Temple, Garrett",23.1,$11,SACRAMENTO KINGS,@ por, 89-102,31:23,   14pt 3rb 1as 2st 1to 2trey 6-13fg
SG,"Harris, Gary^",22.3,$19,DENVER NUGGETS,v min, 105-103,28:52,   17pt 4rb 1as 2to 2trey 7-12fg 1-1ft
PG,"Sessions, Ramon",21.6,$10,CHARLOTTE HORNETS,@ orl, 120-101,21:39,   13pt 3rb 1as 2st 1to 1trey 5-9fg 2-2ft
PG,"Mudiay, Emmanuel^",21.4,$18,DENVER NUGGETS,v min, 105-103,27:03,   11pt 2rb 5as 1st 2to 1trey 5-10fg
SG,"Wade, Dwyane^",21.3,$26,CHICAGO BULLS,v bkn, 101-99,22:14,   16pt 4rb 1as 1bl 3to 5-13fg 6-7ft
SG,"Galloway, Langston",21.3,$10,NEW ORLEANS PELICANS,v lac, 102-98,30:56,   12pt 4rb 1st 1bl 1trey 4-10fg 3-4ft
SG,"Brogdon, Malcolm",21.2,$10,MILWAUKEE BUCKS,@ det, 119-94,28:17,   8pt 1rb 8as 1st 2to 4-6fg
SG,"Beal, Bradley^",20.7,$30,WASHINGTON WIZARDS,v ind, 111-105,17:52,   12pt 1rb 2as 2st 1trey 5-9fg 1-4ft
SG,"Foye, Randy",20,$10,BROOKLYN NETS,@ chi, 99-101,28:25,   11pt 5rb 1as 1st 1to 1trey 5-9fg 0-2ft
SG,"Caldwell-Pope, Kentavious^",19.9,$19,DETROIT PISTONS,v mil, 94-119,30:13,   6pt 2rb 7as 1st 1to 3-7fg
PG,"Bledsoe, Eric^",18.9,$33,PHOENIX SUNS,@ sas, 98-119,26:40,   13pt 2rb 3as 1to 6-9fg 1-1ft
SG,"Booker, Devin^",18.6,$25,PHOENIX SUNS,@ sas, 98-119,28:57,   8pt 3rb 4as 2st 3to 2-13fg 4-4ft
SG,"Moore, E'Twaun",17.6,$10,NEW ORLEANS PELICANS,v lac, 102-98,20:16,   9pt 3rb 1as 2bl 1to 1trey 4-7fg
PG,"Murray, Jamal",16.7,$10,DENVER NUGGETS,v min, 105-103,12:30,   7pt 1rb 3st 1bl 1trey 3-5fg
