position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Fox, De'Aaron^",59,$32,SACRAMENTO KINGS,@ nor, 118-121,37:08,   25pt 5rb 12as 3st 1bl 2to 1trey 11-22fg 2-3ft
PG,"Dragic, Goran^",56.9,$13,MIAMI HEAT,v dal, 105-99,37:30,   23pt 12rb 11as 1st 1bl 3to 9-17fg 5-7ft
SG,"Harden, James^",56.2,$59,HOUSTON ROCKETS,v den, 112-85,32:20,   38pt 6rb 6as 1st 1bl 4to 5trey 10-22fg 13-14ft
SG,"Forbes, Bryn^",41.2,$10,SAN ANTONIO SPURS,v cle, 116-110,34:39,   19pt 6rb 4as 3st 3trey 8-13fg 0-1ft
PG,"Gilgeous-Alexander, Shai^",37.2,$15,LOS ANGELES CLIPPERS,@ mil, 118-128,31:46,   21pt 6rb 2as 1st 2bl 3to 1trey 8-15fg 4-5ft
PG,"VanVleet, Fred^",36.6,$18,TORONTO RAPTORS,@ nyk, 117-92,32:04,   12pt 3rb 8as 1st 2bl 4trey 4-13fg
PG,"Bledsoe, Eric^",35.4,$28,MILWAUKEE BUCKS,v lac, 128-118,31:26,   15pt 7rb 8as 1st 3to 3trey 5-11fg 2-2ft
PG,"Murray, Jamal^",35.3,$24,DENVER NUGGETS,@ hou, 85-112,26:21,   20pt 4rb 3as 2st 7-14fg 6-7ft
PG,"Payton, Elfrid^",34.3,$33,NEW ORLEANS PELICANS,v sac, 121-118,36:21,   16pt 4rb 9as 1bl 3to 7-14fg 2-2ft
SG,"Ellington, Wayne^",34,$10,DETROIT PISTONS,v orl, 115-98,30:57,   25pt 3st 7trey 9-16fg
PG,"Doncic, Luka^",33.1,$38,DALLAS MAVERICKS,@ mia, 99-105,30:42,   19pt 8rb 7as 6to 3trey 6-18fg 4-6ft
PG,"Simmons, Ben^",32.8,$40,PHILADELPHIA 76ERS,v bkn, 123-110,29:56,   16pt 4rb 8as 1st 3to 7-14fg 2-4ft
PG,"Augustin, D.J.^",31.8,$17,ORLANDO MAGIC,@ det, 98-115,31:17,   18pt 4rb 4as 1st 1bl 3to 2trey 7-12fg 2-3ft
PG,"Sexton, Collin^",28.9,$20,CLEVELAND CAVALIERS,@ sas, 110-116,34:51,   24pt 2rb 3as 2to 3trey 10-17fg 1-2ft
PG,"Paul, Chris^",28.8,$31,HOUSTON ROCKETS,v den, 112-85,30:16,   9pt 4rb 8as 2st 3to 3-10fg 3-3ft
SG,"Redick, J.J.^",28.1,$19,PHILADELPHIA 76ERS,v bkn, 123-110,30:23,   18pt 3rb 3as 1st 1to 4trey 6-12fg 2-2ft
SG,"Hield, Buddy^",27.9,$29,SACRAMENTO KINGS,@ nor, 118-121,32:50,   27pt 2rb 1as 3to 1trey 11-21fg 4-4ft
PG,"Smith, Ishmael",27.8,$10,DETROIT PISTONS,v orl, 115-98,28:13,   15pt 4rb 6as 1to 1trey 7-14fg
PG,"Wade, Dwyane",27.4,$22,MIAMI HEAT,v dal, 105-99,28:09,   11pt 2rb 2as 4st 1to 1trey 4-14fg 2-2ft
PG,"Rivers, Austin",26.7,$10,HOUSTON ROCKETS,v den, 112-85,28:44,   15pt 1rb 3as 1st 1bl 3trey 6-10fg 0-1ft
