position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Simons, Anfernee^",58.7,$10,PORTLAND TRAIL BLAZERS,v sac, 136-131,48:00,   37pt 6rb 9as 1st 2to 7trey 13-21fg 4-6ft
SG,"Allen, Grayson^",57.4,$10,UTAH JAZZ,@ lac, 137-143,40:43,   40pt 7rb 4as 1st 1bl 3to 5trey 11-30fg 13-14ft
PG,"Walker, Kemba^",56.9,$40,CHARLOTTE HORNETS,v orl, 114-122,40:09,   43pt 2rb 5as 2bl 2to 4trey 16-25fg 7-7ft
PG,"Frazier, Tim^",55.7,$10,MILWAUKEE BUCKS,v okc, 116-127,48:00,   29pt 6rb 13as 1bl 3to 4trey 10-23fg 5-7ft
PG,"Westbrook, Russell^",55.7,$53,OKLAHOMA CITY THUNDER,@ mil, 127-116,36:28,   15pt 11rb 17as 1st 1bl 4to 1trey 7-10fg 0-2ft
PG,"Wade, Dwyane^",53.2,$22,MIAMI HEAT,@ bkn, 94-113,36:13,   25pt 11rb 10as 1bl 3to 3trey 10-28fg 2-3ft
PG,"Schroder, Dennis^",52.5,$19,OKLAHOMA CITY THUNDER,@ mil, 127-116,39:51,   32pt 5rb 3as 4st 2to 8trey 10-21fg 4-4ft
PG,"Wright, Delon^",48.7,$32,MEMPHIS GRIZZLIES,v gsw, 132-117,36:46,   13pt 11rb 11as 3st 3to 3trey 3-7fg 4-4ft
SG,"Ross, Terrence",47.2,$19,ORLANDO MAGIC,@ cha, 122-114,29:51,   35pt 6rb 2as 1st 1to 6trey 12-19fg 5-5ft
PG,"Young, Trae^",45.5,$42,ATLANTA HAWKS,v ind, 134-135,33:42,   23pt 5rb 11as 2st 6to 1trey 6-18fg 10-11ft
PG,"Carter, Jevon",41.8,$10,MEMPHIS GRIZZLIES,v gsw, 132-117,26:08,   32pt 4rb 2as 1st 1to 8trey 10-18fg 4-4ft
SG,"Allen, Kadeem",40,$10,NEW YORK KNICKS,v det, 89-115,28:52,   13pt 5rb 8as 2st 1bl 2trey 3-10fg 5-8ft
