position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Dunn, Kris^",55.6,$31,CHICAGO BULLS,v det, 107-105,31:21,   18pt 8rb 8as 3st 3bl 2to 1trey 7-13fg 3-4ft
PG,"Westbrook, Russell^",53.5,$60,OKLAHOMA CITY THUNDER,@ cha, 101-91,36:35,   25pt 10rb 7as 2st 1bl 3to 10-27fg 5-7ft
SG,"DeRozan, DeMar^",50.5,$44,TORONTO RAPTORS,v gsw, 125-127,37:48,   42pt 5rb 3as 2to 17-31fg 8-10ft
PG,"Wall, John^",48.6,$40,WASHINGTON WIZARDS,v bkn, 119-113,39:53,   23pt 3rb 16as 2st 8to 9-24fg 5-6ft
PG,"Curry, Stephen^",46.7,$51,GOLDEN STATE WARRIORS,@ tor, 127-125,34:28,   24pt 6rb 9as 1st 1to 2trey 6-12fg 10-12ft
SG,"Beal, Bradley^",44.8,$34,WASHINGTON WIZARDS,v bkn, 119-113,42:43,   24pt 4rb 6as 3st 2to 4trey 10-23fg
SG,"Williams, Louis^",40.2,$37,LOS ANGELES CLIPPERS,v sac, 126-105,35:23,   26pt 1rb 2as 4st 2to 4trey 7-17fg 8-9ft
SG,"Bradley, Avery^",36.1,$17,DETROIT PISTONS,@ chi, 105-107,37:59,   26pt 3rb 1as 2st 1bl 4to 6trey 10-19fg
SG,"Thompson, Klay^",35.6,$29,GOLDEN STATE WARRIORS,@ tor, 127-125,38:31,   26pt 3rb 2st 2trey 11-16fg 2-2ft
PG,"Fox, De'Aaron^",35.2,$14,SACRAMENTO KINGS,@ lac, 105-126,35:21,   17pt 1rb 10as 2st 4to 1trey 6-17fg 4-5ft
PG,"Ferrell, Yogi^",32,$10,DALLAS MAVERICKS,v lal, 101-107,42:51,   11pt 10rb 4as 1st 1trey 5-14fg
SG,"LeVert, Caris",31.6,$19,BROOKLYN NETS,@ was, 113-119,35:28,   12pt 8rb 8as 1st 5to 1trey 5-16fg 1-2ft
PG,"Ball, Lonzo^",30.9,$29,LOS ANGELES LAKERS,@ dal, 107-101,43:05,   9pt 7rb 7as 1st 1trey 4-13fg
PG,"Dinwiddie, Spencer^",30.2,$25,BROOKLYN NETS,@ was, 113-119,35:10,   13pt 6rb 4as 1st 1bl 2to 2trey 4-16fg 3-3ft
PG,"Smith Jr., Dennis^",29.9,$21,DALLAS MAVERICKS,v lal, 101-107,39:08,   23pt 2rb 3as 1st 3to 3trey 8-19fg 4-4ft
PG,"Smith, Ishmael^",29.4,$20,DETROIT PISTONS,@ chi, 105-107,26:47,   12pt 2rb 6as 1st 1bl 5-10fg 2-2ft
SG,"Harris, Gary^",29.4,$26,DENVER NUGGETS,@ sas, 80-112,30:24,   18pt 2rb 2as 2st 2trey 6-16fg 4-4ft
SG,"Clarkson, Jordan",26.6,$18,LOS ANGELES LAKERS,@ dal, 107-101,30:27,   19pt 3rb 4as 2to 1trey 9-18fg
PG,"VanVleet, Fred",26,$10,TORONTO RAPTORS,v gsw, 125-127,21:28,   13pt 5rb 4as 1st 2to 3trey 5-9fg
SG,"Bogdanovic, Bogdan",24.9,$13,SACRAMENTO KINGS,@ lac, 105-126,25:28,   13pt 2rb 5as 1st 1to 1trey 5-9fg 2-3ft
SG,"Matthews, Wes^",24.2,$15,DALLAS MAVERICKS,v lal, 101-107,39:06,   17pt 1rb 4as 3trey 5-10fg 4-4ft
PG,"Walker, Kemba^",23.6,$36,CHARLOTTE HORNETS,v okc, 91-101,33:52,   19pt 3rb 2as 1st 5to 2trey 5-17fg 7-8ft
SG,"Kennard, Luke",23.3,$10,DETROIT PISTONS,@ chi, 105-107,22:39,   9pt 4rb 3as 1st 1bl 1to 1trey 4-8fg
SG,"Barton, Will",22.8,$23,DENVER NUGGETS,@ sas, 80-112,23:28,   8pt 4rb 4as 2st 2to 1trey 3-8fg 1-1ft
