position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Fox, De'Aaron^",65.5,$25,SACRAMENTO KINGS,@ atl, 146-115,33:55,   31pt 10rb 15as 1st 3to 3trey 9-13fg 10-11ft
PG,"Westbrook, Russell^",59.6,$55,OKLAHOMA CITY THUNDER,@ cha, 111-107,37:08,   29pt 8rb 10as 3st 3to 12-24fg 5-7ft
PG,"Irving, Kyrie^",49.1,$30,BOSTON CELTICS,v mil, 117-113,33:17,   28pt 3rb 7as 1st 2bl 2to 6trey 10-20fg 2-2ft
PG,"Lillard, Damian^",42.4,$39,PORTLAND TRAIL BLAZERS,v nor, 132-119,30:59,   26pt 7rb 6as 1st 4to 4trey 7-16fg 8-8ft
SG,"Holiday, Jrue^",40.4,$37,NEW ORLEANS PELICANS,@ por, 119-132,35:19,   17pt 2rb 10as 3st 3to 1trey 5-14fg 6-8ft
PG,"Walker, Kemba^",37,$41,CHARLOTTE HORNETS,v okc, 107-111,31:10,   21pt 5rb 6as 1st 2to 2trey 7-16fg 5-5ft
PG,"Simmons, Ben^",35.1,$45,PHILADELPHIA 76ERS,v lac, 122-113,34:41,   14pt 3rb 11as 1st 2to 6-11fg 2-2ft
PG,"Schroder, Dennis",33.1,$25,OKLAHOMA CITY THUNDER,@ cha, 111-107,30:16,   21pt 3rb 5as 1st 2to 2trey 7-15fg 5-8ft
SG,"Fultz, Markelle^",32.3,$16,PHILADELPHIA 76ERS,v lac, 122-113,21:01,   12pt 9rb 5as 1st 1to 5-10fg 2-4ft
SG,"Harris, Gary^",30.1,$26,DENVER NUGGETS,@ cle, 110-91,27:56,   14pt 3rb 3as 1st 2bl 1to 1trey 4-12fg 5-5ft
SG,"Lamb, Jeremy^",29.8,$16,CHARLOTTE HORNETS,v okc, 107-111,25:05,   13pt 9rb 2as 1st 1trey 5-12fg 2-2ft
SG,"Williams, Louis",29.2,$22,LOS ANGELES CLIPPERS,@ phi, 113-122,24:24,   26pt 1rb 2as 1st 4to 2trey 9-19fg 6-7ft
SG,"Bazemore, Kent^",28.1,$22,ATLANTA HAWKS,v sac, 115-146,25:20,   14pt 3rb 3as 1st 1bl 2trey 6-12fg
SG,"Hood, Rodney^",27.8,$14,CLEVELAND CAVALIERS,v den, 91-110,27:32,   8pt 4rb 4as 2st 1bl 1-9fg 6-6ft
PG,"Lin, Jeremy",27.7,$10,ATLANTA HAWKS,v sac, 115-146,23:11,   23pt 1rb 1as 1st 1bl 4to 2trey 8-13fg 5-7ft
SG,"Abrines, Alex",27.4,$10,OKLAHOMA CITY THUNDER,@ cha, 111-107,30:17,   25pt 2rb 5trey 9-15fg 2-2ft
SG,"Brogdon, Malcolm^",27.2,$18,MILWAUKEE BUCKS,@ bos, 113-117,28:59,   16pt 6rb 2as 1bl 2to 2trey 6-10fg 2-2ft
PG,"Bledsoe, Eric^",25.7,$30,MILWAUKEE BUCKS,@ bos, 113-117,32:51,   13pt 1rb 7as 1st 2to 1trey 3-9fg 6-9ft
PG,"Rozier, Terry",24.9,$16,BOSTON CELTICS,v mil, 117-113,26:08,   7pt 7rb 3as 2bl 1to 1trey 3-11fg
SG,"Clarkson, Jordan",24.8,$11,CLEVELAND CAVALIERS,v den, 91-110,19:43,   17pt 4rb 1bl 7-14fg 3-3ft
PG,"Young, Trae^",24.6,$27,ATLANTA HAWKS,v sac, 115-146,27:02,   14pt 3rb 10as 8to 6-13fg 2-3ft
SG,"Monk, Malik",24,$10,CHARLOTTE HORNETS,v okc, 107-111,23:00,   21pt 2as 1st 3to 4trey 7-15fg 3-3ft
SG,"Shumpert, Iman^",23.3,$12,SACRAMENTO KINGS,@ atl, 146-115,24:28,   8pt 4rb 3as 1st 1bl 2trey 3-8fg
PG,"Parker, Tony",23.2,$10,CHARLOTTE HORNETS,v okc, 107-111,23:25,   17pt 1rb 4as 1to 1trey 5-12fg 6-7ft
SG,"Redick, J.J.",22.4,$22,PHILADELPHIA 76ERS,v lac, 122-113,34:38,   18pt 2rb 4as 4to 3trey 4-12fg 7-8ft
PG,"Morris, Monte",20.1,$12,DENVER NUGGETS,@ cle, 110-91,22:11,   7pt 3rb 3as 2st 1to 1trey 3-7fg
PG,"Beverley, Patrick^",18.8,$15,LOS ANGELES CLIPPERS,@ phi, 113-122,30:23,   4pt 4rb 4as 2st 2to 1-7fg 2-4ft
SG,"Stauskas, Nik",17.5,$10,PORTLAND TRAIL BLAZERS,v nor, 132-119,20:52,   10pt 3as 1st 2trey 4-6fg
SG,"Shamet, Landry",17.2,$10,PHILADELPHIA 76ERS,v lac, 122-113,23:14,   13pt 1rb 1st 3trey 5-8fg 0-1ft
SG,"DiVincenzo, Donte",17,$10,MILWAUKEE BUCKS,@ bos, 113-117,24:24,   8pt 5rb 2as 1trey 3-6fg 1-1ft
PG,"Hill, George^",16.7,$15,CLEVELAND CAVALIERS,v den, 91-110,23:49,   10pt 1rb 3as 1st 2to 2trey 4-7fg
PG,"Sexton, Collin",16.4,$11,CLEVELAND CAVALIERS,v den, 91-110,25:04,   12pt 2rb 2as 1st 4to 1trey 5-11fg 1-1ft
SG,"Frazier, Tim^",15.9,$10,NEW ORLEANS PELICANS,@ por, 119-132,30:11,   8pt 2rb 5as 2to 1trey 3-7fg 1-2ft
PG,"Mason III, Frank",15.7,$10,SACRAMENTO KINGS,@ atl, 146-115,12:39,   4pt 1rb 5as 1st 0-6fg 4-6ft
SG,"Clark, Ian",15.4,$10,NEW ORLEANS PELICANS,@ por, 119-132,23:21,   10pt 2rb 1st 2trey 3-6fg 2-2ft
SG,"McCollum, C.J.^",15.4,$24,PORTLAND TRAIL BLAZERS,v nor, 132-119,29:47,   8pt 2rb 4as 1st 4to 2-8fg 4-6ft
PG,"Dorsey, Tyler",15.4,$10,ATLANTA HAWKS,v sac, 115-146,16:43,   10pt 2rb 1st 4-8fg 2-4ft
PG,"Murray, Jamal^",14.7,$26,DENVER NUGGETS,@ cle, 110-91,22:44,   10pt 1rb 3as 1to 5-8fg
SG,"Curry, Seth",14.4,$10,PORTLAND TRAIL BLAZERS,v nor, 132-119,18:38,   9pt 2rb 2as 3trey 3-5fg
PG,"Gilgeous-Alexander, Shai",14.4,$13,LOS ANGELES CLIPPERS,@ phi, 113-122,17:31,   7pt 2rb 2as 1bl 1to 3-8fg 1-1ft
SG,"Smart, Marcus",11.8,$14,BOSTON CELTICS,v mil, 117-113,27:56,   2pt 4rb 1st 1bl 1to 1-4fg
SG,"Snell, Tony",10.4,$10,MILWAUKEE BUCKS,@ bos, 113-117,14:33,   9pt 2rb 1to 1trey 3-4fg 2-2ft
SG,"Beasley, Malik",10,$10,DENVER NUGGETS,@ cle, 110-91,23:58,   5pt 4as 1to 1trey 2-8fg
PG,"Ferrell, Yogi",9.9,$10,SACRAMENTO KINGS,@ atl, 146-115,10:47,   0pt 2rb 3as 1st 0-5fg
SG,"Connaughton, Pat",8.6,$10,MILWAUKEE BUCKS,@ bos, 113-117,8:54,   2pt 3rb 2as 1-2fg
SG,"Bradley, Avery^",6.9,$10,LOS ANGELES CLIPPERS,@ phi, 113-122,36:21,   2pt 2rb 1as 1st 2to 1-6fg
SG,"Korver, Kyle",6.6,$10,CLEVELAND CAVALIERS,v den, 91-110,18:12,   0pt 3rb 2as 1st 3to 0-1fg
PG,"Jackson, Frank",4.4,$10,NEW ORLEANS PELICANS,@ por, 119-132,11:51,   2pt 2rb 1-5fg
SG,"Huerter, Kevin",3,$10,ATLANTA HAWKS,v sac, 115-146,1:27,   3pt 1trey 1-1fg
