position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Simmons, Ben^",60.8,$46,PHILADELPHIA 76ERS,@ lal, 115-109,39:06,   18pt 9rb 10as 5st 1bl 1to 8-13fg 2-4ft
PG,"Wall, John^",48.8,$47,WASHINGTON WIZARDS,@ mia, 102-93,37:41,   27pt 4rb 6as 1st 2bl 1to 2trey 9-21fg 7-8ft
SG,"DeRozan, DeMar^",47.8,$35,TORONTO RAPTORS,@ nor, 125-116,33:30,   25pt 9rb 6as 2st 3to 2trey 11-18fg 1-1ft
PG,"Lillard, Damian^",47.7,$46,PORTLAND TRAIL BLAZERS,v orl, 99-94,37:22,   26pt 11rb 7as 2to 5trey 9-21fg 3-4ft
PG,"Bledsoe, Eric^",47.2,$27,MILWAUKEE BUCKS,v det, 99-95,30:24,   14pt 6rb 8as 3st 2bl 1to 1trey 4-12fg 5-5ft
SG,"Evans, Tyreke",45.7,$25,MEMPHIS GRIZZLIES,v ind, 113-116,32:41,   18pt 6rb 9as 1st 2bl 2to 1trey 6-15fg 5-7ft
PG,"Westbrook, Russell^",45.5,$58,OKLAHOMA CITY THUNDER,v chi, 92-79,31:53,   21pt 5rb 7as 4st 4to 2trey 6-13fg 7-7ft
PG,"Lowry, Kyle^",43.7,$32,TORONTO RAPTORS,@ nor, 125-116,35:47,   22pt 11rb 9as 5to 4trey 6-12fg 6-6ft
PG,"Collison, Darren^",43.4,$24,INDIANA PACERS,@ mem, 116-113,41:07,   30pt 2rb 8as 1to 2trey 8-13fg 12-12ft
SG,"Oladipo, Victor^",40.7,$33,INDIANA PACERS,@ mem, 116-113,33:43,   21pt 6rb 3as 1st 2bl 1to 3trey 8-20fg 2-2ft
PG,"Clarkson, Jordan",40.7,$18,LOS ANGELES LAKERS,v phi, 109-115,31:40,   20pt 6rb 5as 2st 8-21fg 4-4ft
SG,"Beal, Bradley^",39.9,$37,WASHINGTON WIZARDS,@ mia, 102-93,39:21,   26pt 7rb 1as 2st 2to 1trey 6-19fg 13-14ft
SG,"McCollum, C.J.^",39.3,$33,PORTLAND TRAIL BLAZERS,v orl, 99-94,38:11,   24pt 4rb 3as 3st 3to 4trey 8-16fg 4-4ft
