position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",62.4,$57,HOUSTON ROCKETS,v nyk, 117-102,36:52,   37pt 2rb 10as 3st 1to 5trey 12-27fg 8-10ft
PG,"Westbrook, Russell^",54.9,$55,OKLAHOMA CITY THUNDER,@ dal, 81-97,39:33,   28pt 12rb 9as 1st 4to 4trey 9-19fg 6-9ft
PG,"McConnell, T.J.^",53.9,$13,PHILADELPHIA 76ERS,v orl, 130-111,36:47,   15pt 7rb 13as 3st 1bl 1to 1trey 7-12fg
SG,"Beal, Bradley^",46.7,$35,WASHINGTON WIZARDS,v por, 105-108,35:08,   26pt 1rb 7as 2st 2bl 3to 3trey 10-24fg 3-4ft
PG,"Payton, Elfrid^",46.1,$27,ORLANDO MAGIC,@ phi, 111-130,29:04,   22pt 8rb 9as 1st 2to 3trey 9-17fg 1-2ft
SG,"Thompson, Klay^",43.8,$29,GOLDEN STATE WARRIORS,v nor, 110-95,36:12,   24pt 4rb 2as 2st 2bl 4trey 9-19fg 2-2ft
PG,"Lillard, Damian^",43.2,$44,PORTLAND TRAIL BLAZERS,@ was, 108-105,40:43,   29pt 6rb 6as 1bl 5to 2trey 9-17fg 9-10ft
PG,"Curry, Stephen^",42.8,$50,GOLDEN STATE WARRIORS,v nor, 110-95,36:27,   27pt 4rb 6as 1st 1to 3trey 9-25fg 6-6ft
SG,"Williams, Louis^",42.6,$24,LOS ANGELES CLIPPERS,@ sac, 97-95,36:10,   18pt 3rb 8as 4st 1bl 6to 4trey 6-14fg 2-2ft
SG,"Holiday, Jrue^",40.2,$26,NEW ORLEANS PELICANS,@ gsw, 95-110,39:52,   24pt 6rb 6as 1bl 3to 3trey 8-20fg 5-6ft
SG,"Mitchell, Donovan^",39.8,$27,UTAH JAZZ,v mil, 121-108,29:23,   24pt 4rb 4as 2st 1to 6trey 9-16fg 0-3ft
PG,"Irving, Kyrie^",38.8,$44,BOSTON CELTICS,@ ind, 108-98,34:08,   25pt 4rb 6as 1st 3to 1trey 11-20fg 2-2ft
PG,"Lowry, Kyle^",38.6,$32,TORONTO RAPTORS,@ atl, 112-78,27:23,   15pt 13rb 6as 1st 4to 4trey 4-9fg 3-4ft
SG,"Hield, Buddy",38,$16,SACRAMENTO KINGS,v lac, 95-97,25:58,   27pt 5rb 2as 1bl 1to 7trey 10-18fg
PG,"Bledsoe, Eric^",36.9,$32,MILWAUKEE BUCKS,@ uta, 108-121,30:57,   18pt 2rb 7as 2st 1bl 3to 1trey 7-13fg 3-3ft
SG,"Redick, J.J.^",35.5,$18,PHILADELPHIA 76ERS,v orl, 130-111,33:07,   29pt 5rb 1as 1to 8trey 10-18fg 1-1ft
PG,"Collison, Darren^",33.5,$24,INDIANA PACERS,v bos, 98-108,30:55,   11pt 5rb 5as 4st 3to 1trey 5-11fg
