position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Oladipo, Victor^",50.8,$32,INDIANA PACERS,@ bkn, 114-106,35:48,   26pt 9rb 6as 2st 1to 5trey 8-14fg 5-6ft
SG,"Brown, Jaylen",44.4,$14,BOSTON CELTICS,v mil, 107-120,30:06,   21pt 7rb 2as 4st 3trey 8-14fg 2-7ft
SG,"Holiday, Jrue^",44.2,$34,NEW ORLEANS PELICANS,@ lal, 104-112,37:39,   18pt 6rb 10as 3bl 5to 2trey 8-19fg 0-1ft
PG,"Fox, De'Aaron^",43.4,$28,SACRAMENTO KINGS,v mem, 102-99,32:56,   14pt 2rb 8as 5st 1bl 3to 2trey 4-11fg 4-6ft
PG,"Conley, Mike^",42.9,$26,MEMPHIS GRIZZLIES,@ sac, 99-102,32:12,   23pt 7rb 5as 1st 1bl 2to 7trey 8-18fg
PG,"VanVleet, Fred^",41,$10,TORONTO RAPTORS,v cle, 126-110,37:41,   14pt 5rb 8as 2st 1bl 1trey 6-10fg 1-1ft
PG,"Walker, Kemba^",40.9,$36,CHARLOTTE HORNETS,v det, 98-86,34:16,   22pt 2rb 5as 2st 2bl 3to 4trey 9-17fg
PG,"Rubio, Ricky^",39.4,$20,UTAH JAZZ,@ por, 120-90,26:59,   24pt 2rb 8as 1st 1bl 5to 4trey 10-15fg
PG,"Forbes, Bryn^",39.3,$11,SAN ANTONIO SPURS,v min, 124-98,29:47,   22pt 4rb 7as 1bl 1to 3trey 7-12fg 5-5ft
PG,"Mudiay, Emmanuel^",39.2,$20,NEW YORK KNICKS,v atl, 107-114,34:09,   32pt 1rb 4as 1st 3to 3trey 12-20fg 5-7ft
PG,"Lillard, Damian^",37.8,$39,PORTLAND TRAIL BLAZERS,v uta, 90-120,34:02,   19pt 4rb 2as 3st 2bl 4to 4trey 7-16fg 1-2ft
PG,"Dunn, Kris^",36.1,$18,CHICAGO BULLS,v orl, 90-80,35:50,   12pt 8rb 7as 2st 2to 4-14fg 4-6ft
PG,"Irving, Kyrie^",35.3,$37,BOSTON CELTICS,v mil, 107-120,38:47,   15pt 9rb 7as 1to 1trey 7-20fg
