position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",74.6,$54,OKLAHOMA CITY THUNDER,@ tor, 132-125,37:22,   37pt 13rb 14as 2st 5to 1trey 15-22fg 6-8ft
SG,"Harden, James^",61.8,$51,HOUSTON ROCKETS,@ min, 129-120,36:45,   34pt 4rb 12as 2st 1bl 4to 2trey 9-18fg 14-14ft
PG,"Teague, Jeff^",49.7,$29,MINNESOTA TIMBERWOLVES,v hou, 120-129,36:47,   23pt 6rb 11as 2st 3to 3trey 5-11fg 10-10ft
PG,"Paul, Chris^",41.1,$32,HOUSTON ROCKETS,@ min, 129-120,34:36,   18pt 8rb 9as 1st 3to 1trey 4-8fg 9-10ft
PG,"Lowry, Kyle^",40.8,$30,TORONTO RAPTORS,v okc, 125-132,27:08,   22pt 4rb 10as 1bl 4to 5trey 7-10fg 3-3ft
SG,"Williams, Louis",39.2,$28,LOS ANGELES CLIPPERS,v por, 109-122,31:11,   30pt 1rb 4as 1st 1to 3trey 11-24fg 5-5ft
SG,"McCollum, C.J.^",37.5,$28,PORTLAND TRAIL BLAZERS,@ lac, 122-109,32:29,   21pt 5rb 3as 1st 1bl 2trey 9-17fg 1-2ft
SG,"Wright, Delon",34.4,$11,TORONTO RAPTORS,v okc, 125-132,31:13,   15pt 2rb 8as 2st 1to 1trey 6-8fg 2-2ft
SG,"DeRozan, DeMar^",34.1,$31,TORONTO RAPTORS,v okc, 125-132,33:07,   24pt 3rb 5as 1to 3trey 8-18fg 5-7ft
PG,"Rozier, Terry^",30.9,$27,BOSTON CELTICS,@ nor, 89-108,31:26,   13pt 7rb 5as 1st 1to 1trey 6-16fg
PG,"Lillard, Damian^",28,$46,PORTLAND TRAIL BLAZERS,@ lac, 122-109,31:12,   23pt 2as 1st 1to 2trey 6-13fg 9-9ft
SG,"Crawford, Jamal",27.7,$10,MINNESOTA TIMBERWOLVES,v hou, 120-129,27:50,   20pt 1rb 3as 1st 1to 3trey 8-12fg 1-1ft
PG,"Rivers, Austin^",26.9,$21,LOS ANGELES CLIPPERS,v por, 109-122,37:01,   15pt 2rb 3as 1st 1bl 1to 2trey 5-11fg 3-4ft
PG,"Napier, Shabazz",26.6,$10,PORTLAND TRAIL BLAZERS,@ lac, 122-109,22:13,   9pt 3rb 8as 1bl 1to 1trey 4-4fg
PG,"Rondo, Rajon^",26.1,$22,NEW ORLEANS PELICANS,v bos, 108-89,32:24,   4pt 3rb 11as 1st 1to 2-5fg
SG,"Clark, Ian",21.5,$10,NEW ORLEANS PELICANS,v bos, 108-89,25:41,   8pt 3as 2st 1bl 1trey 3-9fg 1-1ft
SG,"Brewer, Corey^",19.4,$17,OKLAHOMA CITY THUNDER,@ tor, 132-125,30:42,   10pt 2rb 3st 2to 2trey 4-8fg
PG,"Rose, Derrick",18.7,$10,MINNESOTA TIMBERWOLVES,v hou, 120-129,19:18,   14pt 1rb 3as 1to 6-11fg 2-2ft
SG,"Holiday, Jrue^",18.6,$36,NEW ORLEANS PELICANS,v bos, 108-89,28:15,   7pt 3rb 4as 1st 1to 2-5fg 3-3ft
SG,"Green, Gerald",13.2,$10,HOUSTON ROCKETS,@ min, 129-120,14:34,   12pt 1rb 2trey 5-5fg 0-2ft
SG,"Thornwell, Sindarius^",12.6,$10,LOS ANGELES CLIPPERS,v por, 109-122,29:13,   5pt 3rb 2st 2to 2-7fg 1-2ft
SG,"Gordon, Eric",10.7,$19,HOUSTON ROCKETS,@ min, 129-120,30:01,   5pt 1rb 1as 1bl 1trey 2-5fg
PG,"Teodosic, Milos^",9.5,$10,LOS ANGELES CLIPPERS,v por, 109-122,22:43,   6pt 3as 1to 2trey 2-7fg
PG,"Larkin, Shane",9.4,$10,BOSTON CELTICS,@ nor, 89-108,27:49,   5pt 2rb 2as 1to 1trey 2-7fg
SG,"Abrines, Alex",9,$10,OKLAHOMA CITY THUNDER,@ tor, 132-125,6:53,   6pt 1st 2trey 2-2fg
