position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",90.1,$62,HOUSTON ROCKETS,@ phi, 123-118,39:09,   51pt 13rb 13as 2st 1bl 5to 6trey 16-28fg 13-14ft
PG,"Walker, Kemba^",52.5,$41,CHARLOTTE HORNETS,@ nyk, 107-110,36:37,   31pt 10rb 5as 1bl 1to 2trey 13-29fg 3-4ft
PG,"Dragic, Goran^",50,$30,MIAMI HEAT,@ chi, 100-88,34:20,   26pt 5rb 11as 3st 5to 1trey 12-20fg 1-1ft
PG,"Holiday, Jrue^",48.8,$26,NEW ORLEANS PELICANS,v sas, 119-103,38:21,   23pt 4rb 11as 2st 2bl 5to 3trey 10-17fg 0-1ft
PG,"Lillard, Damian^",46.5,$41,PORTLAND TRAIL BLAZERS,v mem, 112-109,39:30,   33pt 5rb 6as 4to 5trey 9-21fg 10-11ft
PG,"Lowry, Kyle^",46.1,$44,TORONTO RAPTORS,v mil, 102-86,38:45,   32pt 3rb 6as 1st 2to 3trey 9-18fg 11-14ft
PG,"Irving, Kyrie^",44.3,$39,CLEVELAND CAVALIERS,v bkn, 124-116,31:04,   28pt 4rb 6as 2bl 3to 3trey 10-17fg 5-5ft
PG,"Collison, Darren^",43.3,$14,SACRAMENTO KINGS,@ ind, 111-115,45:56,   26pt 4rb 5as 3st 3to 4trey 10-17fg 2-2ft
PG,"Antetokounmpo, Giannis^",43.2,$53,MILWAUKEE BUCKS,@ tor, 86-102,33:13,   19pt 6rb 8as 1st 3bl 3to 7-15fg 5-8ft
SG,"Batum, Nicolas^",40.2,$33,CHARLOTTE HORNETS,@ nyk, 107-110,35:58,   15pt 11rb 9as 1st 5to 3trey 5-12fg 2-2ft
PG,"Thomas, Isaiah^",40.1,$46,BOSTON CELTICS,v orl, 128-98,24:42,   21pt 3rb 8as 2st 2to 3trey 9-15fg
PG,"Teague, Jeff^",40.1,$33,INDIANA PACERS,v sac, 115-111,42:30,   17pt 8rb 8as 1st 1to 1trey 5-11fg 6-6ft
PG,"Wall, John^",36.2,$48,WASHINGTON WIZARDS,@ atl, 112-86,30:24,   19pt 6rb 9as 4to 1trey 7-17fg 4-6ft
PG,"Rondo, Rajon",35.4,$15,CHICAGO BULLS,v mia, 88-100,31:43,   13pt 7rb 7as 3st 3to 1trey 6-8fg
PG,"Conley, Mike^",35.1,$35,MEMPHIS GRIZZLIES,@ por, 109-112,35:31,   17pt 3rb 10as 1st 4to 3trey 5-16fg 4-5ft
SG,"Lee, Courtney^",33.6,$10,NEW YORK KNICKS,v cha, 110-107,35:18,   16pt 3rb 4as 3st 1bl 1to 2trey 7-12fg
SG,"Foye, Randy^",33.1,$10,BROOKLYN NETS,@ cle, 116-124,29:48,   16pt 8rb 5as 2to 4trey 6-12fg
PG,"McConnell, T.J.^",29.2,$16,PHILADELPHIA 76ERS,v hou, 118-123,27:45,   13pt 1rb 8as 2st 1bl 3to 4-5fg 5-7ft
PG,"Payton, Elfrid^",29,$26,ORLANDO MAGIC,@ bos, 98-128,24:06,   12pt 5rb 7as 1st 2to 1trey 4-10fg 3-3ft
SG,"Waiters, Dion^",29,$17,MIAMI HEAT,@ chi, 100-88,33:58,   19pt 5rb 1as 1st 1to 3trey 6-18fg 4-5ft
PG,"Lawson, Ty",28.4,$11,SACRAMENTO KINGS,@ ind, 111-115,23:00,   16pt 2rb 6as 1st 2to 2trey 3-7fg 8-8ft
SG,"Kilpatrick, Sean",28.4,$17,BROOKLYN NETS,@ cle, 116-124,33:43,   18pt 2rb 3as 2st 2to 3trey 7-17fg 1-2ft
SG,"Crabbe, Allen",28.4,$10,PORTLAND TRAIL BLAZERS,v mem, 112-109,28:31,   23pt 2rb 6trey 8-12fg 1-1ft
PG,"Jennings, Brandon",28.1,$10,NEW YORK KNICKS,v cha, 110-107,31:14,   15pt 3rb 3as 1st 1bl 2trey 6-11fg 1-3ft
PG,"Smart, Marcus",27.9,$18,BOSTON CELTICS,v orl, 128-98,23:10,   8pt 2rb 11as 1st 2to 2trey 3-7fg
SG,"Wade, Dwyane",26.7,$27,CHICAGO BULLS,v mia, 88-100,28:02,   15pt 6rb 3as 2st 4to 6-17fg 3-4ft
SG,"Powell, Norman^",26.7,$10,TORONTO RAPTORS,v mil, 102-86,31:29,   19pt 6rb 1as 2to 2trey 7-15fg 3-3ft
SG,"Henderson, Gerald",25.4,$10,PHILADELPHIA 76ERS,v hou, 118-123,23:20,   13pt 2rb 4as 2st 1to 2trey 5-5fg 1-2ft
SG,"Bogdanovic, Bojan^",25.4,$13,BROOKLYN NETS,@ cle, 116-124,30:06,   17pt 2rb 3as 1st 1to 1trey 7-13fg 2-2ft
SG,"Beal, Bradley^",25.2,$28,WASHINGTON WIZARDS,@ atl, 112-86,26:19,   15pt 1rb 4as 1st 2trey 6-13fg 1-1ft
PG,"Whitehead, Isaiah",25.1,$10,BROOKLYN NETS,@ cle, 116-124,24:01,   16pt 3rb 3as 2trey 4-9fg 6-6ft
SG,"Moore, E'Twaun",24.4,$10,NEW ORLEANS PELICANS,v sas, 119-103,17:57,   13pt 2rb 3as 2st 1trey 6-11fg
SG,"Rudez, Damjan",23.5,$10,ORLANDO MAGIC,@ bos, 98-128,24:04,   14pt 1as 2st 1bl 4trey 5-5fg
PG,"Rose, Derrick^",23.4,$24,NEW YORK KNICKS,v cha, 110-107,21:37,   13pt 2rb 4as 2st 2to 5-10fg 3-3ft
SG,"Zipser, Paul^",21.5,$10,CHICAGO BULLS,v mia, 88-100,27:26,   14pt 5rb 1st 1to 1trey 5-11fg 3-3ft
SG,"McCollum, C.J.^",20.8,$37,PORTLAND TRAIL BLAZERS,v mem, 112-109,31:12,   18pt 4rb 2as 5to 7-11fg 4-4ft
