position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Harden, James^",95,$62,HOUSTON ROCKETS,@ nyk, 114-110,40:00,   61pt 15rb 4as 5st 5to 5trey 17-38fg 22-25ft
SG,"Mitchell, Donovan^",61.2,$37,UTAH JAZZ,v den, 114-108,38:23,   35pt 6rb 6as 2st 2bl 2to 6trey 12-25fg 5-9ft
PG,"Simmons, Ben^",55.5,$41,PHILADELPHIA 76ERS,v sas, 122-120,35:23,   21pt 10rb 15as 1st 3to 9-14fg 3-4ft
PG,"Russell, D'Angelo^",51.4,$34,BROOKLYN NETS,v orl, 114-110,33:44,   25pt 7rb 10as 2st 3to 3trey 9-21fg 4-5ft
SG,"Trier, Allonzo",47.5,$11,NEW YORK KNICKS,v hou, 110-114,32:37,   31pt 10rb 3as 1st 3to 2trey 12-18fg 5-5ft
PG,"Walker, Kemba^",45.9,$34,CHARLOTTE HORNETS,@ mem, 118-107,38:58,   22pt 2rb 7as 4st 1to 3trey 9-17fg 1-2ft
PG,"Rozier, Terry^",45.6,$13,BOSTON CELTICS,v cle, 123-103,29:47,   26pt 8rb 6as 1st 2to 4trey 9-13fg 4-4ft
SG,"Holiday, Jrue^",45.5,$35,NEW ORLEANS PELICANS,v det, 94-98,38:11,   29pt 5rb 7as 14-24fg 1-2ft
SG,"Burks, Alec^",39.8,$14,CLEVELAND CAVALIERS,@ bos, 103-123,25:33,   10pt 9rb 6as 2st 2bl 2to 1trey 3-8fg 3-4ft
PG,"Dinwiddie, Spencer",39.1,$20,BROOKLYN NETS,v orl, 114-110,30:22,   29pt 3rb 3as 1st 1to 2trey 10-17fg 7-8ft
SG,"LaVine, Zach^",36.8,$24,CHICAGO BULLS,v atl, 101-121,34:09,   23pt 4rb 4as 2st 3to 2trey 6-15fg 9-10ft
PG,"Collison, Darren^",36.8,$20,INDIANA PACERS,v tor, 110-106,32:08,   17pt 4rb 8as 1st 5-13fg 7-8ft
PG,"Dunn, Kris^",36.3,$21,CHICAGO BULLS,v atl, 101-121,26:46,   16pt 4rb 3as 2st 2bl 1to 1trey 5-11fg 5-6ft
PG,"Augustin, D.J.^",35.6,$13,ORLANDO MAGIC,@ bkn, 110-114,28:05,   19pt 3rb 6as 2st 2to 2trey 5-11fg 7-7ft
PG,"White, Derrick^",35.3,$19,SAN ANTONIO SPURS,@ phi, 120-122,36:15,   15pt 4rb 5as 2st 1bl 1to 1trey 6-9fg 2-2ft
PG,"Conley, Mike^",34.9,$29,MEMPHIS GRIZZLIES,v cha, 107-118,36:01,   31pt 2rb 1as 1st 3to 2trey 10-17fg 9-9ft
PG,"Lowry, Kyle^",34.5,$32,TORONTO RAPTORS,@ ind, 106-110,36:34,   20pt 5rb 7as 1bl 5to 3trey 6-13fg 5-6ft
SG,"Richardson, Josh^",33.5,$18,MIAMI HEAT,v lac, 99-111,37:07,   17pt 5rb 5as 1st 3trey 5-15fg 4-5ft
SG,"Williams, Louis",33,$26,LOS ANGELES CLIPPERS,@ mia, 111-99,21:08,   13pt 5rb 6as 1st 1bl 1to 1trey 5-12fg 2-4ft
SG,"Brown, Jaylen",32.2,$16,BOSTON CELTICS,v cle, 123-103,25:11,   23pt 6rb 1st 1to 2trey 8-12fg 5-6ft
PG,"Young, Trae^",31.4,$23,ATLANTA HAWKS,@ chi, 121-101,32:45,   5pt 7rb 12as 1st 3to 1trey 1-12fg 2-2ft
SG,"Redick, J.J.^",30.1,$19,PHILADELPHIA 76ERS,v sas, 122-120,36:25,   19pt 3rb 3as 1bl 6trey 6-16fg 1-1ft
SG,"Gordon, Eric^",28.8,$19,HOUSTON ROCKETS,@ nyk, 114-110,36:36,   20pt 4rb 2st 2to 3trey 8-15fg 1-3ft
PG,"Rubio, Ricky^",28.6,$19,UTAH JAZZ,v den, 114-108,24:13,   17pt 3rb 6as 1to 2trey 6-10fg 3-3ft
SG,"Hardaway Jr., Tim^",27.3,$16,NEW YORK KNICKS,v hou, 110-114,35:10,   21pt 4rb 1as 4trey 6-16fg 5-5ft
