position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Holiday, Jrue^",54,$28,NEW ORLEANS PELICANS,@ nyk, 123-118,44:54,   31pt 5rb 4as 4st 1bl 4to 3trey 12-19fg 4-5ft
PG,"Jack, Jarrett^",42.8,$13,NEW YORK KNICKS,v nor, 118-123,36:45,   22pt 4rb 8as 3st 5to 2trey 9-14fg 2-2ft
SG,"Butler, Jimmy^",42,$42,MINNESOTA TIMBERWOLVES,v por, 120-103,34:08,   24pt 5rb 4as 2st 1trey 7-11fg 9-11ft
PG,"Teague, Jeff^",39.2,$24,MINNESOTA TIMBERWOLVES,v por, 120-103,28:37,   22pt 1rb 8as 2st 2to 1trey 8-15fg 5-6ft
PG,"Lillard, Damian^",37.2,$37,PORTLAND TRAIL BLAZERS,@ min, 103-120,34:52,   21pt 6rb 8as 1st 6to 2trey 7-14fg 5-6ft
SG,"Oladipo, Victor^",34.5,$45,INDIANA PACERS,@ pho, 120-97,21:26,   17pt 5rb 1as 4st 2to 2trey 6-11fg 3-4ft
PG,"Dragic, Goran^",32.6,$28,MIAMI HEAT,v mil, 97-79,32:59,   25pt 3rb 2as 1st 2to 4trey 9-17fg 3-4ft
SG,"Connaughton, Pat",29.7,$10,PORTLAND TRAIL BLAZERS,@ min, 103-120,28:31,   18pt 1rb 3as 1st 1bl 4trey 7-13fg
SG,"Booker, Devin^",29.5,$37,PHOENIX SUNS,v ind, 97-120,33:01,   15pt 5rb 7as 2to 1trey 5-16fg 4-4ft
PG,"Joseph, Cory",29.2,$10,INDIANA PACERS,@ pho, 120-97,31:42,   16pt 1rb 6as 1st 2trey 7-11fg
PG,"Johnson, Tyler^",28.7,$17,MIAMI HEAT,v mil, 97-79,34:49,   14pt 6rb 1as 1st 1bl 3trey 5-11fg 1-1ft
PG,"Collison, Darren^",27.6,$20,INDIANA PACERS,@ pho, 120-97,27:28,   19pt 3rb 2as 1st 1to 1trey 8-14fg 2-2ft
SG,"Brogdon, Malcolm^",24.5,$17,MILWAUKEE BUCKS,@ mia, 79-97,34:06,   15pt 5rb 1as 1st 1to 1trey 7-12fg
SG,"Stephenson, Lance",24.3,$19,INDIANA PACERS,@ pho, 120-97,19:34,   9pt 4rb 5as 1st 1trey 3-6fg 2-2ft
PG,"Bledsoe, Eric^",19.6,$29,MILWAUKEE BUCKS,@ mia, 79-97,31:18,   10pt 3rb 4as 1st 3to 4-16fg 2-3ft
SG,"McCollum, C.J.^",19,$32,PORTLAND TRAIL BLAZERS,@ min, 103-120,25:58,   18pt 1st 2to 3trey 7-15fg 1-1ft
PG,"Ulis, Tyler^",19,$10,PHOENIX SUNS,v ind, 97-120,24:26,   10pt 2as 2st 5-9fg
SG,"Crawford, Jamal",18.7,$10,MINNESOTA TIMBERWOLVES,v por, 120-103,19:32,   10pt 1rb 1as 1st 1bl 2trey 3-9fg 2-3ft
