position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Lillard, Damian^",47.1,$41,PORTLAND TRAIL BLAZERS,v orl, 109-115,37:10,   34pt 8rb 3as 2to 2trey 12-27fg 8-9ft
PG,"Westbrook, Russell^",46.7,$62,OKLAHOMA CITY THUNDER,@ min, 86-96,35:37,   21pt 11rb 12as 2st 10to 1trey 7-23fg 6-7ft
PG,"Thomas, Isaiah^",43.8,$42,BOSTON CELTICS,@ atl, 103-101,36:16,   28pt 4rb 9as 5to 5trey 9-21fg 5-5ft
PG,"Rubio, Ricky^",42.8,$18,MINNESOTA TIMBERWOLVES,v okc, 96-86,36:16,   14pt 4rb 14as 4st 5to 6-12fg 2-2ft
PG,"Lowry, Kyle^",42.7,$40,TORONTO RAPTORS,v bkn, 132-113,35:30,   20pt 6rb 6as 2st 2bl 3to 3trey 8-14fg 1-2ft
SG,"McCollum, C.J.^",40.6,$39,PORTLAND TRAIL BLAZERS,v orl, 109-115,36:34,   26pt 3rb 2as 1st 3bl 2to 4trey 10-21fg 2-2ft
SG,"Harden, James^",40.1,$62,HOUSTON ROCKETS,v mem, 105-110,36:43,   27pt 3rb 9as 1st 7to 2trey 6-14fg 13-14ft
PG,"Conley, Mike^",39.7,$29,MEMPHIS GRIZZLIES,@ hou, 110-105,38:41,   17pt 6rb 9as 2st 1bl 5to 2trey 7-14fg 1-1ft
PG,"Antetokounmpo, Giannis^",38.6,$52,MILWAUKEE BUCKS,v mia, 116-108,36:28,   19pt 8rb 6as 1st 1bl 3to 8-12fg 3-4ft
SG,"Hood, Rodney^",38.3,$14,UTAH JAZZ,v det, 110-77,28:40,   27pt 4rb 2as 1bl 2to 7trey 10-14fg
PG,"Irving, Kyrie^",37.1,$39,CLEVELAND CAVALIERS,@ sac, 120-108,34:38,   26pt 3rb 5as 1st 3to 2trey 10-22fg 4-4ft
SG,"Hardaway Jr., Tim",36.9,$13,ATLANTA HAWKS,v bos, 101-103,28:39,   23pt 2rb 2as 3st 1bl 1to 3trey 9-17fg 2-3ft
SG,"DeRozan, DeMar^",35.8,$40,TORONTO RAPTORS,v bkn, 132-113,29:36,   28pt 4rb 2as 11-22fg 6-8ft
PG,"Joseph, Cory",34.8,$10,TORONTO RAPTORS,v bkn, 132-113,22:18,   16pt 4rb 7as 2st 1to 1trey 7-7fg 1-1ft
PG,"Johnson, Tyler",34.4,$21,MIAMI HEAT,@ mil, 108-116,29:49,   14pt 2rb 5as 3st 2bl 1trey 6-12fg 1-2ft
PG,"Payton, Elfrid^",33.8,$21,ORLANDO MAGIC,@ por, 115-109,34:30,   19pt 4rb 7as 1st 1bl 5to 1trey 8-18fg 2-2ft
SG,"Korver, Kyle",33,$11,CLEVELAND CAVALIERS,@ sac, 120-108,25:20,   18pt 5rb 2as 2st 4trey 7-10fg
SG,"Batum, Nicolas^",31.5,$35,CHARLOTTE HORNETS,@ phi, 93-102,32:07,   19pt 5rb 2as 2st 1to 1trey 7-14fg 4-4ft
PG,"Delaney, Malcolm",31.3,$10,ATLANTA HAWKS,v bos, 101-103,27:01,   17pt 4rb 6as 1to 3trey 6-11fg 2-2ft
SG,"Brogdon, Malcolm^",31.2,$16,MILWAUKEE BUCKS,v mia, 116-108,30:17,   13pt 6rb 5as 2st 1to 1trey 3-6fg 6-6ft
SG,"Allen, Tony^",30.3,$14,MEMPHIS GRIZZLIES,@ hou, 110-105,24:33,   22pt 4rb 3as 1st 3to 9-10fg 4-8ft
PG,"Hill, George^",29.8,$25,UTAH JAZZ,v det, 110-77,27:07,   22pt 4rb 1as 1to 5trey 8-13fg 1-3ft
PG,"Dragic, Goran^",29.6,$32,MIAMI HEAT,@ mil, 108-116,34:07,   19pt 3rb 3as 2bl 2to 1trey 6-13fg 6-6ft
SG,"Bogdanovic, Bojan^",29.3,$15,BROOKLYN NETS,@ tor, 113-132,27:46,   23pt 4rb 2as 4to 5trey 9-16fg
PG,"Walker, Kemba^",27.3,$38,CHARLOTTE HORNETS,@ phi, 93-102,42:04,   17pt 4rb 3as 2st 4to 2trey 7-23fg 1-1ft
SG,"Oladipo, Victor^",26.5,$26,OKLAHOMA CITY THUNDER,@ min, 86-96,32:44,   19pt 5rb 1st 1to 1trey 8-18fg 2-2ft
PG,"Lawson, Ty",24.8,$13,SACRAMENTO KINGS,v cle, 108-120,26:00,   17pt 4rb 4as 3to 7-10fg 3-4ft
SG,"Rush, Brandon^",24.8,$10,MINNESOTA TIMBERWOLVES,v okc, 96-86,39:53,   11pt 4rb 1as 2st 2bl 2to 3trey 4-9fg
SG,"Waiters, Dion^",24.4,$14,MIAMI HEAT,@ mil, 108-116,30:58,   13pt 2rb 6as 1to 2trey 5-17fg 1-1ft
PG,"Dinwiddie, Spencer^",24,$10,BROOKLYN NETS,@ tor, 113-132,27:47,   10pt 5rb 3as 1st 3trey 3-7fg 1-2ft
PG,"Smart, Marcus^",23.9,$20,BOSTON CELTICS,@ atl, 103-101,36:33,   9pt 2rb 4as 4st 2to 1trey 2-13fg 4-6ft
PG,"McConnell, T.J.^",23.6,$14,PHILADELPHIA 76ERS,v cha, 102-93,31:04,   4pt 3rb 8as 3st 2to 2-4fg
SG,"Foye, Randy",23.6,$10,BROOKLYN NETS,@ tor, 113-132,23:25,   9pt 3rb 7as 1to 3trey 3-7fg
SG,"Bazemore, Kent^",22.1,$15,ATLANTA HAWKS,v bos, 101-103,29:25,   12pt 3rb 3as 1bl 1to 2trey 4-11fg 2-2ft
PG,"Shumpert, Iman^",22,$10,CLEVELAND CAVALIERS,@ sac, 120-108,26:06,   16pt 2st 4trey 6-9fg
SG,"Dellavedova, Matthew",21.9,$10,MILWAUKEE BUCKS,v mia, 116-108,17:43,   9pt 2rb 8as 2to 1trey 1-5fg 6-6ft
PG,"Rodriguez, Sergio",21.2,$15,PHILADELPHIA 76ERS,v cha, 102-93,16:18,   11pt 1rb 4as 2st 2to 2trey 4-7fg 1-1ft
PG,"Beverley, Patrick^",20.9,$19,HOUSTON ROCKETS,v mem, 105-110,32:55,   6pt 2rb 3as 3st 1bl 3-7fg
PG,"Collison, Darren^",20.2,$16,SACRAMENTO KINGS,v cle, 108-120,22:00,   13pt 1rb 4as 1to 2trey 5-10fg 1-1ft
SG,"Henderson, Gerald",20.1,$10,PHILADELPHIA 76ERS,v cha, 102-93,24:06,   9pt 3rb 4as 1bl 1to 1trey 3-6fg 2-3ft
PG,"Augustin, D.J.",19.7,$10,ORLANDO MAGIC,@ por, 115-109,17:09,   15pt 1rb 2as 1trey 4-7fg 6-6ft
SG,"Fournier, Evan^",18.7,$22,ORLANDO MAGIC,@ por, 115-109,30:27,   8pt 1rb 4as 2st 1to 1trey 3-10fg 1-2ft
PG,"Udrih, Beno",18.2,$10,DETROIT PISTONS,@ uta, 77-110,20:50,   9pt 1rb 7as 3to 1trey 4-8fg
