position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
NA,"James, LeBron^",60.3,N/A,CLEVELAND CAVALIERS,@ gsw, 103-122,43:51,   29pt 9rb 13as 2st 5to 2trey 10-20fg 7-9ft
NA,"Curry, Stephen^",51.4,N/A,GOLDEN STATE WARRIORS,v cle, 122-103,37:52,   33pt 7rb 8as 1st 5to 9trey 11-26fg 2-2ft
NA,"Durant, Kevin^",50.3,N/A,GOLDEN STATE WARRIORS,v cle, 122-103,38:10,   26pt 9rb 7as 2bl 3to 2trey 10-14fg 4-4ft
NA,"Love, Kevin^",43.5,N/A,CLEVELAND CAVALIERS,@ gsw, 103-122,34:54,   22pt 10rb 1as 2st 1bl 1to 3trey 7-18fg 5-5ft
NA,"Hill, George^",29.9,N/A,CLEVELAND CAVALIERS,@ gsw, 103-122,33:55,   15pt 2rb 3as 2st 1bl 1to 3trey 5-12fg 2-2ft
NA,"Green, Draymond^",28.1,N/A,GOLDEN STATE WARRIORS,v cle, 122-103,39:20,   5pt 8rb 7as 1bl 2-4fg 1-2ft
NA,"Thompson, Klay^",24.9,N/A,GOLDEN STATE WARRIORS,v cle, 122-103,33:42,   20pt 2rb 1as 1st 2to 3trey 8-13fg 1-2ft
NA,"West, David",17.6,N/A,GOLDEN STATE WARRIORS,v cle, 122-103,10:56,   3pt 3rb 2as 3bl 1to 1trey 1-1fg
NA,"McGee, JaVale^",17.4,N/A,GOLDEN STATE WARRIORS,v cle, 122-103,17:47,   12pt 2rb 1bl 6-6fg 0-1ft
NA,"Thompson, Tristan^",17,N/A,CLEVELAND CAVALIERS,@ gsw, 103-122,23:19,   11pt 5rb 5-8fg 1-2ft
NA,"Livingston, Shaun",16.5,N/A,GOLDEN STATE WARRIORS,v cle, 122-103,15:18,   10pt 5rb 1as 1to 5-5fg
NA,"Smith, J.R.^",14.2,N/A,CLEVELAND CAVALIERS,@ gsw, 103-122,31:07,   5pt 1rb 2as 2st 1to 1trey 2-9fg 0-1ft
NA,"Nance, Larry",12.7,N/A,CLEVELAND CAVALIERS,@ gsw, 103-122,12:22,   2pt 6rb 1as 1bl 1to 0-1fg 2-4ft
NA,"Pachulia, Zaza",11.4,N/A,GOLDEN STATE WARRIORS,v cle, 122-103,3:27,   6pt 2rb 1bl 1-2fg 4-4ft
NA,"Bell, Jordan",10.7,N/A,GOLDEN STATE WARRIORS,v cle, 122-103,10:52,   5pt 1rb 1as 1st 2-3fg 1-2ft
NA,"Green, Jeff",9.9,N/A,CLEVELAND CAVALIERS,@ gsw, 103-122,19:47,   6pt 2rb 1as 2-7fg 2-2ft
NA,"Korver, Kyle",7.9,N/A,CLEVELAND CAVALIERS,@ gsw, 103-122,17:20,   1pt 2rb 1as 1bl 0-3fg 1-1ft
NA,"Calderon, Jose",7.9,N/A,CLEVELAND CAVALIERS,@ gsw, 103-122,3:27,   4pt 2rb 1as 2-3fg
NA,"Clarkson, Jordan",6.7,N/A,CLEVELAND CAVALIERS,@ gsw, 103-122,8:03,   2pt 1rb 1as 1st 1to 1-4fg
NA,"Hood, Rodney",4.7,N/A,CLEVELAND CAVALIERS,@ gsw, 103-122,4:09,   2pt 1rb 1as 1-2fg
NA,"Osman, Cedi",3.2,N/A,CLEVELAND CAVALIERS,@ gsw, 103-122,4:17,   2pt 1rb 1-2fg
NA,"Looney, Kevon",2.7,N/A,GOLDEN STATE WARRIORS,v cle, 122-103,11:27,   0pt 1rb 1as 0-4ft
NA,"Cook, Quinn",2,N/A,GOLDEN STATE WARRIORS,v cle, 122-103,3:27,   2pt 1-3fg
NA,"Zizic, Ante",2,N/A,CLEVELAND CAVALIERS,@ gsw, 103-122,3:27,   2pt 1-1fg
NA,"Young, Nick",1.2,N/A,GOLDEN STATE WARRIORS,v cle, 122-103,14:10,   0pt 1rb 0-5fg
