position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",66.2,$63,OKLAHOMA CITY THUNDER,v uta, 109-106,38:47,   43pt 11rb 10as 8to 6trey 13-28fg 11-12ft
PG,"Lillard, Damian^",60.2,$41,PORTLAND TRAIL BLAZERS,@ det, 113-120,40:39,   34pt 11rb 9as 1st 4to 3trey 13-25fg 5-6ft
PG,"Wall, John^",46.7,$51,WASHINGTON WIZARDS,v gsw, 112-108,39:32,   12pt 6rb 19as 2st 5to 6-20fg
PG,"Conley, Mike^",46.1,$33,MEMPHIS GRIZZLIES,v pho, 130-112,39:13,   29pt 3rb 8as 3trey 10-19fg 6-8ft
PG,"Walker, Kemba^",46,$37,CHARLOTTE HORNETS,@ lal, 109-104,33:53,   30pt 5rb 7as 3to 5trey 9-18fg 7-7ft
PG,"Bledsoe, Eric^",44,$39,PHOENIX SUNS,@ mem, 112-130,31:14,   20pt 5rb 8as 2st 1bl 1to 2trey 7-17fg 4-6ft
PG,"Curry, Stephen^",41.4,$50,GOLDEN STATE WARRIORS,@ was, 108-112,34:14,   25pt 7rb 4as 3st 5to 2trey 9-20fg 5-6ft
PG,"Russell, D'Angelo^",41.2,$24,LOS ANGELES LAKERS,v cha, 104-109,36:04,   23pt 1rb 9as 2st 3to 5trey 8-17fg 2-2ft
PG,"Smith, Ishmael",37.7,$11,DETROIT PISTONS,v por, 120-113,29:15,   12pt 1rb 7as 7st 1bl 2to 5-13fg 2-2ft
SG,"Beal, Bradley^",37.3,$32,WASHINGTON WIZARDS,v gsw, 112-108,39:02,   25pt 4rb 3as 3st 5to 4trey 8-17fg 5-5ft
PG,"Rondo, Rajon",36.8,$11,CHICAGO BULLS,v den, 107-125,24:26,   19pt 4rb 5as 3st 1to 1trey 8-15fg 2-2ft
PG,"Hill, George^",33.4,$23,UTAH JAZZ,@ okc, 106-109,38:11,   15pt 2rb 8as 2st 1bl 2to 6-15fg 3-3ft
SG,"McCollum, C.J.^",32.8,$33,PORTLAND TRAIL BLAZERS,@ det, 113-120,43:31,   25pt 4rb 2as 1st 1bl 6to 4trey 10-17fg 1-1ft
SG,"Wade, Dwyane^",30.8,$31,CHICAGO BULLS,v den, 107-125,28:18,   19pt 4rb 6as 3to 2trey 8-14fg 1-1ft
SG,"Barton, Will",30.6,$26,DENVER NUGGETS,@ chi, 125-107,29:04,   15pt 8rb 3as 2st 1bl 5to 1trey 7-15fg
SG,"Caldwell-Pope, Kentavious^",29.6,$19,DETROIT PISTONS,v por, 120-113,46:36,   16pt 3rb 3as 3st 1to 1trey 5-12fg 5-5ft
SG,"Harris, Gary^",28.8,$19,DENVER NUGGETS,@ chi, 125-107,35:51,   15pt 4rb 3as 2st 1trey 7-12fg
SG,"Thompson, Klay^",27.1,$30,GOLDEN STATE WARRIORS,@ was, 108-112,38:22,   16pt 3rb 2as 2st 1to 3trey 5-20fg 3-4ft
SG,"McDermott, Doug",25.5,$10,OKLAHOMA CITY THUNDER,v uta, 109-106,25:27,   16pt 5rb 1as 4trey 6-11fg
SG,"Hood, Rodney^",24.7,$13,UTAH JAZZ,@ okc, 106-109,30:59,   18pt 6rb 2to 3trey 6-13fg 3-3ft
PG,"Livingston, Shaun",23.6,$10,GOLDEN STATE WARRIORS,@ was, 108-112,23:54,   14pt 3rb 2as 1st 2bl 3to 5-7fg 4-4ft
