position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Booker, Devin^",51.6,$32,PHOENIX SUNS,@ chi, 104-99,33:10,   33pt 8rb 4as 1st 1bl 3to 5trey 10-23fg 8-10ft
SG,"Holiday, Justin^",51.1,$18,CHICAGO BULLS,v pho, 99-104,34:16,   25pt 3rb 5as 2st 3bl 6trey 9-15fg 1-2ft
PG,"Dunn, Kris^",47.8,$20,CHICAGO BULLS,v pho, 99-104,32:33,   24pt 4rb 8as 4st 5to 4trey 10-16fg
PG,"Bledsoe, Eric^",43.5,$32,MILWAUKEE BUCKS,@ sac, 112-87,23:49,   21pt 5rb 5as 3st 3trey 7-10fg 4-5ft
SG,"Butler, Jimmy^",42.4,$33,MINNESOTA TIMBERWOLVES,v was, 89-92,38:28,   17pt 7rb 10as 1st 1to 3trey 5-17fg 4-4ft
SG,"Wade, Dwyane",33,$20,CLEVELAND CAVALIERS,v mia, 108-97,27:43,   17pt 5rb 4as 2st 2to 1trey 8-16fg
PG,"Ulis, Tyler^",30.7,$11,PHOENIX SUNS,@ chi, 104-99,31:22,   14pt 6rb 7as 1st 4to 1trey 5-9fg 3-5ft
PG,"Rubio, Ricky^",30.3,$22,UTAH JAZZ,v den, 106-77,29:23,   13pt 4rb 5as 1st 1bl 1to 2trey 5-10fg 1-2ft
PG,"Jones, Tyus^",30.3,$10,MINNESOTA TIMBERWOLVES,v was, 89-92,39:49,   12pt 4rb 7as 1st 2trey 4-9fg 2-3ft
SG,"Waiters, Dion^",28.7,$18,MIAMI HEAT,@ cle, 97-108,34:03,   21pt 1rb 7as 4to 3trey 8-19fg 2-3ft
SG,"Mitchell, Donovan^",26.6,$27,UTAH JAZZ,v den, 106-77,30:14,   16pt 3rb 2as 2st 2to 2trey 5-12fg 4-4ft
PG,"Brogdon, Malcolm",25.7,$18,MILWAUKEE BUCKS,@ sac, 112-87,19:48,   9pt 6rb 5as 1st 1to 4-7fg 1-2ft
