position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Westbrook, Russell^",54.5,$52,OKLAHOMA CITY THUNDER,v was, 98-116,37:10,   22pt 15rb 13as 1bl 8to 2trey 9-23fg 2-6ft
SG,"Beal, Bradley^",49,$42,WASHINGTON WIZARDS,@ okc, 116-98,36:59,   25pt 5rb 6as 2st 1bl 2trey 10-27fg 3-4ft
PG,"Teague, Jeff^",43.7,$22,MINNESOTA TIMBERWOLVES,v lal, 108-86,28:57,   15pt 6rb 11as 2st 1to 3trey 6-13fg
PG,"Russell, D'Angelo^",41.3,$28,BROOKLYN NETS,@ chi, 117-100,33:10,   28pt 4rb 5as 1st 2to 6trey 10-19fg 2-2ft
SG,"Wiggins, Andrew^",38,$21,MINNESOTA TIMBERWOLVES,v lal, 108-86,35:44,   28pt 5rb 2as 1bl 2to 3trey 9-23fg 7-11ft
SG,"Huerter, Kevin^",36.1,$10,ATLANTA HAWKS,v mia, 106-82,36:13,   10pt 8rb 7as 3st 3to 2trey 4-16fg
PG,"Walker, Kemba^",35.9,$39,CHARLOTTE HORNETS,@ pho, 119-113,32:16,   29pt 7rb 1as 3to 2trey 9-20fg 9-12ft
PG,"Lowry, Kyle^",35.6,$30,TORONTO RAPTORS,v ind, 121-105,31:35,   12pt 3rb 8as 3st 1bl 4to 2trey 4-10fg 2-2ft
SG,"LaVine, Zach^",34.4,$28,CHICAGO BULLS,v bkn, 100-117,35:00,   27pt 2rb 2as 1bl 1to 2trey 11-17fg 3-3ft
PG,"Dunn, Kris^",34.3,$27,CHICAGO BULLS,v bkn, 100-117,33:31,   16pt 4rb 7as 2st 3to 8-15fg
SG,"Powell, Norman",29.9,$11,TORONTO RAPTORS,v ind, 121-105,31:57,   23pt 2rb 1as 1st 3trey 10-12fg
PG,"Wright, Delon",29.8,$10,TORONTO RAPTORS,v ind, 121-105,25:14,   10pt 4rb 6as 2st 2trey 4-8fg
PG,"Napier, Shabazz",29.1,$10,BROOKLYN NETS,@ chi, 117-100,26:53,   18pt 3rb 3as 1st 3trey 6-14fg 3-4ft
PG,"Parker, Tony",28.2,$10,CHARLOTTE HORNETS,@ pho, 119-113,26:40,   20pt 1rb 6as 2to 9-16fg 2-2ft
SG,"Stephenson, Lance",27,$10,LOS ANGELES LAKERS,@ min, 86-108,27:23,   14pt 5rb 6as 2to 5-11fg 4-10ft
SG,"Williams, Louis",26.8,$22,LOS ANGELES CLIPPERS,v orl, 106-96,24:42,   17pt 4rb 4as 1to 2trey 4-12fg 7-7ft
PG,"Jones, Tyus",26.4,$17,MINNESOTA TIMBERWOLVES,v lal, 108-86,19:03,   3pt 2rb 6as 4st 1-6fg 1-1ft
PG,"Lin, Jeremy",25.7,$10,ATLANTA HAWKS,v mia, 106-82,16:34,   15pt 1rb 5as 1st 1to 1trey 7-9fg
PG,"VanVleet, Fred^",25.4,$18,TORONTO RAPTORS,v ind, 121-105,34:30,   12pt 2rb 8as 1to 1trey 3-10fg 5-6ft
SG,"Wade, Dwyane",25.3,$16,MIAMI HEAT,@ atl, 82-106,22:54,   11pt 4rb 3as 1st 1bl 1to 1trey 3-8fg 4-7ft
PG,"Winslow, Justise^",24.5,$23,MIAMI HEAT,@ atl, 82-106,30:14,   13pt 5rb 3as 1st 2to 1trey 6-16fg 0-3ft
SG,"Ross, Terrence",23.5,$10,ORLANDO MAGIC,@ lac, 96-106,26:40,   8pt 5rb 3as 1st 1bl 1to 1trey 2-8fg 3-3ft
SG,"Ingram, Brandon^",23.5,$26,LOS ANGELES LAKERS,@ min, 86-108,25:13,   13pt 5rb 1as 2bl 3to 5-16fg 3-5ft
PG,"Augustin, D.J.^",22.5,$15,ORLANDO MAGIC,@ lac, 96-106,24:57,   12pt 3as 2st 3-6fg 6-7ft
SG,"Oladipo, Victor^",20.9,$36,INDIANA PACERS,@ tor, 105-121,34:18,   16pt 2rb 3as 2to 6-15fg 4-5ft
PG,"Collison, Darren^",20.5,$17,INDIANA PACERS,@ tor, 105-121,24:21,   11pt 5as 1st 1to 1trey 5-8fg
PG,"Gilgeous-Alexander, Shai^",20.4,$10,LOS ANGELES CLIPPERS,v orl, 106-96,23:01,   13pt 2rb 2as 1st 1to 1trey 6-7fg
PG,"Young, Trae^",20.4,$21,ATLANTA HAWKS,v mia, 106-82,30:22,   19pt 2rb 2as 4to 3trey 6-14fg 4-6ft
SG,"Hart, Josh^",20.4,$18,LOS ANGELES LAKERS,@ min, 86-108,25:52,   10pt 2rb 2as 2st 1to 2trey 3-12fg 2-2ft
PG,"Melton, De'Anthony^",20.4,$10,PHOENIX SUNS,v cha, 113-119,26:28,   5pt 7rb 4as 1st 2to 1trey 2-4fg
PG,"Crawford, Jamal",20.2,$10,PHOENIX SUNS,v cha, 113-119,23:21,   16pt 1rb 2as 1st 3to 1trey 6-10fg 3-3ft
SG,"Richardson, Josh^",19.6,$22,MIAMI HEAT,@ atl, 82-106,28:46,   11pt 3rb 4as 1to 4-11fg 3-4ft
