position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
PG,"Paul, Chris^",50.2,$31,HOUSTON ROCKETS,v por, 111-104,33:37,   11pt 11rb 10as 3st 1bl 1to 2-12fg 7-8ft
PG,"Forbes, Bryn^",42.7,$10,SAN ANTONIO SPURS,v pho, 111-86,32:25,   24pt 11rb 3as 1st 2to 5trey 8-14fg 3-3ft
PG,"Lowry, Kyle^",41.5,$27,TORONTO RAPTORS,@ lac, 123-99,32:21,   21pt 5rb 7as 1st 1bl 2to 4trey 8-13fg 1-1ft
SG,"Harden, James^",37.2,$54,HOUSTON ROCKETS,v por, 111-104,32:28,   29pt 1rb 4as 1st 2to 4trey 10-21fg 5-7ft
PG,"Lillard, Damian^",36.4,$48,PORTLAND TRAIL BLAZERS,@ hou, 104-111,38:36,   34pt 2rb 2as 3to 4trey 12-25fg 6-7ft
SG,"Melton, De'Anthony^",35.4,$10,PHOENIX SUNS,@ sas, 86-111,33:14,   17pt 7rb 6as 2st 5to 3trey 7-16fg
PG,"Wallace, Tyrone",31.8,$10,LOS ANGELES CLIPPERS,v tor, 99-123,24:15,   15pt 4rb 6as 2bl 3to 6-11fg 3-4ft
SG,"McCollum, C.J.^",31.6,$23,PORTLAND TRAIL BLAZERS,@ hou, 104-111,39:16,   23pt 3rb 4as 1to 10-21fg 3-4ft
PG,"VanVleet, Fred^",31.2,$10,TORONTO RAPTORS,@ lac, 123-99,29:24,   5pt 6rb 14as 2to 1trey 2-5fg
PG,"Wright, Delon",27.3,$10,TORONTO RAPTORS,@ lac, 123-99,20:37,   12pt 4rb 3as 2st 2trey 5-10fg
PG,"White, Derrick^",26.1,$10,SAN ANTONIO SPURS,v pho, 111-86,27:04,   4pt 3rb 7as 3st 1to 1-8fg 2-2ft
SG,"House, Danuel",22.5,$10,HOUSTON ROCKETS,v por, 111-104,18:50,   12pt 5rb 1as 1st 1trey 4-8fg 3-4ft
SG,"Gordon, Eric^",21.2,$16,HOUSTON ROCKETS,v por, 111-104,38:41,   14pt 1rb 4as 6-13fg 2-3ft
SG,"DeRozan, DeMar^",19.9,$39,SAN ANTONIO SPURS,v pho, 111-86,25:43,   5pt 2rb 9as 1to 2-6fg 1-2ft
SG,"Green, Danny^",18,$10,TORONTO RAPTORS,@ lac, 123-99,27:45,   9pt 5rb 1bl 4-7fg 1-2ft
PG,"Evans, Jawun",15.1,$10,PHOENIX SUNS,@ sas, 86-111,26:11,   4pt 3rb 3as 2st 3to 2-7fg
PG,"Gilgeous-Alexander, Shai^",13.4,$16,LOS ANGELES CLIPPERS,v tor, 99-123,21:55,   7pt 2rb 2as 1st 2to 1trey 3-6fg
SG,"Bridges, Mikal^",11.8,$10,PHOENIX SUNS,@ sas, 86-111,31:56,   8pt 4rb 1to 2trey 3-8fg
PG,"Mills, Patty",10.7,$10,SAN ANTONIO SPURS,v pho, 111-86,24:26,   7pt 1rb 3as 2to 1trey 1-3fg 4-4ft
SG,"Teodosic, Milos",10.5,$10,LOS ANGELES CLIPPERS,v tor, 99-123,19:04,   9pt 3as 3to 3trey 3-7fg 0-1ft
SG,"Thornwell, Sindarius",8.9,$10,LOS ANGELES CLIPPERS,v tor, 99-123,12:48,   5pt 2rb 1as 1trey 2-4fg
SG,"Pondexter, Quincy",8.6,$10,SAN ANTONIO SPURS,v pho, 111-86,9:20,   3pt 3rb 2as 1to 1trey 1-1fg
SG,"Curry, Seth",7.6,$10,PORTLAND TRAIL BLAZERS,@ hou, 104-111,17:31,   6pt 3rb 2to 2trey 2-3fg
PG,"Beverley, Patrick",5.6,$10,LOS ANGELES CLIPPERS,v tor, 99-123,20:20,   2pt 3rb 2as 3to 1-4fg
PG,"Brown, Lorenzo",4.2,$10,TORONTO RAPTORS,@ lac, 123-99,12:00,   0pt 1rb 2as 0-3fg
SG,"Daniels, Troy",4,$10,PHOENIX SUNS,@ sas, 86-111,16:33,   5pt 1to 1trey 1-4fg 2-3ft
SG,"Richardson, Malachi",2,$10,TORONTO RAPTORS,@ lac, 123-99,4:21,   3pt 1to 1trey 1-1fg
SG,"Bradley, Avery^",1.5,$10,LOS ANGELES CLIPPERS,v tor, 99-123,21:53,   0pt 1as 0-6fg
SG,"King, George",1.2,$10,PHOENIX SUNS,@ sas, 86-111,5:54,   0pt 1rb
SG,"Stauskas, Nik",0,$10,PORTLAND TRAIL BLAZERS,@ hou, 104-111,5:23,   0pt
SG,"Williams, Louis",0,$19,LOS ANGELES CLIPPERS,v tor, 99-123,DNP,   
PG,"Baldwin, Wade",0,$10,PORTLAND TRAIL BLAZERS,@ hou, 104-111,DNP,   
PG,"Carter-Williams, Michael",0,$10,HOUSTON ROCKETS,v por, 111-104,DNP,   
SG,"Crawford, Jamal",0,$10,PHOENIX SUNS,@ sas, 86-111,DNP,   
SG,"Walker, Lonnie",0,$10,SAN ANTONIO SPURS,v pho, 111-86,NA,   
PG,"Murray, Dejounte",0,$10,SAN ANTONIO SPURS,v pho, 111-86,NA,   
SG,"Simons, Anfernee",0,$10,PORTLAND TRAIL BLAZERS,@ hou, 104-111,NA,   
PG,"Okobo, Elie",0,$10,PHOENIX SUNS,@ sas, 86-111,NA,   
PG,"Booker, Devin",0,$34,PHOENIX SUNS,@ sas, 86-111,NA,   
SG,"Trent Jr., Gary",0,$10,PORTLAND TRAIL BLAZERS,@ hou, 104-111,NA,   
PG,"Loyd, Jordan",0,$10,TORONTO RAPTORS,@ lac, 123-99,NA,   
SG,"Robinson, Jerome",0,$10,LOS ANGELES CLIPPERS,v tor, 99-123,NA,   
SG,"Knight, Brandon",0,$10,HOUSTON ROCKETS,v por, 111-104,NA,   
SG,"Powell, Norman",0,$10,TORONTO RAPTORS,@ lac, 123-99,NA,   
PF,"Warren, T.J.^",32.2,$26,PHOENIX SUNS,@ sas, 86-111,24:53,   23pt 6rb 2as 1to 1trey 9-16fg 4-4ft
SF,"Green, Gerald",29.5,$10,HOUSTON ROCKETS,v por, 111-104,21:11,   13pt 5rb 1as 1st 2bl 3trey 5-6fg
PF,"Aminu, Al-Farouq^",29,$15,PORTLAND TRAIL BLAZERS,@ hou, 104-111,37:02,   10pt 15rb 2as 2to 2trey 4-8fg
SF,"Gay, Rudy^",28.8,$22,SAN ANTONIO SPURS,v pho, 111-86,23:50,   13pt 4rb 2as 2st 1bl 1to 1trey 4-7fg 4-4ft
PF,"Siakam, Pascal^",26.1,$26,TORONTO RAPTORS,@ lac, 123-99,26:33,   13pt 3rb 5as 1st 1to 1trey 6-9fg
PF,"Scott, Mike",23.7,$10,LOS ANGELES CLIPPERS,v tor, 99-123,20:25,   9pt 11rb 1as 1trey 3-8fg 2-2ft
SF,"Harkless, Maurice^",23.3,$10,PORTLAND TRAIL BLAZERS,@ hou, 104-111,31:19,   9pt 4rb 1as 1st 2bl 1to 1trey 4-9fg
SF,"Gallinari, Danilo^",22,$28,LOS ANGELES CLIPPERS,v tor, 99-123,20:30,   11pt 5rb 2as 1st 1to 1trey 4-10fg 2-2ft
PF,"Jackson, Josh^",18.3,$17,PHOENIX SUNS,@ sas, 86-111,35:10,   7pt 4rb 1as 3st 4to 1trey 2-14fg 2-2ft
PF,"Cunningham, Dante",17.6,$10,SAN ANTONIO SPURS,v pho, 111-86,23:21,   14pt 3rb 4trey 5-7fg
PF,"Anunoby, OG",17.4,$10,TORONTO RAPTORS,@ lac, 123-99,20:34,   12pt 2rb 1st 2trey 5-9fg 0-1ft
