position,name,fantasy_points,salary,team,opponent,score,minutes_played,stats
SG,"Smart, Marcus^",52.9,$16,BOSTON CELTICS,v bkn, 112-104,32:58,   21pt 2rb 7as 5st 2bl 2to 4trey 7-15fg 3-4ft
PG,"Conley, Mike^",44.3,$30,MEMPHIS GRIZZLIES,v den, 92-95,36:34,   23pt 4rb 11as 1st 3to 3trey 8-16fg 4-6ft
PG,"Beverley, Patrick^",43,$15,LOS ANGELES CLIPPERS,v atl, 118-123,38:01,   10pt 10rb 6as 3st 1bl 1-5fg 8-8ft
PG,"Young, Trae^",41.8,$23,ATLANTA HAWKS,@ lac, 123-118,31:11,   26pt 4rb 8as 1to 2trey 10-18fg 4-4ft
PG,"Curry, Stephen^",40.7,$43,GOLDEN STATE WARRIORS,@ ind, 132-100,26:49,   26pt 6rb 3as 2st 3to 6trey 10-13fg
SG,"Williams, Louis",39.1,$25,LOS ANGELES CLIPPERS,v atl, 118-123,31:01,   21pt 3rb 9as 2st 5to 1trey 4-17fg 12-12ft
PG,"Rozier, Terry^",37.9,$21,BOSTON CELTICS,v bkn, 112-104,35:15,   14pt 7rb 7as 2st 1to 2trey 6-15fg
PG,"Russell, D'Angelo^",37.4,$36,BROOKLYN NETS,@ bos, 104-112,23:32,   25pt 2rb 4as 3st 5to 4trey 10-20fg 1-1ft
SG,"Lamb, Jeremy^",36.3,$19,CHARLOTTE HORNETS,v nyk, 101-92,27:12,   15pt 9rb 3as 1st 1bl 1trey 6-12fg 2-2ft
SG,"Iguodala, Andre",36.2,$11,GOLDEN STATE WARRIORS,@ ind, 132-100,27:02,   6pt 6rb 8as 1st 3bl 1to 2-2fg 2-2ft
SG,"Hardaway Jr., Tim^",34,$16,NEW YORK KNICKS,@ cha, 92-101,31:20,   17pt 10rb 4as 1to 2trey 7-12fg 1-2ft
PG,"Walker, Kemba^",32.5,$33,CHARLOTTE HORNETS,v nyk, 101-92,35:36,   14pt 5rb 5as 2bl 1to 2trey 5-16fg 2-2ft
PG,"Napier, Shabazz",31.9,$12,BROOKLYN NETS,@ bos, 104-112,26:29,   20pt 2rb 5as 2st 4to 4trey 6-16fg 4-6ft
SG,"Brown, Jaylen",31.2,$16,BOSTON CELTICS,v bkn, 112-104,31:30,   21pt 6rb 2as 3trey 9-16fg
SG,"Beasley, Malik",29.1,$10,DENVER NUGGETS,@ mem, 95-92,24:23,   18pt 3rb 3as 1st 3trey 7-14fg 1-2ft
SG,"Thompson, Klay^",23.4,$28,GOLDEN STATE WARRIORS,@ ind, 132-100,31:09,   16pt 2rb 2as 1st 1to 2trey 7-16fg 0-1ft
PG,"Cook, Quinn",23.2,$10,GOLDEN STATE WARRIORS,@ ind, 132-100,21:11,   7pt 6rb 4as 1st 1trey 3-8fg
SG,"Huerter, Kevin^",22.8,$20,ATLANTA HAWKS,@ lac, 123-118,30:07,   5pt 4rb 4as 2st 1bl 2to 1trey 2-10fg
PG,"Collison, Darren^",22,$20,INDIANA PACERS,v gsw, 100-132,24:51,   13pt 8as 3to 2trey 5-9fg 1-2ft
PG,"Livingston, Shaun",21.4,$10,GOLDEN STATE WARRIORS,@ ind, 132-100,13:58,   4pt 2rb 4as 1st 2bl 2-3fg
PG,"Parker, Tony",21.2,$10,CHARLOTTE HORNETS,v nyk, 101-92,19:05,   15pt 1rb 4as 1to 1trey 6-13fg 2-3ft
PG,"Gilgeous-Alexander, Shai^",20.4,$10,LOS ANGELES CLIPPERS,v atl, 118-123,24:27,   11pt 2rb 2as 2st 2to 1trey 5-7fg
PG,"Holiday, Aaron",18.4,$10,INDIANA PACERS,v gsw, 100-132,22:14,   12pt 2rb 4as 2to 4trey 4-8fg
SG,"Harris, Gary^",18.3,$15,DENVER NUGGETS,@ mem, 95-92,31:24,   11pt 4rb 3as 2to 4-11fg 3-3ft
PG,"Monk, Malik",17.9,$10,CHARLOTTE HORNETS,v nyk, 101-92,22:24,   14pt 2rb 3as 3to 4trey 5-12fg
PG,"Burke, Trey^",17.9,$12,NEW YORK KNICKS,@ cha, 92-101,24:41,   9pt 2rb 3as 1bl 1to 1trey 4-11fg
PG,"Sumner, Edmond^",17.6,$10,INDIANA PACERS,v gsw, 100-132,28:17,   2pt 3rb 2st 2bl 1-10fg
PG,"Lin, Jeremy",17.4,$11,ATLANTA HAWKS,@ lac, 123-118,24:12,   13pt 2rb 4as 4to 1trey 3-8fg 6-7ft
SG,"Creek, Mitch",16.5,$10,BROOKLYN NETS,@ bos, 104-112,18:37,   6pt 5rb 1as 1st 2-5fg 2-2ft
SG,"Trier, Allonzo",15.1,$15,NEW YORK KNICKS,@ cha, 92-101,21:00,   7pt 3rb 3as 0-7fg 7-8ft
PG,"Mack, Shelvin",13.6,$10,MEMPHIS GRIZZLIES,v den, 92-95,18:05,   3pt 3rb 6as 2to 1trey 1-4fg
SG,"Bradley, Avery^",13.4,$10,LOS ANGELES CLIPPERS,v atl, 118-123,29:28,   12pt 2rb 1to 4trey 4-10fg
PG,"Joseph, Cory",12.7,$10,INDIANA PACERS,v gsw, 100-132,20:38,   6pt 1rb 5as 2to 2-6fg 2-2ft
PG,"Morris, Monte",11.9,$10,DENVER NUGGETS,@ mem, 95-92,24:35,   9pt 2rb 1as 1to 1trey 4-8fg
SG,"Lee, Damion",10.6,$10,GOLDEN STATE WARRIORS,@ ind, 132-100,7:01,   7pt 3rb 1trey 3-5fg
SG,"Harris, Joe^",9.2,$14,BROOKLYN NETS,@ bos, 104-112,19:21,   5pt 1rb 1bl 1trey 2-8fg
SG,"Robinson, Jerome",6.6,$10,LOS ANGELES CLIPPERS,v atl, 118-123,14:08,   3pt 3rb 1trey 1-2fg 0-1ft
SG,"Reed, Davon",4.5,$10,INDIANA PACERS,v gsw, 100-132,2:45,   3pt 1as 1trey 1-2fg
SG,"Wanamaker, Brad",3.2,$10,BOSTON CELTICS,v bkn, 112-104,5:40,   3pt 1rb 1to 1trey 1-3fg
SG,"Thornwell, Sindarius",0,$10,LOS ANGELES CLIPPERS,v atl, 118-123,3:43,   0pt 0-1fg
SG,"Bacon, Dwayne",0,$10,CHARLOTTE HORNETS,v nyk, 101-92,DNP,   
SG,"Lee, Courtney",0,$10,NEW YORK KNICKS,@ cha, 92-101,DNP,   
SG,"Carter, Jevon",0,$10,MEMPHIS GRIZZLIES,v den, 92-95,DNP,   
SG,"Graham, Devonte'",0,$10,CHARLOTTE HORNETS,v nyk, 101-92,DNP,   
PG,"Goodwin, Brandon",0,$10,DENVER NUGGETS,@ mem, 95-92,DNP,   
PG,"Dorsey, Tyler",0,$10,ATLANTA HAWKS,@ lac, 123-118,DNP,   
SG,"Watanabe, Yuta",0,$10,MEMPHIS GRIZZLIES,v den, 92-95,NA,   
SG,"Evans III, Jacob",0,$10,GOLDEN STATE WARRIORS,@ ind, 132-100,NA,   
PG,"Chealey, Joe",0,$10,CHARLOTTE HORNETS,v nyk, 101-92,NA,   
PG,"Irving, Kyrie",0,$45,BOSTON CELTICS,v bkn, 112-104,NA,   
SG,"LeVert, Caris",0,$10,BROOKLYN NETS,@ bos, 104-112,NA,   
