team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
TORONTO RAPTORS,240,48,90,11,29,17,23,14,41,33,6,1,17,21
ATLANTA HAWKS,240,42,93,10,36,14,18,9,25,24,10,7,9,21
NEW YORK KNICKS,240,44,89,15,30,14,17,9,40,25,3,11,17,24
BOSTON CELTICS,240,38,97,10,33,23,32,15,35,30,10,9,8,16
PHOENIX SUNS,240,48,98,10,34,10,10,6,30,28,9,5,13,20
CHICAGO BULLS,240,46,81,11,25,21,24,4,35,28,8,2,17,19
INDIANA PACERS,240,41,84,11,33,16,17,10,27,26,5,7,14,19
CHARLOTTE HORNETS,240,45,80,18,29,19,22,6,30,30,7,3,12,15
LOS ANGELES LAKERS,240,40,78,9,25,20,28,7,44,23,2,9,15,20
CLEVELAND CAVALIERS,240,39,102,13,34,14,15,15,31,18,3,2,3,22
BROOKLYN NETS,240,42,94,14,42,15,21,16,26,23,8,2,14,31
DALLAS MAVERICKS,240,38,78,11,27,32,41,8,37,21,10,3,13,20
OKLAHOMA CITY THUNDER,240,51,106,13,35,8,15,18,43,29,10,5,10,23
GOLDEN STATE WARRIORS,240,36,83,7,29,16,24,7,35,24,7,10,17,18
DETROIT PISTONS,240,40,85,16,34,28,37,15,22,20,8,1,16,26
HOUSTON ROCKETS,240,40,72,13,33,33,36,5,31,18,8,7,15,25
PORTLAND TRAIL BLAZERS,240,34,93,9,41,23,28,10,30,13,8,6,17,20
MILWAUKEE BUCKS,240,57,108,15,45,14,17,13,46,34,8,2,14,23
DENVER NUGGETS,240,42,89,14,35,5,6,9,31,29,12,4,13,22
MINNESOTA TIMBERWOLVES,240,35,79,9,32,22,26,8,32,24,8,3,17,15
NEW ORLEANS PELICANS,240,42,98,11,30,25,33,20,34,24,8,8,15,21
PHILADELPHIA 76ERS,240,44,98,10,29,23,26,11,36,27,7,7,16,26
MEMPHIS GRIZZLIES,240,39,81,8,25,18,21,4,36,21,4,7,9,25
SAN ANTONIO SPURS,240,35,82,7,22,26,30,10,33,21,4,5,8,20
SACRAMENTO KINGS,240,47,89,11,25,14,19,8,40,27,5,4,11,30
UTAH JAZZ,240,38,88,12,39,22,31,12,34,21,7,7,10,21
