team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,38,91,13,31,7,9,19,34,23,6,4,19,18
ATLANTA HAWKS,240,39,76,10,27,14,20,3,29,29,10,5,15,16
SACRAMENTO KINGS,240,45,89,8,26,21,22,5,26,30,15,3,11,19
BROOKLYN NETS,240,48,86,18,28,14,15,11,35,29,5,4,21,20
MIAMI HEAT,240,43,94,0,9,12,18,8,40,20,7,12,8,16
CHARLOTTE HORNETS,240,36,81,10,26,13,15,3,38,23,5,10,12,16
BOSTON CELTICS,240,38,88,7,20,21,25,11,38,21,6,5,15,27
CLEVELAND CAVALIERS,240,37,87,8,30,21,35,15,32,21,8,6,14,25
SAN ANTONIO SPURS,240,41,80,12,22,22,25,8,34,19,6,4,13,23
DALLAS MAVERICKS,240,33,73,3,15,21,27,5,31,17,7,2,15,23
CHICAGO BULLS,240,43,93,5,12,19,27,11,29,21,5,7,10,31
DENVER NUGGETS,240,39,87,6,18,31,44,13,35,22,5,8,10,24
MEMPHIS GRIZZLIES,240,33,76,4,18,21,24,4,33,17,8,5,9,18
NEW YORK KNICKS,240,30,80,10,29,15,17,14,33,15,2,6,14,23
LOS ANGELES CLIPPERS,240,40,74,8,27,19,23,6,38,15,13,8,22,23
ORLANDO MAGIC,240,34,81,4,20,21,28,11,28,19,6,1,18,20
MILWAUKEE BUCKS,240,30,71,7,14,14,21,7,34,9,12,7,20,17
UTAH JAZZ,240,30,77,8,27,16,23,12,33,13,15,8,15,18
PHILADELPHIA 76ERS,240,37,87,9,26,11,14,6,32,23,7,8,15,18
WASHINGTON WIZARDS,240,44,84,6,22,12,20,9,37,26,7,4,13,15
