team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,34,78,4,11,15,26,12,28,15,5,7,14,24
DENVER NUGGETS,240,37,73,3,18,20,26,8,29,18,7,2,14,25
CLEVELAND CAVALIERS,240,41,83,9,22,22,33,15,33,26,7,3,10,17
DETROIT PISTONS,240,36,78,9,14,20,25,10,30,24,6,3,12,24
CHARLOTTE BOBCATS,240,33,71,3,13,25,36,12,32,19,7,8,18,24
INDIANA PACERS,240,34,83,8,23,23,28,15,29,17,10,4,13,26
CHICAGO BULLS,240,34,78,7,27,22,27,8,29,18,10,7,19,28
MEMPHIS GRIZZLIES,240,36,76,8,15,24,34,12,30,22,12,2,21,23
SAN ANTONIO SPURS,240,34,76,8,17,12,13,9,37,19,5,3,21,19
MIAMI HEAT,240,30,78,3,16,13,19,8,28,11,11,5,14,20
ATLANTA HAWKS,240,42,85,8,15,16,24,10,37,24,7,4,7,21
NEW JERSEY NETS,240,30,78,4,14,20,28,13,32,19,2,3,14,18
MINNESOTA TIMBERWOLVES,240,42,91,7,14,23,31,13,24,18,4,3,13,21
PHOENIX SUNS,240,55,98,15,31,27,29,16,31,37,7,4,7,26
LOS ANGELES LAKERS,240,42,87,4,14,18,28,14,36,23,3,5,9,18
SACRAMENTO KINGS,240,36,84,7,22,20,28,11,32,22,4,9,9,25
