team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
UTAH JAZZ,240,49,80,10,26,12,18,9,35,31,9,7,12,23
ATLANTA HAWKS,240,33,74,6,17,23,32,7,23,16,6,3,12,18
DALLAS MAVERICKS,240,34,79,8,26,11,17,3,26,25,8,3,10,18
DENVER NUGGETS,240,42,84,11,28,15,16,10,39,28,7,10,15,19
PHILADELPHIA 76ERS,240,36,85,5,28,19,28,11,30,19,8,0,13,17
DETROIT PISTONS,240,46,99,5,22,16,17,19,41,22,8,4,12,19
OKLAHOMA CITY THUNDER,240,34,88,7,28,15,21,20,41,17,6,11,16,21
INDIANA PACERS,240,33,87,8,26,19,29,13,24,19,7,10,10,17
SAN ANTONIO SPURS,240,30,82,4,19,10,18,11,33,11,8,6,16,20
MEMPHIS GRIZZLIES,240,32,81,4,19,21,25,15,35,18,8,11,13,17
MIAMI HEAT,240,45,86,15,28,10,14,13,25,27,5,5,17,21
MINNESOTA TIMBERWOLVES,240,43,80,5,11,22,28,8,26,25,13,1,10,15
PHOENIX SUNS,240,40,93,5,27,21,25,9,40,26,7,10,16,23
NEW ORLEANS PELICANS,240,42,92,9,26,18,22,9,39,20,11,11,13,25
LOS ANGELES LAKERS,240,44,102,8,28,25,31,20,35,19,9,5,7,28
NEW YORK KNICKS,240,37,82,7,21,26,33,6,34,16,4,4,16,24
CHICAGO BULLS,240,43,81,6,19,20,31,8,27,21,10,3,8,17
SACRAMENTO KINGS,240,41,79,11,28,14,16,9,31,27,4,5,15,25
LOS ANGELES CLIPPERS,240,42,90,13,35,12,18,9,30,24,7,5,9,19
TORONTO RAPTORS,240,41,84,10,24,26,29,11,36,20,6,1,9,23
CLEVELAND CAVALIERS,265,49,92,19,38,23,28,12,34,31,7,2,20,26
WASHINGTON WIZARDS,265,50,99,12,29,23,26,11,32,29,9,5,12,25
