team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,30,64,11,23,26,42,9,19,25,5,4,14,21
LOS ANGELES CLIPPERS,240,50,80,14,28,15,25,6,29,37,13,4,9,28
CHICAGO BULLS,240,33,89,4,16,11,12,18,28,17,8,4,13,17
LOS ANGELES LAKERS,240,39,86,5,26,7,14,19,31,21,5,9,13,16
INDIANA PACERS,240,26,63,10,27,29,34,6,27,14,8,1,16,23
MIAMI HEAT,240,38,68,7,14,22,31,4,24,20,10,5,12,29
DALLAS MAVERICKS,240,42,92,8,21,8,10,15,44,27,7,5,12,15
MINNESOTA TIMBERWOLVES,240,32,88,2,18,11,14,8,32,21,6,4,9,18
PORTLAND TRAIL BLAZERS,240,37,76,11,25,11,12,6,24,20,8,1,11,10
NEW ORLEANS HORNETS,240,40,86,11,20,7,9,19,29,25,9,4,13,11
BOSTON CELTICS,240,29,77,7,20,14,20,10,34,17,5,5,18,23
OKLAHOMA CITY THUNDER,240,30,68,4,16,27,33,3,38,21,9,6,14,22
PHILADELPHIA 76ERS,240,40,86,5,12,6,10,8,30,26,9,6,12,13
ORLANDO MAGIC,240,41,83,12,27,5,7,5,36,28,4,9,16,14
MILWAUKEE BUCKS,240,40,87,7,19,28,38,11,33,22,6,8,9,24
SACRAMENTO KINGS,240,44,94,6,22,19,25,10,33,23,7,3,10,25
CLEVELAND CAVALIERS,240,36,86,7,21,17,27,10,35,20,6,2,13,29
TORONTO RAPTORS,240,33,84,8,23,26,34,9,38,22,9,5,11,22
