team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHOENIX SUNS,240,37,80,6,22,15,28,12,28,18,9,2,16,24
BROOKLYN NETS,240,41,70,9,21,17,27,6,30,23,12,3,16,24
ATLANTA HAWKS,240,39,85,13,34,6,7,10,41,27,3,9,13,20
CHARLOTTE BOBCATS,240,30,85,9,25,14,16,10,32,22,4,7,6,15
OKLAHOMA CITY THUNDER,240,31,75,13,25,22,28,6,40,20,3,6,11,27
CHICAGO BULLS,240,29,84,5,22,22,31,13,33,21,7,4,5,15
BOSTON CELTICS,240,34,93,9,22,12,14,21,36,20,8,1,16,19
DALLAS MAVERICKS,240,33,78,9,27,19,21,6,30,20,7,4,13,17
LOS ANGELES CLIPPERS,240,36,92,5,21,23,25,16,27,22,13,5,15,28
DENVER NUGGETS,240,38,93,6,25,28,33,19,36,22,11,4,16,23
UTAH JAZZ,240,34,83,4,18,14,18,9,25,21,9,4,19,25
HOUSTON ROCKETS,240,46,79,13,25,19,26,8,38,31,7,12,19,22
PHILADELPHIA 76ERS,240,35,81,9,23,11,20,11,34,21,3,6,18,33
INDIANA PACERS,240,31,81,6,18,31,38,16,36,13,9,4,15,17
