team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHARLOTTE HORNETS,240,41,92,18,45,23,28,10,32,30,8,4,10,15
ATLANTA HAWKS,240,50,94,16,39,8,11,9,32,34,5,9,15,23
PHILADELPHIA 76ERS,240,44,91,12,29,27,33,13,29,28,9,6,9,22
BROOKLYN NETS,240,50,88,10,25,15,20,10,33,19,2,4,16,25
PHOENIX SUNS,240,42,82,8,25,15,21,10,32,22,6,6,17,22
DETROIT PISTONS,240,43,93,16,41,16,25,13,28,30,9,0,12,19
ORLANDO MAGIC,240,42,93,11,31,13,14,9,36,31,8,5,13,22
LOS ANGELES LAKERS,240,37,79,10,26,20,31,5,37,22,9,10,18,17
NEW YORK KNICKS,240,34,91,8,22,27,32,14,42,17,4,5,7,21
MEMPHIS GRIZZLIES,240,38,86,11,30,11,19,6,35,27,5,19,7,23
LOS ANGELES CLIPPERS,240,38,90,5,25,23,34,11,37,15,9,5,4,13
PORTLAND TRAIL BLAZERS,240,42,97,8,38,8,10,16,42,18,2,5,12,24
UTAH JAZZ,240,49,92,10,30,25,33,13,36,30,11,5,18,26
SACRAMENTO KINGS,240,40,85,9,23,23,31,7,29,20,10,7,17,25
MIAMI HEAT,240,39,95,15,36,22,32,17,29,21,6,5,7,22
TORONTO RAPTORS,240,47,90,11,35,20,25,11,36,25,4,7,9,21
