team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BROOKLYN NETS,240,34,74,8,19,25,28,9,30,19,8,3,12,21
BOSTON CELTICS,240,37,81,6,16,13,17,10,27,20,4,2,12,21
DETROIT PISTONS,240,40,80,4,16,27,42,5,28,20,6,1,5,20
CLEVELAND CAVALIERS,240,40,82,3,15,21,26,13,36,21,3,8,12,28
PHOENIX SUNS,240,37,89,12,27,16,17,12,36,25,7,11,10,17
DALLAS MAVERICKS,240,34,85,6,17,17,21,14,36,21,6,8,13,17
SAN ANTONIO SPURS,240,35,87,4,21,12,17,12,31,24,10,6,13,17
DENVER NUGGETS,240,39,86,6,15,12,21,16,37,26,8,9,17,16
MINNESOTA TIMBERWOLVES,240,35,90,6,23,19,22,13,25,23,12,4,9,14
LOS ANGELES CLIPPERS,240,44,77,11,21,12,16,10,38,34,8,11,20,19
MILWAUKEE BUCKS,265,39,101,8,28,17,26,15,41,26,7,11,12,16
ORLANDO MAGIC,265,51,109,8,15,3,8,18,44,27,6,3,16,19
ATLANTA HAWKS,240,49,91,8,22,18,19,9,35,34,8,2,10,17
PHILADELPHIA 76ERS,240,37,88,7,21,20,22,12,29,21,5,0,15,17
LOS ANGELES LAKERS,240,43,73,6,19,21,24,6,33,19,7,9,15,17
PORTLAND TRAIL BLAZERS,240,38,85,12,26,18,20,9,22,24,10,0,10,24
NEW ORLEANS HORNETS,240,38,78,6,18,28,35,13,28,19,6,5,17,18
SACRAMENTO KINGS,240,47,85,10,20,17,23,9,28,26,10,7,12,28
MIAMI HEAT,240,33,75,17,41,20,23,12,35,19,7,6,22,18
WASHINGTON WIZARDS,240,36,80,11,23,15,21,9,25,19,15,5,16,20
