team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,39,89,10,28,10,16,8,33,22,6,4,10,24
ATLANTA HAWKS,240,32,74,16,31,27,33,7,33,19,2,4,10,18
MEMPHIS GRIZZLIES,240,34,79,4,15,17,22,7,35,17,6,5,15,24
CHARLOTTE BOBCATS,240,30,82,8,20,24,27,9,33,16,4,4,11,18
DALLAS MAVERICKS,240,44,90,8,23,17,22,16,34,31,8,6,14,19
DETROIT PISTONS,240,40,82,2,11,20,30,9,30,21,7,6,10,19
BROOKLYN NETS,240,32,78,2,21,20,24,7,32,11,5,2,16,14
GOLDEN STATE WARRIORS,240,37,85,6,20,13,17,12,38,26,12,4,10,22
INDIANA PACERS,240,36,80,9,18,29,40,10,30,19,6,6,9,23
MILWAUKEE BUCKS,240,35,83,9,27,21,32,15,37,20,4,3,12,32
BOSTON CELTICS,240,34,87,6,21,24,36,15,27,17,8,3,14,19
SACRAMENTO KINGS,240,38,73,5,9,24,28,3,35,18,6,3,17,27
MINNESOTA TIMBERWOLVES,240,43,84,11,22,24,33,12,37,30,4,3,11,24
UTAH JAZZ,240,37,79,3,19,27,36,5,29,16,8,7,8,25
NEW ORLEANS PELICANS,240,35,81,6,13,17,21,8,30,20,9,3,15,22
WASHINGTON WIZARDS,240,36,74,3,14,19,26,9,33,23,6,7,17,15
