team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DALLAS MAVERICKS,240,29,77,9,24,20,21,10,34,17,9,4,18,21
ATLANTA HAWKS,240,31,73,3,15,23,30,9,34,19,10,4,16,16
CLEVELAND CAVALIERS,240,32,86,4,18,18,27,13,30,13,6,2,17,21
BOSTON CELTICS,240,38,76,11,23,16,26,8,39,26,8,7,17,22
MILWAUKEE BUCKS,240,28,84,5,17,15,20,7,31,17,10,9,9,22
CHARLOTTE BOBCATS,240,35,79,3,15,19,31,16,38,20,5,4,17,17
NEW YORK KNICKS,240,34,83,6,22,21,25,8,34,16,6,6,10,24
DENVER NUGGETS,240,31,71,9,24,26,34,5,39,19,4,5,14,23
LOS ANGELES LAKERS,240,36,80,14,31,20,30,11,33,24,11,8,17,21
DETROIT PISTONS,240,44,100,1,8,13,25,22,33,25,10,3,13,22
BROOKLYN NETS,240,37,89,6,22,15,23,15,29,24,10,3,11,14
HOUSTON ROCKETS,240,39,74,19,32,17,20,7,34,31,9,8,16,18
WASHINGTON WIZARDS,240,29,73,6,18,9,13,6,31,16,5,10,17,12
INDIANA PACERS,240,38,85,9,22,8,10,14,35,27,12,1,16,15
GOLDEN STATE WARRIORS,265,42,95,8,26,20,29,12,39,20,4,6,15,28
OKLAHOMA CITY THUNDER,265,36,92,6,18,35,42,11,42,16,8,9,12,22
SAN ANTONIO SPURS,240,42,76,8,17,17,17,7,36,24,10,4,19,12
ORLANDO MAGIC,240,34,78,9,19,14,15,4,24,20,8,5,15,13
NEW ORLEANS PELICANS,240,51,93,8,20,11,14,10,30,30,13,9,12,21
PHILADELPHIA 76ERS,240,42,92,12,31,9,21,18,31,28,6,4,18,19
LOS ANGELES CLIPPERS,265,37,83,6,20,24,37,13,33,20,4,9,12,16
SACRAMENTO KINGS,265,42,91,6,23,8,10,12,32,24,4,5,15,33
MIAMI HEAT,240,36,76,9,22,9,13,3,33,24,10,4,19,30
TORONTO RAPTORS,240,28,73,8,30,19,32,10,33,16,8,5,17,18
PHOENIX SUNS,240,41,75,8,25,22,25,6,24,18,4,5,8,17
UTAH JAZZ,240,40,83,5,20,16,20,13,26,21,5,1,11,18
