team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHOENIX SUNS,240,33,75,10,28,15,22,4,35,20,9,3,16,13
BROOKLYN NETS,240,41,84,4,13,8,12,6,36,23,10,4,15,19
WASHINGTON WIZARDS,240,39,83,7,28,12,16,2,37,23,7,5,12,23
CLEVELAND CAVALIERS,240,28,83,9,30,20,23,10,37,15,8,3,18,18
ORLANDO MAGIC,240,38,86,5,17,15,20,11,33,19,7,5,13,30
MINNESOTA TIMBERWOLVES,240,29,77,4,19,31,38,12,34,14,7,11,13,20
MEMPHIS GRIZZLIES,240,43,90,2,10,25,26,13,36,21,3,4,6,23
NEW ORLEANS PELICANS,240,35,81,9,27,25,33,9,28,25,3,11,8,21
LOS ANGELES LAKERS,240,33,89,8,34,17,24,12,34,15,4,2,11,19
PHILADELPHIA 76ERS,240,37,79,14,32,15,23,10,37,28,6,8,15,18
DALLAS MAVERICKS,265,43,94,9,29,20,24,12,37,23,7,5,12,17
PORTLAND TRAIL BLAZERS,265,41,100,15,40,15,17,13,37,24,6,1,15,23
