team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,44,87,12,28,21,26,11,38,25,5,2,11,21
BROOKLYN NETS,240,38,83,17,37,21,26,7,31,27,7,3,9,23
UTAH JAZZ,240,42,87,12,28,14,18,11,36,27,6,8,14,16
GOLDEN STATE WARRIORS,240,38,91,6,15,9,10,14,27,24,9,7,11,19
ATLANTA HAWKS,240,39,88,11,40,10,11,7,38,18,5,2,13,14
HOUSTON ROCKETS,240,44,90,20,52,10,11,6,39,28,7,4,11,12
MIAMI HEAT,265,41,86,14,35,11,14,7,32,32,10,3,17,20
INDIANA PACERS,265,44,90,8,23,17,21,10,41,26,12,7,17,17
SAN ANTONIO SPURS,240,41,92,4,17,17,21,20,33,16,4,2,12,17
MILWAUKEE BUCKS,240,42,86,9,27,13,18,9,28,27,6,6,10,18
PORTLAND TRAIL BLAZERS,240,42,90,9,34,15,19,18,31,20,8,7,13,19
OKLAHOMA CITY THUNDER,240,37,84,8,27,23,28,13,26,16,9,5,10,19
BOSTON CELTICS,240,40,72,12,22,12,17,3,32,23,9,2,15,11
SACRAMENTO KINGS,240,38,82,7,26,10,10,7,27,18,7,1,14,16
LOS ANGELES CLIPPERS,240,44,95,8,18,21,27,12,32,17,7,5,8,16
TORONTO RAPTORS,240,41,92,16,36,8,14,13,35,24,3,6,14,23
NEW YORK KNICKS,240,41,88,6,22,13,15,10,34,26,10,6,14,19
WASHINGTON WIZARDS,240,37,87,6,19,17,23,14,32,25,10,7,14,16
