team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,34,79,3,13,17,20,11,26,12,11,4,13,17
BOSTON CELTICS,240,36,69,5,11,10,14,5,28,21,6,3,16,16
SAN ANTONIO SPURS,265,39,94,12,25,10,19,14,38,23,7,2,10,17
DALLAS MAVERICKS,265,44,100,4,20,9,12,16,39,15,7,12,8,18
LOS ANGELES CLIPPERS,240,39,86,14,30,17,26,13,32,20,5,11,9,18
DENVER NUGGETS,240,42,85,6,18,15,20,9,33,22,3,7,11,21
CHICAGO BULLS,240,35,81,3,11,20,28,12,35,15,11,5,15,28
MIAMI HEAT,240,32,78,3,8,30,40,12,36,19,5,5,13,20
LOS ANGELES LAKERS,240,40,79,8,19,18,23,7,34,19,0,7,11,18
MINNESOTA TIMBERWOLVES,240,40,104,5,21,16,23,24,28,19,5,6,4,19
TORONTO RAPTORS,240,35,68,3,14,21,29,7,31,18,7,4,10,19
NEW JERSEY NETS,240,27,74,7,22,12,18,10,29,16,2,3,15,21
ATLANTA HAWKS,240,36,81,12,23,10,17,13,29,22,10,9,13,18
NEW ORLEANS HORNETS,240,27,73,3,10,15,19,9,27,20,6,5,13,19
INDIANA PACERS,240,45,88,8,17,8,11,13,30,24,11,1,14,25
ORLANDO MAGIC,240,31,64,10,23,13,29,5,28,21,7,5,19,15
