team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHICAGO BULLS,240,36,83,7,18,26,31,12,34,16,7,6,21,13
ATLANTA HAWKS,240,49,94,10,24,12,15,8,32,33,15,13,15,22
BROOKLYN NETS,240,38,82,5,9,8,10,5,33,24,5,3,14,17
DETROIT PISTONS,240,43,92,8,27,9,14,11,36,23,10,5,9,12
CHARLOTTE HORNETS,240,31,84,7,23,14,19,11,36,14,4,3,15,16
LOS ANGELES CLIPPERS,240,40,91,8,31,9,10,13,34,19,6,9,9,19
WASHINGTON WIZARDS,240,42,76,13,23,8,10,4,23,29,10,3,15,24
ORLANDO MAGIC,240,38,74,5,14,18,24,11,26,22,9,2,15,12
TORONTO RAPTORS,240,41,75,5,17,21,27,6,31,19,7,7,13,16
PHILADELPHIA 76ERS,240,39,80,11,17,6,14,9,26,26,9,5,13,23
GOLDEN STATE WARRIORS,240,49,87,19,37,11,15,9,39,35,5,8,18,25
SACRAMENTO KINGS,240,43,92,8,23,22,29,7,27,27,8,3,10,22
MIAMI HEAT,240,34,82,6,19,9,17,15,24,14,7,8,17,16
UTAH JAZZ,240,39,71,9,20,11,18,5,32,19,10,7,16,16
