team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
TORONTO RAPTORS,240,36,79,6,25,18,24,8,42,12,10,5,12,18
ATLANTA HAWKS,240,33,90,8,27,12,16,13,30,22,8,7,12,20
DENVER NUGGETS,240,36,93,5,15,13,22,13,36,26,8,8,7,22
CHICAGO BULLS,240,36,89,6,17,21,27,15,47,22,3,10,14,17
GOLDEN STATE WARRIORS,240,46,88,16,34,8,11,11,42,31,2,9,18,23
CHARLOTTE HORNETS,240,35,94,9,31,20,30,13,28,19,10,7,8,13
PHOENIX SUNS,265,47,97,14,33,14,15,10,26,28,7,3,15,33
DETROIT PISTONS,265,44,87,12,27,27,44,13,37,24,10,1,18,20
NEW ORLEANS PELICANS,240,36,88,7,25,22,25,16,40,20,5,6,23,32
HOUSTON ROCKETS,240,36,87,8,27,28,39,9,33,20,9,7,10,23
INDIANA PACERS,240,32,76,7,20,32,39,9,38,16,7,6,14,26
LOS ANGELES CLIPPERS,240,30,79,6,27,25,39,10,30,19,4,2,15,31
PHILADELPHIA 76ERS,240,32,86,9,30,14,24,7,35,11,8,7,13,19
NEW YORK KNICKS,240,38,88,4,19,19,22,8,42,19,5,9,17,17
MILWAUKEE BUCKS,240,26,78,3,14,15,18,6,38,17,7,6,16,20
SAN ANTONIO SPURS,240,37,90,7,21,14,20,11,43,25,11,9,11,12
LOS ANGELES LAKERS,240,41,96,8,25,18,20,16,29,17,18,3,16,22
WASHINGTON WIZARDS,240,37,79,7,21,23,31,8,33,24,11,2,23,15
