team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,34,77,11,30,33,47,11,37,15,8,7,16,30
ATLANTA HAWKS,240,37,92,11,38,22,29,15,30,26,5,9,17,30
OKLAHOMA CITY THUNDER,240,35,84,7,27,18,26,7,37,10,13,9,12,23
CLEVELAND CAVALIERS,240,33,89,9,31,11,13,12,39,17,3,4,19,26
PHILADELPHIA 76ERS,240,36,79,10,32,18,22,5,38,24,7,8,16,18
INDIANA PACERS,240,37,94,8,31,12,17,8,33,19,9,6,9,21
MINNESOTA TIMBERWOLVES,240,41,91,20,40,8,9,11,29,22,10,5,15,17
LOS ANGELES LAKERS,240,44,91,15,34,11,14,12,35,32,6,4,16,14
DENVER NUGGETS,240,32,82,8,32,15,19,13,28,19,9,3,16,22
MEMPHIS GRIZZLIES,240,30,70,8,21,21,25,8,28,19,7,7,17,22
SAN ANTONIO SPURS,240,31,94,13,32,13,14,12,37,19,8,5,12,19
MIAMI HEAT,240,36,93,10,32,13,18,14,46,21,8,11,13,17
CHICAGO BULLS,240,38,96,9,31,13,17,7,39,18,9,7,11,16
NEW ORLEANS PELICANS,240,42,94,11,30,12,17,11,44,32,5,10,15,18
DETROIT PISTONS,240,37,90,11,37,18,20,13,37,21,13,1,19,15
ORLANDO MAGIC,240,40,87,9,27,7,9,6,34,28,10,8,20,19
TORONTO RAPTORS,240,41,89,11,36,21,23,13,40,17,10,4,20,20
SACRAMENTO KINGS,240,42,88,8,23,13,18,6,25,27,10,5,15,26
DALLAS MAVERICKS,240,29,73,8,24,36,40,12,37,14,3,4,24,27
UTAH JAZZ,240,43,89,13,37,18,26,8,27,31,12,10,11,32
