team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
GOLDEN STATE WARRIORS,240,38,84,8,20,20,23,14,32,28,9,4,16,26
CHARLOTTE BOBCATS,240,31,83,9,26,25,32,12,27,21,6,10,15,20
SACRAMENTO KINGS,240,37,84,12,27,10,16,14,29,22,4,4,19,16
DALLAS MAVERICKS,240,48,87,7,20,16,21,7,31,26,10,7,8,14
SAN ANTONIO SPURS,265,48,92,14,30,24,26,6,43,31,6,8,19,22
HOUSTON ROCKETS,265,41,97,16,30,28,36,11,29,24,12,8,14,21
ATLANTA HAWKS,240,32,75,9,28,19,20,8,24,16,8,1,14,16
MIAMI HEAT,240,39,67,9,21,14,22,2,30,23,10,3,14,18
DETROIT PISTONS,240,32,81,5,18,28,33,14,26,18,7,5,13,20
PHILADELPHIA 76ERS,240,44,82,4,11,12,23,13,32,23,8,7,11,25
TORONTO RAPTORS,240,26,74,3,21,19,21,9,36,13,5,5,14,20
PORTLAND TRAIL BLAZERS,240,36,89,0,20,20,22,11,37,16,8,3,7,18
