team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
TORONTO RAPTORS,240,43,80,9,26,16,20,5,38,27,2,5,14,17
CHARLOTTE HORNETS,240,44,94,13,39,12,14,8,32,28,6,2,6,17
MEMPHIS GRIZZLIES,240,46,96,16,41,14,16,12,38,30,7,2,10,16
DALLAS MAVERICKS,240,41,96,17,47,13,21,11,31,28,4,4,9,13
PORTLAND TRAIL BLAZERS,240,42,86,10,29,16,20,12,28,24,6,2,14,23
DENVER NUGGETS,240,43,84,7,27,26,29,12,27,27,10,4,9,19
CLEVELAND CAVALIERS,240,43,97,7,30,21,23,12,36,21,9,1,5,11
GOLDEN STATE WARRIORS,240,46,87,20,37,8,8,4,34,29,2,8,13,21
NEW YORK KNICKS,240,37,82,6,27,16,27,5,48,22,3,6,15,17
HOUSTON ROCKETS,240,43,101,22,59,12,17,7,41,26,8,2,6,21
BOSTON CELTICS,240,48,92,7,27,14,16,7,42,27,7,6,11,15
INDIANA PACERS,240,38,92,10,23,11,19,10,35,24,5,3,11,15
LOS ANGELES LAKERS,240,43,96,14,32,22,27,14,41,28,8,10,14,24
LOS ANGELES CLIPPERS,240,40,91,10,29,27,31,7,38,29,7,8,11,22
MIAMI HEAT,240,45,88,10,34,9,12,9,29,24,10,6,17,23
MINNESOTA TIMBERWOLVES,240,43,86,8,24,17,21,9,34,25,10,2,18,18
DETROIT PISTONS,240,35,81,15,41,25,31,4,28,20,10,8,14,23
OKLAHOMA CITY THUNDER,240,48,101,12,29,15,22,21,38,30,10,4,17,24
ATLANTA HAWKS,240,41,94,10,39,21,31,10,28,21,16,4,14,21
ORLANDO MAGIC,240,56,92,18,37,19,25,9,45,35,11,4,19,24
NEW ORLEANS PELICANS,265,49,101,8,23,20,27,15,38,28,4,4,15,21
PHOENIX SUNS,265,51,104,14,36,17,21,13,33,27,12,11,7,18
SACRAMENTO KINGS,240,38,92,5,21,17,25,12,35,17,7,1,18,23
UTAH JAZZ,240,44,85,15,33,16,25,7,39,30,9,6,16,26
SAN ANTONIO SPURS,240,51,91,10,25,17,20,12,30,34,3,4,9,18
WASHINGTON WIZARDS,240,42,88,9,32,19,22,9,25,22,2,4,9,16
