team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,20,73,5,27,18,28,11,31,12,7,2,13,27
GOLDEN STATE WARRIORS,240,32,78,11,20,17,24,13,46,16,7,4,14,25
BROOKLYN NETS,240,40,81,6,19,11,16,11,29,28,3,3,11,19
PHILADELPHIA 76ERS,240,40,76,8,15,18,27,9,26,31,5,4,6,15
DENVER NUGGETS,240,44,86,3,12,17,25,14,31,25,12,2,14,16
PHOENIX SUNS,240,35,84,6,20,17,22,12,31,25,11,5,18,21
OKLAHOMA CITY THUNDER,240,33,77,6,17,21,24,13,30,16,5,7,17,18
SAN ANTONIO SPURS,240,43,82,8,21,11,14,9,26,25,7,1,12,20
DETROIT PISTONS,240,34,80,7,20,15,18,6,24,14,5,5,7,15
UTAH JAZZ,240,42,81,6,16,13,15,11,36,26,5,9,11,14
